,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
1758,덴마크,Aalborg University,"OCEANS PAST PLATFORM
The Oceans Past Platform Action, anchored at the Department
of Politics and Society, aims to measure and understand
the significance and value to European societies of living
marine resource extraction and production to help shape
the future of coasts and oceans. The integrative platform will
lower the barriers between human, social and natural sciences;
multiply the learning capacity of research environments;
and enable knowledge transfer and co-production among
researchers and other sectors of society specifically by integrating
historical findings on the scale and intensity of resource
use into management and policy frameworks.","플랫폼을 지나온 바다
해양과거 플랫폼 액션, 부처에 닻을 내렸다.
정치와 사회의, 측정하고 이해하는 것을 목표로 한다.
유럽생활사회에 대한 의의와 가치
형성을 돕기 위한 해양 자원 추출 및 생산
해안과 바다의 미래 통합 플랫폼은
인간, 사회, 자연과학 사이의 장벽을 낮추다.
연구 환경의 학습 능력을 배가한다.
그리고 지식 전달과 공동 생산을 가능하게 한다.
특히 통합함으로써 연구자들과 사회의 다른 부문들.
자원의 규모와 강도에 대한 역사적 발견
관리 및 정책 프레임워크에 사용합니다.","정치 및 사회학과에 정박 한 바다의 바다 과거 플랫폼 플랫폼 과거 플랫폼 행동은 해안과 해양의 미래를 형성하는 데 도움이되는 해양 자원 추출 및 생산의 유럽 사회에 대한 중요성과 가치를 측정하고 이해하는 것을 목표로합니다.통합 플랫폼은 인간, 사회 및 자연 과학 사이의 장벽을 낮출 것입니다.연구 환경의 학습 능력을 곱합니다.그리고 자원 사용의 규모와 강도에 대한 역사적 결과를 관리 및 정책 프레임 워크에 통합함으로써 연구원 및 기타 사회 부문 간의 지식 이전 및 공동 제작을 가능하게합니다.", 자원 사용의 규모와 강도에 대한 역사적 결과를 관리 및 정책 프레임 워크에 통합함으로써 연구원 및 기타 사회 부문 간의 지식 이전 및 공동 제작을 가능하게합니다.,14,2
1154,캐나다,Western University,"Green Office Program
Western's
Green Office Program
helps on-campus officesidentify areas of improvement with sustainability, trackingtheir progress, and celebrating achievements. Points areawarded for things such as having reminders posted nearfaucets to encourage water conservation and the use ofreusable water bottles instead of disposable plastic bottles.","그린 오피스 프로그램
웨스턴의
그린 오피스 프로그램
현장 사무실이 지속 가능성과 함께 개선 영역을 식별하고, 진행 상황을 추적하고, 성과를 축하할 수 있도록 지원합니다. 물 절약을 장려하기 위해 수도꼭지 근처에 안내문을 붙이는 것과 일회용 플라스틱 병 대신 재사용 가능한 물병을 사용하는 것 등에 대한 포인트가 주어진다.","Green Office Program Western의 Green Office 프로그램은 캠퍼스 내 사무실을 통해 지속 가능성을 통해 개선 영역을 식별하고, 진행 상황을 추적하며, 성과를 축하하는 데 도움이됩니다.물 절약을 장려하기 위해 알림을 게시하는 것과 같은 것들과 일회용 플라스틱 병 대신 반복 가능한 물병을 사용하는 것과 같은 것들에 대해 지역 향상.", 절약을 장려하기 위해 알림을 게시하는 것과 같은 것들과 일회용 플라스틱 병 대신 반복 가능한 물병을 사용하는 것과 같은 것들에 대해 지역 향상.,6,2
537,뉴질랜드,Auckland universitiy,"Injecting sustainability into the future / New technology to make recycling plastics easier and cheaper isthe first step in a plan that University of Auckland researchers haveto reduce New Zealand’s rate of generating plastic waste which, percapita, is one of the highest in the world. The idea is to stimulate acircular economy that is enabled by this technology, to grow recyclingopportunities and then amplify it by creating a market for high-valuerecycled materials. Ultimately, this would reduce the amount of plasticwe are importing and putting into landfills. Associate Professor JohanVerbeek, director of the Plastics Centre of Excellence at the Universityhas worked with plastics since 1995, and has always had an interest ininnovating with sustainability in mind. The new technology Johan wantsto develop is just one component of an ambitious idea he is seekingto make happen, together with Professor Simon Bickerton, AssociateProfessor Deb Polson, Dr Julia Fehrer, and in partnership with industryorganisations across the value chain, including product manufacturers,designers, recyclers and local government.","미래에 지속 가능성 주입
재활용 플라스틱을 더 쉽고 더 저렴하게 만들기 위한 새로운 기술은 오클랜드 대학 연구원들이 1인당 세계에서 가장 높은 플라스틱 쓰레기 발생률을 줄이기 위한 계획의 첫 단계이다. 이 기술로 가능해진 순환형 경제를 활성화하고 재활용 기회를 키운 뒤 고부가가치 재활용 재료 시장을 만들어 이를 증폭시킨다는 구상이다. 궁극적으로, 이것은 우리가 수입하고 있는 플라스틱의 양을 줄이고 쓰레기 매립지에 넣을 것이다. University의 플라스틱 우수 센터 소장인 Johan Verbeek 부교수는 1995년부터 플라스틱을 연구해 왔으며 항상 지속 가능성을 염두에 두고 혁신에 관심을 가져왔습니다. Johan이 개발하고자 하는 새로운 기술은 Simon Bickerton 교수, Deb Polson 부교수, Julia Ferer 박사와 함께 제품 제조업체, 디자이너, 재활용 업체 및 지방 정부를 포함한 가치 사슬 전반에 걸친 산업 조직과의 파트너십을 통해 실현하고자 하는 야심찬 아이디어의 한 구성 요소에 불과합니다.","재활용 플라스틱을 더 쉽고 저렴하게 만들기 위해 미래 / 신기술에 지속 가능성을 주입하는 것은 오클랜드 대학교 연구원들의 혼란이 뉴질랜드의 플라스틱 폐기물을 생성하는 비율을 줄이는 첫 번째 단계입니다. 이 아이디어는이 기술에 의해 가능해지는 acircular 경제를 자극하고, 재활용 지식을 성장시킨 다음 고소 평가 된 재료의 시장을 만들어 증폭시키는 것입니다. 궁극적으로 이것은 플라스틱이 수입하고 매립지에 넣는 양을 줄입니다. Universityhas의 Plastics Center of Excellence 책임자 인 Johanverbeek 부교수는 1995 년부터 플라스틱과 함께 일했으며 항상 지속 가능성을 염두에두고 관심을 가졌습니다. 새로운 기술 Johan Wantsto Develop은 Simon Bickerton 교수, Associateprofessor Deb Polson, Julia Fehrer 박사와 함께 제품 제조업체, 디자이너, 디자이너, 디자이너, 디자이너, 제품 체인의 산업 조직과 파트너십을 맺고있는 야심 찬 아이디어의 한 구성 요소 일뿐입니다. 재활용 업체 및 지방 정부.","재활용 플라스틱을 더 쉽고 저렴하게 만들기 위해 미래 / 신기술에 지속 가능성을 주입하는 것은 오클랜드 대학교 연구원들의 혼란이 뉴질랜드의 플라스틱 폐기물을 생성하는 비율을 줄이는 첫 번째 단계입니다. 이 아이디어는이 기술에 의해 가능해지는 acircular 경제를 자극하고, 재활용 지식을 성장시킨 다음 고소 평가 된 재료의 시장을 만들어 증폭시키는 것입니다. 궁극적으로 이것은 플라스틱이 수입하고 매립지에 넣는 양을 줄입니다. Universityhas의 Plastics Center of Excellence 책임자 인 Johanverbeek 부교수는 1995 년부터 플라스틱과 함께 일했으며 항상 지속 가능성을 염두에두고 관심을 가졌습니다. 새로운 기술 Johan Wantsto Develop은 Simon Bickerton 교수, Associateprofessor Deb Polson, Julia Fehrer 박사와 함께 제품 제조업체, 디자이너, 디자이너, 디자이너, 디자이너, 제품 체인의 산업 조직과 파트너십을 맺고있는 야심 찬 아이디어의 한 구성 요소 일뿐입니다. 재활용 업체 및 지방 정부.",13,2
96,오스트레일리아,Newcastle australia,"WORKING TOGETHER
The Wollotuka Institute has been working with Hunter Water to share Indigenous knowledge and values around clean water availability and protection. This has involved interviews with Aboriginal people from the region to educate Hunter Water
on dreaming stories about water, particular places of value, natural markers related to water and climate, and to seek
their views on specific options like recycled water, desalination and dams.","""함께 일하는 중""
월로투카 연구소는 깨끗한 물의 이용 가능성과 보호에 관한 원주민의 지식과 가치를 공유하기 위해 헌터워터와 협력해왔다. 이 행사는 헌터 워터에게 물과 관련된 꿈의 이야기, 특정한 가치 있는 장소, 물과 기후와 관련된 자연 지표에 대해 교육하고 재활용된 물, 담수화, 댐과 같은 구체적인 옵션에 대한 그들의 견해를 구하기 위해 그 지역의 원주민들과 인터뷰하는 것을 포함했다.","Wollotuka Institute는 함께 일하면서 헌터 워터와 협력하여 깨끗한 물 가용성과 보호에 대한 토착 지식과 가치를 공유하고 있습니다.여기에는이 지역의 원주민과의 인터뷰에서 물, 특정 가치의 장소, 물 및 기후와 관련된 자연 마커에 대한 꿈의 이야기에 대한 사냥꾼 물을 교육하고 재활용 물, 담수화 및 댐과 같은 특정 옵션에 대한 견해를 찾는 것이 포함되었습니다."," 지역의 원주민과의 인터뷰에서 물, 특정 가치의 장소, 물 및 기후와 관련된 자연 마커에 대한 꿈의 이야기에 대한 사냥꾼 물을 교육하고 재활용 물, 담수화 및 댐과 같은 특정 옵션에 대한 견해를 찾는 것이 포함되었습니다.",6,2
8,영국,Leicester,"Raising awareness of and reducing the climate impact of land uses on peat soils. Professor Sue Page’s research includes a particular emphasis on the impacts of land-use change and fire on the carbon cycle of tropical peatlands. By developing engagement opportunities with external organisations and businesses, her expertise has been crucial to sciencebased approaches to peatland management that, when implemented, support the mitigation and management of peat carbon and greenhouse gas emissions.",토양에 대한 토지 사용의 기후 영향에 대한 인식 제고 및 감소. Sue Page 교수의 연구에는 열대 이탄 지대의 탄소 순환에 대한 토지 사용 변화와 화재의 영향에 대한 특별한 강조가 포함됩니다. 외부 조직 및 기업과의 참여 기회를 개발함으로써 그녀의 전문 지식은 이탄 탄소 및 온실 가스 배출의 완화 및 관리를 지원하는 이탄 관리에 대한 과학 기반 접근 방식에 매우 중요했습니다,"이탄 토양에 대한 토지 사용의 기후 영향에 대한 인식을 높이고 감소시킵니다.Sue Page 교수의 연구에는 열대 이탄의 탄소주기에 대한 토지 이용 변화와 화재의 영향에 대한 특히 강조가 포함됩니다.외부 조직 및 비즈니스와의 참여 기회를 개발함으로써, 그녀의 전문 지식은 이탄 경영에 대한 과학 기반 접근 방식에 결정적이어서 이탄 탄소 및 온실 가스 배출의 완화 및 관리를 지원합니다.",이탄 토양에 대한 토지 사용의 기후 영향에 대한 인식을 높이고 감소시킵니다,15,2
1099,파키스탄,National University of Sciences & Technology,"Recycled Road
Recycled Road is a project by one of our Millennium Fellows 2019 that aims to repurpose plastic waste
to building roads. When building roads, the materials of construction required are concrete, sand and
petroleum derived bitumen. In Pakistan, we have limited resources of workable plants of petroleum
refinery from which bitumen can be extracted. So to compensate the needs, we are compelled to import
bitumen product from various countries. By using solid plastic waste for this purpose, the project aims
to improve waste management and provide cost-effective infrastructure development to cities, suburbs,
rural areas, and slums.","재활용 도로
재활용 도로(Recycle Road)는 2019년 밀레니엄 펠로우(Millennium Fellows)의 프로젝트로서 플라스틱 폐기물의 용도를 바꾸는 것을 목표로 하고 있습니다.
도로를 건설하다. 도로를 건설할 때 필요한 건축자재는 콘크리트, 모래, 그리고
석유에서 추출한 아스팔트 파키스탄에서, 우리는 석유의 가동 가능한 공장의 제한된 자원을 가지고 있다.
아스팔트를 추출할 수 있는 정제소 그래서 그 필요를 보상하기 위해 우리는 수입해야 한다.
여러 나라의 아스팔트 제품 이 목적을 위해 고체 플라스틱 폐기물을 사용함으로써, 이 프로젝트는 목적을 달성한다.
폐기물 관리를 개선하고 도시, 교외에 비용 효율적인 인프라 개발을 제공한다.
시골 지역, 그리고 슬럼가.","재활용 도로 재활용 도로는 2019 년 Millennium Fellows 중 하나의 프로젝트로 플라스틱 폐기물을 건축 도로에 대한 용도를 변경하는 것을 목표로합니다.도로를 건설 할 때 필요한 건축 재료는 콘크리트, 모래 및 석유 파생 역청입니다.파키스탄에는 역청을 추출 할 수있는 석유 정유소의 실행 가능한 식물의 자원이 제한되어 있습니다.따라서 요구 사항을 보상하기 위해 여러 국가에서 역청 제품을 수입해야합니다.이 목적을 위해 견고한 플라스틱 폐기물을 사용 함으로써이 프로젝트는 폐기물 관리를 개선하고 도시, 교외, 농촌 지역 및 빈민가에 비용 효율적인 인프라 개발을 제공하는 것을 목표로합니다."," 목적을 위해 견고한 플라스틱 폐기물을 사용 함으로써이 프로젝트는 폐기물 관리를 개선하고 도시, 교외, 농촌 지역 및 빈민가에 비용 효율적인 인프라 개발을 제공하는 것을 목표로합니다.",12,2
1763,덴마크,Aalborg University,"IMPROVING AAU CAMPUS
LAKES AND CANALS
On the AAU campus in Aalborg East, green areas and water
surround the buildings, and multiple canals and lakes are
connected throughout the campus area. A new project will
improve the ecological quality of the water, improve recreational
areas surrounding the water and ensure proper management
of heavy downpours in the future. AAU is collaborating
with the local community and authorities in the project
planning, implementation and operations. The project entails
an investment of EUR 3 million for AAU","AAU 캠퍼스 개선
호수와 운하
올보르 이스트의 AAU 캠퍼스에는 녹지와 물이 있다.
건물을 둘러싸고, 그리고 여러 운하와 호수는
캠퍼스 전체에 걸쳐 연결되어 있습니다. 새로운 프로젝트는
물의 생태적 질을 향상시키고, 레크리에이션을 개선하다.
물 주변 지역 및 적절한 관리 보장
장차 폭우가 쏟아질 것이다. AAU가 협업하고 있습니다.
그 프로젝트에 지역 사회와 당국과 함께.
계획, 구현 및 운영. 그 계획은 을 수반한다.
AAU를 위한 300만 유로 투자","Aalborg East의 AAU 캠퍼스에서 AAU 캠퍼스 호수 및 운하 개선, 녹지 및 물은 건물을 둘러싸고 있으며 여러 운하와 호수는 캠퍼스 지역 전체에 연결되어 있습니다.새로운 프로젝트는 물의 생태 품질을 향상시키고, 물을 둘러싼 레크리에이션 영역을 개선하며, 향후 무거운 호우를 적절히 관리 할 것입니다.AAU는 프로젝트 계획, 구현 및 운영에서 지역 사회 및 당국과 협력하고 있습니다.이 프로젝트는 AAU에 대한 3 백만 유로의 투자를 수반합니다."," 프로젝트는 물의 생태 품질을 향상시키고, 물을 둘러싼 레크리에이션 영역을 개선하며, 향후 무거운 호우를 적절히 관리 할 것입니다",14,2
1090,파키스탄,National University of Sciences & Technology,"Water Conservation Awareness Walk
Against the backdrop of a worsening water crisis in Pakistan and prompted by the potential threat of
turning into a water-scarce country, NUST has embarked on a robust countrywide campaign to raise
awareness on water conservation among the general masses. As the saying goes, “charity begins at
home,” NUST kicked off the massive campaign, starting with an intra-NUST drive, wherein students,
faculty and staff were educated about the imminent threats of water scarcity and the urgency both for
individual and collective efforts to convert this disastrous situation into an opportunity.
NUST has already advanced to the second tier of its campaign, which aims to awake common people to
the looming water crisis. In this context, NUST organized a “Water Conservation Walk”. An overwhelming
number of students, faculty and people from different walks of life participated in the water-friendly walk.
They were holding placards and banners inscribed with slogans like “water conservation is our national
duty” etc. Water Awareness Stalls were installed at various frequently visited spots in Islamabad.","물 절약 의식 산책
악화되고 있는 파키스탄의 물 위기의 배경과 잠재적인 위협으로 인해 촉발되었다.
물 부족 국가로 변모한 NUST는 강력한 전국적인 모금 운동에 착수했다.
일반 대중들 사이의 물 절약에 대한 의식 속담에 있듯이, ""자선은 에서 시작된다.
NUST는 학생들이 NUST 내 캠페인을 시작으로 대대적인 캠페인을 시작했다.
교수진과 직원들은 물 부족의 임박한 위협과 긴급성에 대해 교육을 받았다.
이 비참한 상황을 기회로 바꾸기 위한 개인적이고 집단적인 노력
NUST는 이미 캠페인의 2단계에 진출했는데, 이 캠페인은 일반인들을 깨우는 것을 목표로 하고 있다.
다가오는 물 위기 이런 맥락에서 국립대학은 ""물 보존 산책""을 조직했다. 압도적
물 친화적인 산책에는 다양한 계층의 학생, 교수진, 사람들이 참여했다.
이들은 ""물보전은 우리의 국가""라는 구호가 새겨진 플래카드와 현수막을 들고 있었다.
의무"" 등 이슬라마바드의 자주 방문하는 다양한 장소에 물 인식 스톨이 설치되었다.","수자원 보존 인식은 파키스탄의 물 위기가 악화되는 물 위기의 배경에 대한 걸음에 반대하고 물이 많은 국가로 전환 할 수있는 잠재적 위협으로 인해 일반 대중들 사이에서 물 보존에 대한 인식을 높이기 위해 강력한 국가 전역의 캠페인을 시작했습니다. “자선은 집에서 시작됩니다”라고 말하면서 Nust는 대규모 캠페인을 시작하여 학생, 교직원 및 교직원이 물 부족의 임박한 위협과 개인과 집단의 긴급성에 대해 교육을 받았습니다. 이 비참한 상황을 기회로 전환하려는 노력. Nust는 이미 캠페인의 두 번째 계층으로 발전했으며, 이는 평범한 사람들이 다가오는 물 위기에 깨어있는 것을 목표로합니다. 이러한 맥락에서 Nust는“물 절약 산책”을 조직했습니다. 압도적 인 수의 학생, 교수진 및 다른 삶의 사람들이 물 친화적 인 산책에 참여했습니다. 그들은“물 보존은 우리의 국가 의무”등과 같은 슬로건이 새겨진 플래 카드와 배너를 들고 있었다. 물 인식 마구간은 이슬라마바드의 다양한 자주 방문하는 장소에 설치되었다.","수자원 보존 인식은 파키스탄의 물 위기가 악화되는 물 위기의 배경에 대한 걸음에 반대하고 물이 많은 국가로 전환 할 수있는 잠재적 위협으로 인해 일반 대중들 사이에서 물 보존에 대한 인식을 높이기 위해 강력한 국가 전역의 캠페인을 시작했습니다. “자선은 집에서 시작됩니다”라고 말하면서 Nust는 대규모 캠페인을 시작하여 학생, 교직원 및 교직원이 물 부족의 임박한 위협과 개인과 집단의 긴급성에 대해 교육을 받았습니다. 이 비참한 상황을 기회로 전환하려는 노력. Nust는 이미 캠페인의 두 번째 계층으로 발전했으며, 이는 평범한 사람들이 다가오는 물 위기에 깨어있는 것을 목표로합니다. 이러한 맥락에서 Nust는“물 절약 산책”을 조직했습니다. 압도적 인 수의 학생, 교수진 및 다른 삶의 사람들이 물 친화적 인 산책에 참여했습니다. 그들은“물 보존은 우리의 국가 의무”등과 같은 슬로건이 새겨진 플래 카드와 배너를 들고 있었다. 물 인식 마구간은 이슬라마바드의 다양한 자주 방문하는 장소에 설치되었다.",6,2
1667,캐나다,Carleton University,Carleton University offers several locations that operate the E-waste Recycling Program which provides environmentally friendly and secure disposal of e-waste free of charge. See the following list of Carleton’s accepted e-waste items list.,칼튼 대학교는 환경 친화적이고 안전한 전자 폐기물 처리를 무료로 제공하는 전자 폐기물 재활용 프로그램을 운영하는 여러 곳을 제공합니다. 다음 칼튼의 승인된 전자 폐기물 품목 목록을 참조하십시오.,칼튼 대학교 (Carleton University)는 전자 폐기물을 무료로 무료로 처리하는 전자 폐기물 재활용 프로그램을 운영하는 여러 지역을 제공합니다.Carleton의 허용 된 전자 폐기물 항목 목록의 다음 목록을 참조하십시오., 허용 된 전자 폐기물 항목 목록의 다음 목록을 참조하십시오.,14,2
1027,영국,University of Essex,"We provide tap water where possible, which
also reduces the use of plastic bottles.
We’ve also decided to use tap water at all of
our conferences.","""우리는 가능한 한 수돗물을 제공합니다.
또한 플라스틱 병의 사용을 줄인다.
수돗물도 모두 사용하기로 했습니다.
우리의 회의""라고 말했다.",우리는 가능한 경우 수돗물을 제공하여 플라스틱 병의 사용을 줄입니다.우리는 또한 모든 회의에서 수돗물을 사용하기로 결정했습니다., 또한 모든 회의에서 수돗물을 사용하기로 결정했습니다.,6,2
1933,홍콩,The Chinese University of Hong Kong,"The University’s Waste Management Policy and Waste Management Guidelines require units to establish waste management procedures that reduce their impact on the environment, and require them to demonstrate continual improvement in their waste management performance.",대학의 폐기물 관리 정책 및 폐기물 관리 지침은 각 단위가 환경에 미치는 영향을 줄이는 폐기물 관리 절차를 수립하고 폐기물 관리 성능의 지속적인 개선을 입증하도록 요구하고 있습니다.,대학의 폐기물 관리 정책 및 폐기물 관리 지침은 환경에 미치는 영향을 줄이는 폐기물 관리 절차를 확립하고 폐기물 관리 성과의 지속적인 개선을 보여 주어야합니다.,대학의 폐기물 관리 정책 및 폐기물 관리 지침은 환경에 미치는 영향을 줄이는 폐기물 관리 절차를 확립하고 폐기물 관리 성과의 지속적인 개선을 보여 주어야합니다.,13,2
31,이탈리아,Bologna University,PERSONAL PASSES FOR USE OF PUBLIC TRANSPORT ON FAVORABLE TERMS,유리한 조건의 대중교통 이용을 위한 개인 패스,유리한 조건으로 대중 교통 사용을위한 개인 패스,유리한 조건으로 대중 교통 사용을위한 개인 패스,13,2
1624,핀란드,University of Eastern Finland,"Startup company 3AWater, which
has its roots in the University of
Eastern Finland, is developing technology
to help reduce the risk of environmental
damage in mining. The
company develops portable instruments
for measuring metal content
of water on-site in real time.","스타트업 기업 3물, 어느 것?
의 대학에 뿌리를 두고 있다.
동부 핀란드는 기술을 개발하고 있다.
환경 위험을 줄이는 데 도움이 되다
광업 피해 그
회사는 휴대용 악기를 개발한다.
금속 함량을 측정하기 위해
실시간으로 현장에 있는 물의.",핀란드 대학교에 뿌리를두고있는 스타트 업 회사 인 3awater는 광업의 환경 손상 위험을 줄이는 데 도움이되는 기술을 개발하고 있습니다.이 회사는 현장에서 물의 금속 함량을 실시간으로 측정하기위한 휴대용 기기를 개발합니다., 회사는 현장에서 물의 금속 함량을 실시간으로 측정하기위한 휴대용 기기를 개발합니다.,14,2
811,호주,University of Wollongong,"Smarter Schools for a Smarter Planet, aimed at enabling regional high school students studying science, technology, engineering and mathematics to gain skills in the construction and use of smart technologies to monitor water issues relevant to their school environment. Ten regional high schools have participated in the construction project where they also learn about the Internet of Things (IoT) technologies and the water management issues being analysed by these technologies.","과학, 기술, 공학 및 수학을 공부하는 지역 고등학생들이 학교 환경과 관련된 물 문제를 모니터링하기 위한 스마트 기술의 구축 및 사용에 대한 기술을 습득할 수 있도록 하는 것을 목표로 하는 스마트 스쿨입니다. 10개의 지역 고등학교가 건설 프로젝트에 참여했는데, 그들은 또한 사물인터넷(IoT) 기술과 이러한 기술로 분석되고 있는 물 관리 문제에 대해 배웁니다.","과학, 기술, 공학 및 수학을 공부하는 지역 고등학교 학생들이 학교 환경과 관련된 물 문제를 모니터링하기 위해 스마트 기술의 건설 및 사용 기술을 얻을 수 있도록 지역 고등학교 학생들을 지원하는 것을 목표로하는 스마트 한 행성을위한 더 똑똑한 학교.10 개의 지역 고등학교가 건설 프로젝트에 참여하여 사물 인터넷 (IoT) 기술과 이러한 기술에 의해 분석되는 물 관리 문제에 대해 배우고 있습니다.", 개의 지역 고등학교가 건설 프로젝트에 참여하여 사물 인터넷 (IoT) 기술과 이러한 기술에 의해 분석되는 물 관리 문제에 대해 배우고 있습니다.,6,2
1639,캐나다,Carleton University,"Carleton University has invested substantially over the years in metering potable water at the building level. As a result, the university is in the enviable position of being able to assess where water is consumed and targeting specific areas where additional conservation opportunities exist. The Canal Building for example is sub-metered to provide even more specific information on how and where potable water is consumed. As with all resources, the production of potable water consumes other resources such as energy so a reduction in use has positive environmental and financial impacts.","칼튼 대학교는 수년간 건물 수준의 식수를 계량하는 데 상당한 투자를 해왔다. 그 결과 대학은 물이 어디에서 소비되는지 평가하고 추가적인 보존 기회가 존재하는 특정 지역을 대상으로 삼을 수 있는 부러운 위치에 있다. 예를 들어, Canal Building은 음용수가 어떻게 그리고 어디에서 소비되는지에 대한 훨씬 더 구체적인 정보를 제공하기 위해 하위 미터링됩니다. 모든 자원과 마찬가지로, 음용수의 생산은 에너지와 같은 다른 자원을 소비하기 때문에, 사용의 감소는 환경적, 재정적 영향을 미친다.","칼튼 대학교 (Carleton University)는 건물 수준에서 식수 계량에 수년에 걸쳐 실질적으로 투자했습니다.결과적으로, 대학은 물이 소비되는 곳을 평가하고 추가 보존 기회가 존재하는 특정 영역을 목표로하는 부러워 할 수있는 위치에 있습니다.예를 들어, 운하 건물은 식수를 소비하는 방법과 위치에 대한보다 구체적인 정보를 제공하기 위해 서브 미터입니다.모든 자원과 마찬가지로, 식수의 생산은 에너지와 같은 다른 자원을 소비하므로 사용 감소는 긍정적 인 환경 및 재정적 영향을 미칩니다.", 대학은 물이 소비되는 곳을 평가하고 추가 보존 기회가 존재하는 특정 영역을 목표로하는 부러워 할 수있는 위치에 있습니다,6,2
497,뉴질랜드,Auckland universitiy,"Improving the reusability of plastic /Associate Professor Johan Verbeek is head of the University’sPlastics Centre of Excellence. He and his colleagues from a rangeof disciplines work on ambitious projects to improve the reusabilityand recyclability of plastics in a wide range of contexts, as well ascoming up with ways to produce new materials from waste products.Ultimately, what Dr Verbeek wants to achieve is the right marketconditions to help industry get New Zealand to the same level asEurope when it comes to recycling","플라스틱의 재사용성 향상
조교수인 Johan Verbeek는 대학의 플라스틱 우수 센터의 책임자입니다. 그와 그의 다양한 분야의 동료들은 플라스틱의 재사용성과 재활용성을 개선하기 위한 야심찬 프로젝트를 진행하고 있으며, 쓰레기로부터 새로운 물질을 생산하는 방법을 고안하고 있다.궁극적으로, 베어벡 박사가 달성하고자 하는 것은 재활용에 관한 한 산업계가 뉴질랜드를 유럽과 같은 수준으로 끌어올리도록 돕는 적절한 시장 조건이다.",플라스틱 /부교수 Johan Verbeek 교수의 재사용 가능성 향상은 대학의 우수성 센터의 책임자입니다.그와 그의 분야의 동료들은 야심 찬 프로젝트를 위해 다양한 상황에서 플라스틱의 재사용 가능성과 재활용 성을 향상시키고 폐기물 제품에서 새로운 재료를 생산할 수있는 방법을 향상시키기 위해 야심 찬 프로젝트에 대해 노력하고 있습니다.재활용과 관련하여 업계가 뉴질랜드를 동일한 수준의 아우 로프로 만드는 데 도움이되는 올바른 마켓 컨디션, 그의 분야의 동료들은 야심 찬 프로젝트를 위해 다양한 상황에서 플라스틱의 재사용 가능성과 재활용 성을 향상시키고 폐기물 제품에서 새로운 재료를 생산할 수있는 방법을 향상시키기 위해 야심 찬 프로젝트에 대해 노력하고 있습니다,12,2
60,캐나다,Waterloo,"Biology Programs
Biology explores how species in the natural world live
and interact with the environment around them. In our programs, students can study the human body, the ecology of plants and animals on land and in water, biological processes at the molecular level, and the detailed and complex interactions that take place within and among biological organisms. Understanding biology helps us maintain the rich and diverse ecosystem in which we live and helps define our place within it.","《바이오 프로그램》
생물학은 자연계의 종들이 어떻게 살고 그들 주변의 환경과 상호 작용하는지를 탐구한다. 우리의 프로그램에서, 학생들은 인간의 신체, 육지와 물에 있는 식물과 동물의 생태, 분자 수준의 생물학적 과정, 그리고 생물학적 유기체 내에서 그리고 생물 유기체들 사이에서 일어나는 상세하고 복잡한 상호 작용을 연구할 수 있다. 생물학에 대한 이해는 우리가 살고 있는 풍부하고 다양한 생태계를 유지하는데 도움을 주고 그 안에서 우","생물학 프로그램 생물학은 자연 세계의 종들이 어떻게 주변 환경과 어떻게 살고 상호 작용하는지 탐구합니다.우리의 프로그램에서 학생들은 인체, 육상과 물에서 식물과 동물의 생태, 분자 수준의 생물학적 과정, 생물학적 유기체 내에서 그리고 생물학적 유기체에서 발생하는 상세하고 복잡한 상호 작용을 연구 할 수 있습니다.생물학을 이해하면 우리가 살고있는 풍부하고 다양한 생태계를 유지하고 그 안에서 우리의 위치를 정의하는 데 도움이됩니다."," 프로그램에서 학생들은 인체, 육상과 물에서 식물과 동물의 생태, 분자 수준의 생물학적 과정, 생물학적 유기체 내에서 그리고 생물학적 유기체에서 발생하는 상세하고 복잡한 상호 작용을 연구 할 수 있습니다",15,2
266,캐나다,Concordia University,"CONSERVATION BIOLOGY RESEARCH
In addition to its focus on fisheries, the Fraser Lab focuses
on how population diversity within species arises, evolves
and persists in the face of natural and human-induced
environmental changes, and its consequences for species
conservation and restoration programs, fisheries management,
global conservation planning initiatives and policy associated
with biodiversity science. Led by Professor Dylan Fraser,
the lab’s research commonly involves collaboration with
governmental agencies, Indigenous communities and nongovernmental
organizations.","""보존 생물학 연구""
Fraser Lab은 어업에 중점을 두고 있으며,
종 내 개체군 다양성이 어떻게 발생하는지에 대해, 진화한다.
자연적, 인간에 의해 유발되는 자연적 환경에서도 지속된다.
환경 변화와 종에 대한 결과
보존 및 복원 프로그램, 어업 관리,
글로벌 보존 계획 이니셔티브 및 관련 정책
생물 다양성 과학으로요 딜런 프레이저 교수가 이끄는
연구소의 연구는 일반적으로 와의 협력을 포함한다.
정부 기관, 원주민 공동체 및 비정부 기관
조직""이라고 말했습니다.","보존 생물학 연구 어업에 중점을 둔 프레이저 랩 (Fraser Lab)은 자연 및 인간으로 인한 환경 변화에 직면하여 종 내 인구 다양성이 어떻게 발생하고, 진화하고 지속되는지, 종 보존 및 복원 프로그램, 어업 관리에 대한 결과에 중점을 둡니다., 생물 다양성 과학과 관련된 글로벌 보존 계획 이니셔티브 및 정책.Dylan Fraser 교수가 이끄는이 실험실의 연구는 일반적으로 정부 기관, 원주민 커뮤니티 및 비정부 조직과의 협력을 포함합니다.", 생물 다양성 과학과 관련된 글로벌 보존 계획 이니셔티브 및 정책,15,2
