,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
685,뉴질랜드,University of Cantebury,"Gender and the Law / UC’s Gender and the Law courseexamines the theoretical issues ofequality, feminism and the intersectionof gender and culture in areas ofthe law that raise gender issues in abicultural legal context, including forMāori and Pasifika women. A rangeof topics are explored, such as normson gender equality, legal responsesto violence against women, andthe challenge of intersexuality andchanging gender. Students reflectupon the gendered nature of thelaw and its impact on society, onAotearoa bi-cultural society and on theinternational level.","성별과 법

UC의 젠더 앤 더 로스쿨 과정은 마오리, 파시피카 여성을 포함한 바이칼찰 법률적 맥락에서 젠더 문제를 제기하는 법의 영역에서 평등, 페미니즘 및 젠더와 문화의 교차점을 검토한다. 양성평등에 대한 규범, 여성에 대한 폭력에 대한 법적 대응, 성간 성관계와 성별의 변화에 대한 도전 등 다양한 주제들이 탐구된다. 학생들은 법의 성별과 그것이 사회에 미치는 영향, 아오테아로아 바이컬쳐 사회 그리고 국제적 수준에 대해 성찰한다.","성별과 법 / UC의 성별과 법률은 이론적 인 문제, 페미니즘 및 성별과 문화의 이론적 문제, 성별과 문화의 교차점, 형식적 법적 맥락에서 성별 문제를 제기하는 법률 영역에서 성별과 문화의 교차점을 검토합니다.Normson 성 평등, 여성에 대한 법적 반응 폭력, 성관계 및 성별의 도전과 같은 주제의 범위가 탐구됩니다.학생들은 Thelaw의 성적인 특성과 사회, Onaotearoa bi-cultural Society 및 국제 수준에 미치는 영향을 반영합니다."," 성 평등, 여성에 대한 법적 반응 폭력, 성관계 및 성별의 도전과 같은 주제의 범위가 탐구됩니다",5,1
913,네덜란드,Erasmus MC,"Senior researcher and pediatrician Jasper Been is pleased with
the results: “It is of course fantastic to see that the number of
people smoking is decreasing because of the zone. We now need
to look at what we can improve together to achieve that SmokeFree Generation.” Smoking is not prohibited in the smoke-free
zone. However, visitors to the zone are asked to help keep the area
smoke-free. Lines, tiles, banners, and signs are used to indicate
Photo: Alliance for Nutrition in Healthcare
8
where it is preferable not to smoke. In the first weeks, monitors
actively approached smokers and requested that they refrain from
smoking.
Research by medical students has shown that the vast majority of
smokers responded positively when approached. Three-quarters of
the smokers then observed the policy (extinguished their cigarette
or continued smoking outside the zone). Additional research by the
municipality of Rotterdam also showed that many tobacco users
consider it perfectly acceptable not to smoke in the vicinity of a
hospital/educational institution.
The results are promising and a step in the right direction, says
alderman Sven de Langen: “Smoking still causes the greatest
burden of disease and mortality. Rotterdam is therefore striving
to reduce the number of smokers in Rotterdam and to achieve a
Smoke-Free Generation","선임 연구원이자 소아과 의사인 재스퍼 빈은 이 일에 만족한다.
결과는 다음과 같습니다: ""물론 그 수가
흡연하는 사람들은 그 구역 때문에 줄어들고 있다. 우리는 지금 필요하다.
""Smoke Free Generation을 달성하기 위해 우리가 함께 개선할 수 있는 것이 무엇인지 살펴봅니다."" 금연 구역에서는 흡연이 금지되어 있지 않습니다.
그러나, 그 지역을 방문하는 사람들은 그 지역을 유지하는 것을 도와달라고 요청 받는다.
금연의 선, 타일, 배너 및 기호는 다음을 나타내기 위해 사용됩니다.
사진: 의료 영양 동맹
8
담배를 피우지 않는 것이 더 좋은 경우. 처음 몇 주 동안 모니터는
흡연자들에게 적극적으로 접근하여 그들이 자제할 것을 요청하였다.
흡연석을 부탁해요.
의대생들의 연구는 대부분의
흡연자들은 접근했을 때 긍정적인 반응을 보였다. 4분의 3
그 후 흡연자들은 정책을 준수했다(담배를 끊었다).
또는 구역 밖에서 흡연을 계속한다). 에 의한 추가 연구
로테르담의 지방 자치체는 또한 많은 담배 사용자들이
...근처에서 담배를 피우지 않는 것은 전적으로 용인된다고 생각하다.
병원/교육 기관
결과는 유망하며 올바른 방향으로 나아가는 단계라고 말합니다.
스벤 드 랑겐 의원 : ""흡연은 여전히 가장 큰 원인입니다.
질병과 사망률의 부담 로테르담은 그러므로 노력하고 있다.
로테르담의 흡연자 수를 줄이고 흡연자 수를 늘리기 위해
금연 세대","선임 연구원과 소아과 의사 Jasper는 결과에 만족했습니다.“물론이 지역 때문에 흡연자의 수가 감소하고 있음을 알 수 있습니다. 우리는 이제 연기가없는 세대를 달성하기 위해 함께 개선 할 수있는 것을 살펴 봐야합니다.” 흡연은 금연 구역에서 금지되지 않습니다. 그러나이 구역 방문객에게는 해당 지역의 금연을 유지하도록 요청받습니다. 라인, 타일, 배너 및 표지판은 사진을 나타내는 데 사용됩니다. 첫 주에 모니터는 흡연자에게 적극적으로 접근하여 흡연을 자제하도록 요청했습니다. 의대생의 연구에 따르면 대다수의 흡연자들은 접근했을 때 긍정적으로 반응 한 것으로 나타났습니다. 흡연자의 4 분의 3이 정책을 관찰했습니다 (담배를 끄거나 지역 밖에서 계속 담배를 피 웠습니다). 로테르담의 지방 자치 단체에 의한 추가 연구에 따르면 많은 담배 사용자는 병원/교육 기관 근처에서 담배를 피우지 않는 것이 완벽하게 수용 될 수 있다고 생각합니다. Alderman Sven de Langen은 그 결과가 유망하고 올바른 방향으로 나아가고 있다고 말합니다.“흡연은 여전히 ​​질병과 사망률의 가장 큰 부담을 유발합니다. 로테르담", 지역 때문에 흡연자의 수가 감소하고 있음을 알 수 있습니다. 우리는 이제 연기가없는 세대를 달성하기 위해 함께 개선 할 수있는 것을 살펴 봐야합니다,3,1
249,캐나다,York University,"Pat Armstrong, Department of Sociology, Faculty of Liberal Arts & Professional
Studies, Distinguished Research Professor of Sociology, held a CHSRF/CIHR Chair in
Health Services and Nursing Research and has published on a wide variety of issues
related to long-term care, health care policy, and women’s health. Funded by the
Social Science and Humanities Research Council of Canada, she is Principal
Investigator on ""Reimagining Long-term Residential Care: An International Study of
Promising Practices"". In 2018, she was one of eight women recognized by YWCA
Toronto for her outstanding contributions to and leadership in improving the lives
of women. https://yfile.news.yorku.ca/2018/03/14/prof-pat-armstrong-among-ywcas-
2018-women-of-distinction/
• Dahdaleh Institute for Global Health Research, led by James Orbinski, director,
is committed to effectiveness, excellence and equity in global health. The Institute
carries out projects in three areas: Global Health & Humanitarianism, Planetary Health
and Global Health Foresighting. In partnership with Médecins sans Frontières
(MSF/Doctors Without Borders), DIGHR launched the Safe Water Optimization Tool
in 2020, which help aid workers ensure that water is safe to drink in refugee and
internally displaced persons camps. https://yfile.news.yorku.ca/2020/11/07/yorksdahdaleh-
institute-launches-novel-web-based-tool-to-ensure-safe-drinking-water/
• Schulich School of Business established a new Centre of Excellence in Health
Management and Leadership in June 2020. The Centre will become a leading
global hub in industry outreach, education and research in the vitally important
health sector. https://yfile.news.yorku.ca/2020/07/01/schulich-receives-5m-gift-toestablish-
centre-of-excellence-in-health-management-and-leadership/
• The Agents of Change Project in the Faculty of Health provides up to $500 in
start-up funds, as well as training, for students to launch health promotion
initiatives in the community. https://ccscss.info.yorku.ca/agents-of-change/","""팻 암스트롱, 사회학과, 문과대학 및 전문대학원
사회학의 저명한 연구 교수인 Studies는 CHSRF/CIHR 의장을 지냈다.
보건 서비스 및 간호 연구 및 다양한 이슈에 대한 출판물
장기요양, 건강관리 정책, 여성 건강과 관련된 것. 의 자금 지원
캐나다 사회과학 및 인문학 연구회, 그녀는 교장입니다.
""장기거주거양육의 재상상: 국제연구""에 관한 연구
""유망한 관행"". 2018년 YWCA가 인정한 8명의 여성 중 한 명이다.
삶을 개선하는 데 그녀의 뛰어난 공헌과 리더십으로 토론토
여성의 https://yfile.news.yorku.ca/2018/03/14/prof-pat-armstrong-among-ywcas-
2018-유명여성/
• 제임스 오르빈스키 소장이 이끄는 다데일 국제 보건 연구소는
글로벌 보건 분야에서 효율성, 우수성 및 형평성에 전념하고 있습니다. 인스티튜트
세 가지 영역에서 프로젝트를 수행합니다. 지구 보건 및 인도주의, 지구 보건
그리고 글로벌 건강 전망. Medecins san Frontieres와 제휴하여
(MSF/국경 없는 의사), DIGHR은 안전한 물 최적화 도구를 출시했습니다.
2020년, 난민들에게 물을 마시기에 안전한지 그리고
국내 피난민 수용소 https://yfile.news.yorku.ca/2020/11/07/yorksdahdaleh-
institute-control-web-based-tool-to-control-safe-water/
• 슐리히 경영대학원은 새로운 건강 우수 센터를 설립했습니다.
2020년 6월 경영 및 리더십. 그 센터는 선도적인 존재가 될 것이다.
산업 활동, 교육 및 연구의 글로벌 허브는 매우 중요하다.
보건 부문 https://yfile.news.yorku.ca/2020/07/01/schulich-receives-5m-gift-toestablish-
보건 관리 및 리더십에 대한 독립성 센터/
• 보건학부의 에이전트 오브 체인지 프로젝트는 500달러까지 제공한다.
학생들이 건강 증진을 시작할 수 있도록 훈련뿐만 아니라 창업 자금
지역 사회의 주도권 https://ccscss.info.yorku.ca/agents-of-change/""","팻 암스트롱 (Pat Armstrong), 사회학 학부, 사회학 학부, 사회학 연구 교수, 보건 서비스 및 간호 연구 분야의 CHSRF/CIHR 의장을 개최했으며 장기 치료, 건강과 관련된 다양한 문제에 대해 발표했습니다. 치료 정책 및 여성 건강. 캐나다의 사회 과학 및 인문학 연구위원회 (Social Science and Humanities Research Council)가 자금을 지원 한 그녀는 ""장기 주택 간호를 재구성하는 것 : 유망한 관행에 대한 국제 연구""에 관한 주요 수사관입니다. 2018 년에 그녀는 YWCA 토론토가 여성의 삶을 향상시키는 데 대한 뛰어난 기여와 리더십으로 인정받는 8 명의 여성 중 한 명이었습니다. 2018 년 여성의 결정/ • Dahdaleh Institute for Global Health Research 연구소 인 James Orbinski가 이끄는 이사는 글로벌 건강의 효율성, 우수성 및 형평성에 전념하고 있습니다. 이 연구소는 세계 보건 및 인도주의, 행성 건강 및 글로벌 건강 예측의 세 가지 영역에서 프로젝트를 수행합니다. Dighr은 Médecins Sans Frontières (MSF/Doctors)와의 파트너십을 통해 2020 년에 안전한 물 최적화 도구를 시작하여 근로자가 난민 및 내부 실향민 캠프에서 물을 안전하게 마실 수 있도록 도와줍니다. Institute-Launches-Novel-Web에 기반을 둔 TOOL-TO-ENSURE-SAFE-DRINKING-WATER/ • Schulich School of Business는 2020 년 6 월 건강 관리 및 리더십의 새로운 우수 센터를 설립했습니다.이 센터는 세계적인 글로벌 허브가 될 것입니다. 산업 봉사 활동, 매우 중요한 보건 부문의 교육 및 연구. 건강 관리 센터 (Centre-of Excellence-in Health-Management and Leadership/ • 보건부 교수진 프로젝트의 대리인은 학생들이 건강 증진 이니셔티브를 시작할 수있는 신생 기금과 교육에 최대 $ 500를 제공합니다. 커뮤니티.","센터는 세계적인 글로벌 허브가 될 것입니다. 산업 봉사 활동, 매우 중요한 보건 부문의 교육 및 연구. 건강 관리 센터 (Centre-of Excellence-in Health-Management and Leadership/ • 보건부 교수진 프로젝트의 대리인은 학생들이 건강 증진 이니셔티브를 시작할 수있는 신생 기금과 교육에 최대 $ 500를 제공합니다. 커뮤니티.",3,1
86,캐나다,Waterloo,"International Tobacco Control Policy Evaluation Project
The International Tobacco Control Policy Evaluation Project is the first-ever international cohort study of tobacco use, and the University of Waterloo is a contributor. Its overall objective is to measure the psychosocial and behavioural impact of key national level policies of the WHO Framework Convention on Tobacco Control.
The Project is a collaborative effort with international health organizations and policymakers in 31 countries
so far, inhabited by more than 50 per cent of the world’s population, more than 60 per cent of the world’s smokers, and more than 70 per cent of the world’s tobacco users.","국제담배규제정책평가사업
국제 담배 통제 정책 평가 프로젝트는 담배 사용에 대한 최초의 국제 코호트 연구이며, 워털루 대학교가 기여자이다. 그것의 전반적인 목표는 WHO 담배 통제 기본 협약의 주요 국가 수준 정책의 심리적, 행동적 영향을 측정하는 것이다.
이 프로젝트는 31개국의 국제 보건 기구 및 정책 입안자들과의 협력적인 노력이다.
지금까지 세계 인구의 50% 이상, 세계 흡연자의 60% 이상, 세계 담배 사용자의 70% 이상이 거주하고 있다.""","국제 담배 통제 정책 평가 프로젝트 국제 담배 통제 정책 평가 프로젝트는 담배 사용에 대한 최초의 국제 코호트 연구이며, 워털루 대학교는 기여자입니다.전반적인 목표는 담배 통제에 관한 WHO 프레임 워크 협약의 주요 국가 차원 정책의 심리 사회적 및 행동 영향을 측정하는 것입니다.이 프로젝트는 지금까지 31 개국의 국제 보건기구 및 정책 입안자들과의 협력 노력으로, 세계 인구의 50 % 이상, 세계 흡연자의 60 % 이상, 세계 담배의 70 % 이상이 거주하고 있습니다.사용자.","국제 담배 통제 정책 평가 프로젝트 국제 담배 통제 정책 평가 프로젝트는 담배 사용에 대한 최초의 국제 코호트 연구이며, 워털루 대학교는 기여자입니다",3,1
340,오스트레일리아,RMIT University,"Staff and Student Wellbeing
RMIT is committed to providing a safe learning and work environment
for all staff, students and visitors. RMIT’s Global Safety Model
underpins the University’s operational safety, health and wellbeing,
and operational risk management. The Global Safety Model is
supported by policies, strategies, processes, guidance materials and
proactive programs. In 2019, RMIT developed the new 2020-2025
Health Safety and Wellbeing strategy which is built on a deep sense
of care for each other, across the student and staff communities. In
2019 there was a series of wellbeing seminars and events attended
by more than 250 staff and 10,000 students. ‘Assisting students in
distress’ training was delivered to over 1,000 staff and mental health
first aid training was provided to hundreds of students and staff.","""직원 및 학생 복지
RMIT는 안전한 학습 및 작업 환경을 제공하기 위해 노력하고 있습니다.
모든 직원, 학생 및 방문객을 위해. RMIT의 글로벌 안전 모델
대학의 운영 안전, 건강 및 복지를 뒷받침한다.
운영 리스크 관리. 글로벌 안전 모델은
정책, 전략, 프로세스, 지침 자료, 그리고
사전 예방적 프로그램 2019년에 RMIT는 새로운 2020-2025를 개발했다.
심오한 의식에 입각한 건강안전 및 웰빙 전략
학생 및 직원 커뮤니티 전반에 걸쳐 서로에 대한 보살핌을 제공합니다. 인
2019년에는 일련의 웰빙 세미나와 행사가 있었다.
250명 이상의 직원들과 10,000명의 학생들에 의해. '학생 지원 프로그램'
조난의 훈련은 1,000명이 넘는 직원들과 정신 건강에게 전달되었다.
수백 명의 학생과 직원에게 응급처치 교육이 제공되었습니다.""","직원 및 학생 복지 RMIT는 모든 교직원, 학생 및 방문객에게 안전한 학습 및 업무 환경을 제공하기 위해 노력하고 있습니다.RMIT의 글로벌 안전 모델은 대학의 운영 안전, 건강 및 웰빙 및 운영 위험 관리를 뒷받침합니다.글로벌 안전 모델은 정책, 전략, 프로세스, 지침 자료 및 사전 프로그램에 의해 지원됩니다.2019 년에 RMIT는 학생과 교직원 커뮤니티에서 서로 깊은 돌보는 감각으로 기반을 둔 새로운 2020-2025 건강 안전 및 복지 전략을 개발했습니다.2019 년에는 250 명 이상의 교직원과 10,000 명의 학생들이 참석 한 일련의 웰빙 세미나와 행사가있었습니다.‘고통에 처한 학생들을 지원하는 것’훈련은 1,000 명 이상의 교직원들에게 전달되었으며 정신 건강 응급 처치 훈련은 수백 명의 학생들과 교직원들에게 제공되었습니다."," 글로벌 안전 모델은 대학의 운영 안전, 건강 및 웰빙 및 운영 위험 관리를 뒷받침합니다",3,1
1793,덴마크,Aalborg University,"The Vice Dean for Education at the Technical Faculty of IT
and Design, Jakob Stoustrup, is heading a project for estimation,
simulation and regulation for optimal interventions
against COVID-19, funded by the Novo Nordisk Foundation.
The project will develop a decision support tool for the Danish
authorities.","IT 기술대학 교육학과 부학장
디자인, 제이콥 스토스트럽은 추정 프로젝트를 이끌고 있고
최적의 개입을 위한 시뮬레이션 및 규제
노보 노르디스크 재단이 후원하는 코로나19에 맞서다.
이 프로젝트는 덴마크인을 위한 의사 결정 지원 도구를 개발할 것입니다.
당국자","IT 및 Design의 기술 교수 인 Jakob Stoustrup의 교육 부사장은 Novo Nordisk Foundation이 자금을 지원하는 Covid-19에 대한 최적의 개입을위한 추정, 시뮬레이션 및 규제 프로젝트를 이끌고 있습니다.이 프로젝트는 덴마크 당국을위한 의사 결정 지원 도구를 개발할 것입니다.", 프로젝트는 덴마크 당국을위한 의사 결정 지원 도구를 개발할 것입니다.,3,1
500,영국,Manchester University,"Girls Night OutGirls Night Out is all about celebratingwomen and girls in STEM (science,technology, engineering and maths).Held twice a year, the event wasestablished by our Jodrell Bank DiscoveryCentre to support women and girls aged12+ who study or work in STEM, or whoare interested in pursuing a career in aSTEM subject. Visitors are able to chatto early career researchers and find outmore about Women in Science.","Girls Night Out Girls Night Out은 STEM(과학, 기술, 공학, 수학)에서 여성과 소녀들을 기념하는 모든 것에 관한 것이다.1년에 두 번 열리는 이 행사는 12세 이상의 STEM에서 공부하거나 일하는 여성과 소녀, 또는 STEM 과목에서 직업을 추구하는 데 관심이 있는 소녀들을 지원하기 위해 Jodrell Bank Discovery Center에 의해 설립되었습니다. 방문객들은 초기 경력 연구원들과 대화를 나눌 수 있고 과학 속의 여성에 대해 더 많이 알 수 있습니다.","여자 나이트 아웃 게임 나이트 아웃은 STEM (과학, 기술, 엔지니어링 및 수학)에서 여자들과 소녀들을 축하하는 것입니다. 일년에 두 번,이 행사는 Jodrell Bank DiscoveryCentre가 STEM에서 공부하거나 일하는 여성과 소녀를 지원하기 위해 Jodrell Bank DiscoveryCentre에 의해 확대되었습니다.Astem 과목에서 경력을 추구하는 데 관심이있는 사람.방문객들은 초기 경력 연구원을 샤토 할 수 있고 과학 여성에 대해 더 모습을 알 수 있습니다.", 초기 경력 연구원을 샤토 할 수 있고 과학 여성에 대해 더 모습을 알 수 있습니다.,5,1
780,영국,Oxford University,Provide building and surrounding area well-being information to customers,고객에게 건물 및 주변 지역 웰빙 정보 제공,고객에게 건축 및 주변 지역의 웰빙 정보를 제공합니다,고객에게 건축 및 주변 지역의 웰빙 정보를 제공합니다,3,1
475,영국,Manchester University,"Food insecurity in the UKWorking with Manchester City Council,Cracking Good Food, Save the Children,Oxfam and other charities, our CathieMarsh Institute for Social Research andInstitute for Collaborative Research onAgeing conducted pioneering researchto document food insecurity in the UKfollowing the economic recession. Westudied homelessness, street begging,food-bank use and financial difficultiesfaced by older women, and developeda pilot tool for helping older people withtheir nutrition. Our research influencedthe political debate on food insecurityand raised awareness of the issue inthe media.","영국의 식량 불안맨체스터 시의회, Cracking Good Food, Save the Children, Oxfam 그리고 다른 자선단체들과 함께, 우리의 Cathie Marsh Institute for Social Research and Institute for Collaborative Research for Aging은 영국의 식품 불안을 문서화하기 위한 선구적인 연구를 수행했다.경제 불황에 뒤이어 우리는 노숙자, 거리 구걸, 푸드뱅크 사용, 그리고 나이든 여성들이 직면하는 경제적 어려움을 연구했고, 나이든 사람들의 영양 섭취를 돕는 시범 도구를 개발했습니다. 우리의 연구는 식량 불안에 대한 정치적 논쟁에 영향을 미쳤고 언론에서 그 문제에 대한 인식을 높였다.","맨체스터 시의회와의 영국의 식량 불안, 좋은 식품을 크래킹하고, 어린이, 옥스팜 및 기타 자선 단체를 구하기 위해, 우리의 Cathiemarsh Social Research for Collaborative Research Institute는 경제 불황에서 식량 불안을 문서화하는 선구적인 연구를 수행했습니다.Westudied 노숙자, 거리 구걸, 음식 은행 사용 및 노인 여성의 재정적 어려움, 그리고 노인들을 영양을 섭취하는 데 도움을주기위한 조종사 도구를 개발했습니다.우리의 연구는 식량 불안에 대한 정치적 논쟁에 영향을 미쳤으며 미디어의 문제에 대한 인식을 높였습니다.","맨체스터 시의회와의 영국의 식량 불안, 좋은 식품을 크래킹하고, 어린이, 옥스팜 및 기타 자선 단체를 구하기 위해, 우리의 Cathiemarsh Social Research for Collaborative Research Institute는 경제 불황에서 식량 불안을 문서화하는 선구적인 연구를 수행했습니다",2,1
950,캐나다,McMaster University,"Software: Tool For Change is dedicated to teaching elementary and
middle school students math skills through coding in a fun and safe
environment. Lessons incorporate mathematical concepts such as the
cartesian coordinate system and trigonometry. The project offers free
lessons, activities, tools, teaching videos, class visits and some feebased tutoring and camps. Volunteers include McMaster undergrads
as well as Jr. Mentors in Grades 5 to 8.","소프트웨어: Tool For Change는 초등교육에 전념하고 있습니다.
중학생들이 즐겁고 안전하게 코딩을 통한 수학 기술
환경. 교훈은 다음과 같은 수학적 개념을 통합한다.
데카르트 좌표계 및 삼각법. 그 프로젝트는 무료이다.
수업, 활동, 도구, 강의 비디오, 수업 방문 및 일부 유료 과외 및 캠프. 지원자 중에는 McMaster 대학생도 포함되어 있습니다.
주니어와 마찬가지로 5학년부터 8학년까지 멘토.","소프트웨어 : 변화를위한 도구는 재미 있고 안전한 환경에서 코딩을 통해 초등학생 및 중학생 수학 기술을 가르치는 데 전념합니다.수업에는 직교 좌표계 및 삼각법과 같은 수학적 개념이 통합되어 있습니다.이 프로젝트는 무료 레슨, 활동, 도구, 비디오 교육, 수업 방문 및 일부 유료지도 및 캠프를 제공합니다.자원 봉사자에는 McMaster 학부 및 5 학년에서 8 학년의 Jr. Mentors가 포함됩니다.", 직교 좌표계 및 삼각법과 같은 수학적 개념이 통합되어 있습니다,4,1
476,영국,Manchester University,"Sustainable agriculture throughelectronic engineeringThe environmental impacts of intensiveagriculture and a growing globalpopulation are increasing the need formore effective processes. Researchersin our Department of Electrical andElectronic Engineering are examininghow electronic engineering mightimprove food supply and sustainableenergy production, without increasedpressures on our land. E-Agri Manchesteraims to use e-devices for precisionagriculture, reducing waste, increasingyields and making crops more resilient.This might involve using sensors thatdetect weeds, nutrient deficiency or lowsoil moisture. In support of this, we workacross various projects including the N8AgriFood programme, a research initiativeof the eight most research-intensiveuniversities in the north of England.","전자공학을 통한 지속가능한 농업집약적인 농업과 증가하는 세계 인구의 환경적 영향은 더 효과적인 과정의 필요성을 증가시키고 있다. 우리 전기 전자 공학부의 연구원들은 전자 공학이 어떻게 우리 땅에 대한 압력을 증가시키지 않고 식량 공급과 지속 가능한 에너지 생산을 향상시킬 수 있는지를 조사하고 있다. E-Agri Manchester는 전자 기기를 사용하여 정밀 농업, 폐기물 감소, 수확량 증가, 농작물 탄력성 향상 등을 목표로 하고 있다. 여기에는 잡초, 영양소 결핍 또는 낮은 토양 습도를 감지하는 센서 사용이 포함될 수 있습니다. 이를 지원하기 위해 우리는 영국 북부에서 가장 연구 집약적인 8개 대학의 연구 이니셔티브인 N8 AgriFood 프로그램을 포함한 다양한 프로젝트를 넘나들고 있습니다.","전자 엔지니어링을 통한 지속 가능한 농업 강화의 환경 적 영향과 글로벌 인구 증가가 증가함에 따라 필요성이 필요한 효과적인 프로세스가 증가하고 있습니다.우리의 전기 안내 공학부의 연구원들은 전자 공학이 우리 토지에 대한 압박을받지 않고 식품 공급과 지속 가능한 에너지 생산을 모색 할 수있는 방법을 조사하고 있습니다.e-agri manchesteraims 정밀 개성, 폐기물 감소, 유일 증가 및 작물을 더 많이 만들기 위해 e-devices를 사용하는 데는 잡초, 영양소 결핍 또는 낮은 수분 수분을 측정하는 센서를 사용하는 것이 포함될 수 있습니다.이를 지원하기 위해, 우리는 영국 북부의 8 가지 연구 집약적 인 대학에 대한 연구 이니셔티브 인 N8agrifood Program을 포함한 다양한 프로젝트를 수행합니다.", 전기 안내 공학부의 연구원들은 전자 공학이 우리 토지에 대한 압박을받지 않고 식품 공급과 지속 가능한 에너지 생산을 모색 할 수있는 방법을 조사하고 있습니다,2,1
846,호주,University of Wollongong,"Women in MBA is an initiative aimed at improving the participation of women in Master of Business Administration (MBA) programs. UOW’s Sydney Business School provides financial support, guidance and advice and access to events. An MBA has a significant impact on career pathways and is particularly powerful in enabling middle-managers to progress to executive and board room roles.","여성 MBA는 경영학 석사(MBA) 프로그램에 대한 여성의 참여를 개선하기 위한 이니셔티브입니다. UOW의 시드니 비즈니스 스쿨은 재정적 지원, 안내, 조언 및 행사 접근 권한을 제공합니다. MBA는 경력 과정에 큰 영향을 미치며, 중간 관리자가 임원 및 이사회 직책으로 승진할 수 있도록 하는 데 특히 강력합니다.","MBA의 여성은 MBA (Master of Master of Master Administration) 프로그램의 참여를 개선하기위한 이니셔티브입니다.Uow의 시드니 비즈니스 스쿨은 재정 지원, 지침 및 조언 및 이벤트에 대한 액세스를 제공합니다.MBA는 경력 경로에 중대한 영향을 미치며 중간 관리자가 경영진 및 이사회 역할을 수행 할 수 있도록하는 데 특히 강력합니다."," 시드니 비즈니스 스쿨은 재정 지원, 지침 및 조언 및 이벤트에 대한 액세스를 제공합니다",5,1
1397,영국,University of Exeter,"Below are examples demonstrating our response to Target 2.4: By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.","다음은 Target 2.4에 대한 우리의 대응을 보여주는 예들이다: 2030년까지 지속 가능한 식량 생산 시스템을 보장하고, 생산성을 높이고, 생산을 증가시키고, 생태계를 유지하며, 기후 변화, 가뭄, 홍수 및 기타 재해에 대한 적응 능력을 강화하는 탄력적인 농업 관행을 시행한다.땅과 토양의 질을 점진적으로 향상시킨다.","다음은 Target 2.4에 대한 우리의 반응을 보여주는 예입니다. 2030 년까지 지속 가능한 식품 생산 시스템을 보장하고 생산성과 생산을 증가시키는 탄력적 인 농업 관행, 생태계 유지, 기후 변화, 가뭄, 홍수 및 홍수 및 홍수 및 홍수 및 홍수 및 홍수에 대한 적응 능력을 강화하는 탄력성 농업 관행을 구현합니다.다른 재난과 토지와 토양 품질을 점차 개선합니다.", 재난과 토지와 토양 품질을 점차 개선합니다.,2,1
634,뉴질랜드,Auckland universitiy,"INFANT FOOD SECURITYNew Zealand reports poor childhood nutrition-related statistics. Childrenexperiencing food insecurity have poorer health outcomes. Researchersat the University’s Department of Paediatrics, Child & Youth Healthare dedicated to enhancing the understanding of the causes of, andsolutions to, food insecurity amongst children in New Zealand. Dr DeborahSchlichting and her colleagues’ food security index for children hasinformed government work on household food insecurity and is directlyinfluencing efforts to tackle child poverty in New Zealand","유아식 보안

뉴질랜드는 아동 영양 관련 통계가 형편없다고 보고한다. 식량 불안을 겪고 있는 아이들은 더 나쁜 건강 결과를 가지고 있다. 소아청소년과 연구원들은 뉴질랜드 어린이들 사이의 식품 불안의 원인과 해결책에 대한 이해를 증진시키기 위해 헌신하고 있다. Deborah Schlichting 박사와 그녀의 동료들의 아동에 대한 식량 안보 지수는 가정 식량 불안에 대한 정부 작업에 정보를 제공하고 뉴질랜드의 아동 빈곤을 해결하기 위한 노력에 직접적인 영향을 미치고 있다.","유아 식품 안보국은 어린 시절 영양 관련 통계 가난한 것으로보고합니다.어린이 자료 식품 불안은 건강 결과가 좋지 않습니다.대학 소아과, 아동 및 청소년 보건국의 연구원들은 뉴질랜드 어린이들 사이의 식량 불안의 원인 및 해결에 대한 이해를 높이기 위해 전담합니다.Deborahschlichting 박사와 어린이를위한 동료의 식량 안보 지수는 가계 식량 불안에 대한 정부 작업을 수행했으며 뉴질랜드의 아동 빈곤을 해결하기위한 직접적인 노력을 기울이고 있습니다.", 박사와 어린이를위한 동료의 식량 안보 지수는 가계 식량 불안에 대한 정부 작업을 수행했으며 뉴질랜드의 아동 빈곤을 해결하기위한 직접적인 노력을 기울이고 있습니다.,2,1
