,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
410,핀란드,University of Eastern Finland,"We are an active member of the
international scientific community,
with an extensive network of international
partners. Our university
has signed cooperation agreements
with leading universities and research
institutes around the world.
The university considers Europe,
North America, China and Russia to
be areas of strategic importance for
cooperation.","우리는 활동적인 회원이다.
국제 과학 공동체,
광범위한 국제적 네트워크를 가지고.
파트너. 우리대학
협력 계약에 서명했습니다.
일류 대학과 연구로.
전 세계의 학원들
대학은 유럽을 고려합니다,
북미, 중국 및 러시아로
전략적으로 중요한 분야이다
협력.","우리는 광범위한 국제 파트너 네트워크를 가진 국제 과학 커뮤니티의 활발한 회원입니다.우리 대학은 전 세계 주요 대학 및 연구소와 협력 계약을 체결했습니다.이 대학은 유럽, 북미, 중국 및 러시아가 협력에 전략적으로 중요한 영역으로 간주합니다.", 대학은 전 세계 주요 대학 및 연구소와 협력 계약을 체결했습니다,17,5
413,남아프리카 공화국,University of Cape Town,"Universities – particularly those that are research-led – rely increasingly on global networks to achieve research that addresses the world’s grand challenges. However, it is critical that these partnerships are equal and that the voices of the Global South are not lost or dictated to by the better-resourced Global North.",특히 연구를 주도하는 대학들은 세계의 큰 과제를 해결하는 연구를 달성하기 위해 점점 더 글로벌 네트워크에 의존하고 있습니다. 그러나 이러한 파트너십이 평등하고 글로벌 남방의 목소리가 더 나은 자원을 가진 글로벌 북부에 의해 손실되거나 지시되지 않는 것이 중요하다.,"대학, 특히 연구 주도의 대학은 세계의 웅대 한 도전을 다루는 연구를 달성하기 위해 세계 네트워크에 점점 더 의존하고 있습니다.그러나 이러한 파트너십이 동일하고 글로벌 남쪽의 목소리는 더 나은 자원이 많은 글로벌 북쪽에 의해 손실되거나 지시되지 않는 것이 중요합니다.", 이러한 파트너십이 동일하고 글로벌 남쪽의 목소리는 더 나은 자원이 많은 글로벌 북쪽에 의해 손실되거나 지시되지 않는 것이 중요합니다.,17,5
117,영국,Bournemouth University,"The main aim is to meet the urgentneeds of African disaster managers andstakeholders; to detect and understanddeficiencies in their disaster managementsystems that have the potential to leadto partial or full breakdowns in disastermanagement prior to and during disasters.The project has been based on highlyconstructive cooperation with disastermanagement partners in Sierra Leone,including the National DisasterManagement Agency and FreetownCity Council. It involved extensive fieldresearch and practitioner engagement from the highest tier of nationalpolicymaking down to communityleaders working in disaster managementat the ward and district levels.The resulting AFRICAB report waslaunched by Sierra Leone’s Chief MinisterJacob Jusu Saffa; and the project hassupported disaster management inspecific regions including Freetown,home to 1.2 million people, and incapacity-building through guidance,training development and technology.","주요 목표는 아프리카 재난 관리자와 이해 당사자의 긴급한 요구를 충족시키는 것이다. 재난 이전과 재난 중에 재난 관리의 부분적 또는 완전한 붕괴로 이어질 수 있는 그들의 재난 관리 시스템의 결함을 탐지하고 이해하는 것이다.이 프로젝트는 미국 재난관리청과 프리타운 시의회를 포함한 시에라리온의 재난 관리 파트너들과의 매우 건설적인 협력에 기반을 두고 있다. 그것은 국가 정책 결정의 최고 단계에서부터 구와 구 차원에서 재난 관리에 종사하는 지역사회 지도자에 이르기까지 광범위한 현장 연구와 실무자 참여를 수반했다.그 결과 나온 아프리카 연합 보고서는 시에라리온의 수석 장관 Jacob Jusu Saffa에 의해 시작되었고, 프로젝트는 120만 명의 인구가 살고 있는 프리타운을 포함한 특정 지역의 재난 관리와 지도, 훈련 개발 및 기술을 통한 역량 강화를 지원했다.","주요 목표는 아프리카 재난 관리자와 스테이크 보유자의 긴급한 사람들을 만나는 것입니다.프로젝트 이전 및 기간 동안 재난 관리에 부분적 또는 전체 고장을 이끌어 낼 수있는 재난 관리 시스템에서 Deficiencies를 감지하고 이해하는 것은 National Disastermanagement Agency 및 Freetowncity Council을 포함하여 Sierra Leone의 재난 관리 파트너와의 고도로 구성적인 협력을 기반으로했습니다.그것은 시에라 리온 (Sierra Leone)의 Jacob Jusu Saffa 장관이 아프리카 캡 (Africab Report)에 의해 재난과 병동으로 일하는 커뮤니티 리더에 이르기까지 가장 높은 국가 폴리 니킹 (National -Policymaking)에서 광범위한 현장 연구와 실무자 참여를 포함했다.그리고이 프로젝트는 프리 타운, 120 만 명이있는 고향,지도, 훈련 개발 및 기술을 통한 무능력 구축을 포함한 재난 관리 데스페릭 지역을 허용했습니다.",주요 목표는 아프리카 재난 관리자와 스테이크 보유자의 긴급한 사람들을 만나는 것입니다,17,5
448,미국,UC Davis University,"Elsewhere in the world, the UC Davis One Health Institute is establishing coordinating mechanisms and developing capacity-building exercises with foreign governmental ministries and private sector organizations to prevent and quickly respond to emerging disease threats. As a result of these partnerships in Africa and Southeast Asia, a range of training programs were established that will teach current and future professionals the skills and competencies needed to address complex health issues, from antimicrobial resistance to zoonotic disease","세계 다른 곳에서는 UC Davis One Health Institute가 새로운 질병 위협을 예방하고 신속하게 대응하기 위해 외국 정부 부처 및 민간 부문 조직과 조정 메커니즘을 구축하고 역량 강화 훈련을 개발하고 있습니다. 아프리카와 동남아시아에서의 이러한 파트너십의 결과로, 현재와 미래의 전문가들에게 항생제 내성부터 동물병까지 복잡한 건강 문제를 해결하는 데 필요한 기술과 역량을 가르칠 수 있는 다양한 훈련 프로그램이 설립되었다.","UC Davis One Health Institute는 전 세계 어디에서나 외국 정부 부처 및 민간 부문 조직과 함께 조정 메커니즘을 설립하고 신흥 질병 위협을 예방하고 신속하게 대응하고 있습니다.아프리카와 동남아시아의 이러한 파트너십의 결과로, 현재와 미래의 전문가들에게 항균성 저항에 이르기까지 동물의 건강 문제를 해결하는 데 필요한 기술과 역량을 가르 칠 수있는 다양한 훈련 프로그램이 설립되었습니다."," 동남아시아의 이러한 파트너십의 결과로, 현재와 미래의 전문가들에게 항균성 저항에 이르기까지 동물의 건강 문제를 해결하는 데 필요한 기술과 역량을 가르 칠 수있는 다양한 훈련 프로그램이 설립되었습니다.",17,5
212,오스트레일리아,University of Sydney,"A student voice
Master of Sustainability graduate Madeline Combe notes the importance of SDG17 when she says that
“no way [that] you look at this problem or any sustainability problem, can you develop a solution without
considering partnerships.”","학생 목소리
Master of Sustainability 졸업생 Madeline Combe는 SDG17의 중요성을 다음과 같이 말합니다.
""당신이 이 문제나 지속가능성 문제를 바라볼 리 만무합니다.
파트너쉽을 고려 중""",Sustainability의 학생 음성 마스터 Madeline Combe는 SDG17의 중요성을 지적합니다.“이 문제 나 지속 가능성 문제를 보지 않으면 파트너십을 고려하지 않고 솔루션을 개발할 수 없습니다.”, 문제 나 지속 가능성 문제를 보지 않으면 파트너십을 고려하지 않고 솔루션을 개발할 수 없습니다,17,5
243,미국,Lynn University,"United Nations Millennium Fellowship
Sixteen students participated in the UN Millennium Fellowship program and worked on projects that rooted them in local and global communities. Projects included building a school out of plastic bricks in Uganda, forming a women’s empowerment club on campus, promoting nursing home honesty through a new social enterprise, providing care packages to orphanages and much more.","국제 연합 밀레니엄 펠로우십
16명의 학생들이 UN 밀레니엄 펠로우십 프로그램에 참여했고 지역 및 글로벌 커뮤니티에 그들을 뿌리를 둔 프로젝트에 참여했다. 프로젝트에는 우간다에 플라스틱 벽돌로 학교를 짓는 것, 캠퍼스에 여성 능력 향상 클럽을 만드는 것, 새로운 사회적 기업을 통해 요양원의 정직함을 홍보하는 것, 고아원에 대한 돌봄 패키지 제공 등이 포함되어 있습니다.",유엔 밀레니엄 친교 16 명의 학생들이 UN Millennium Fellowship Program에 참여하여 지역 및 글로벌 지역 사회에 뿌리를 둔 프로젝트를 수행했습니다.프로젝트에는 우간다에 플라스틱 벽돌로 학교를 짓고 캠퍼스에 여성의 권한 강화 클럽을 형성하고 새로운 사회적 기업을 통해 요양원 정직을 홍보하고 고아원에 대한 간병 패키지를 제공하는 것이 포함되었습니다., 우간다에 플라스틱 벽돌로 학교를 짓고 캠퍼스에 여성의 권한 강화 클럽을 형성하고 새로운 사회적 기업을 통해 요양원 정직을 홍보하고 고아원에 대한 간병 패키지를 제공하는 것이 포함되었습니다.,17,5
271,호주,Victoria University,"Engagement
VU’s Research Strategy 2021–2025
is centred on planetary health and
VU’s commitment to the UN
Sustainable Development Goals.
In the development of the strategy,
the importance of place and co-design
with partners in the community,
industry and government was
foregrounded to anchor VU’s
research in solutions for
sustainable development.","약혼
VU의 연구전략 2021-2025
지구의 건강성에 초점을 맞춘다.
유엔에 대한 VU의 헌신
지속 가능한 개발 목표.
전략을 개발하는 과정에서,
장소와 공동설계의 중요성
지역사회의 파트너들과 함께,
산업과 정부는
VU의 앵커를 위해 포그라운드로
의 해결책에 대한 연구.
지속 가능한 발전","Engagement VU의 연구 전략 2021–2025는 유엔 지속 가능한 개발 목표에 대한 행성 건강과 VU의 약속을 중심으로합니다.전략의 발전에서, 지역 사회, 산업 및 정부의 파트너와의 장소 및 공동 디자인의 중요성은 지속 가능한 개발 솔루션에 대한 VU의 연구를 정박하기 위해 전경을 받았습니다."," 발전에서, 지역 사회, 산업 및 정부의 파트너와의 장소 및 공동 디자인의 중요성은 지속 가능한 개발 솔루션에 대한 VU의 연구를 정박하기 위해 전경을 받았습니다.",17,5
123,뉴질랜드,Auckland universitiy,"University of Auckland students and alumniat the Olympics /University of Auckland students supported by the University’s HighPerformance Support Programme took part in the Olympics whileundertaking study. The programme works with students competing orperforming at a high level. Theresa Fitzpatrick is a Bachelor of HealthScience student and in the women’s sevens team who won a goldmedal in Tokyo, while Michael Brake (Engineering honours student)was in the gold-medal winning men’s eight rowing crew. AlumnusDylan Schmidt (BCom 2020) won bronze in trampolining and hadalso been supported by the programme at his previous Olympics. Inaddition, Kanah Andrews-Nahu, a student of the Faculty of Medicaland Health Sciences, represented New Zealand in weightlifting, whiletrack athlete and student Anna Steven (Faculty of Science) took part inthe Paralympics. The High Performance Support Programme providesstudents with flexible study assistance and well-being support inaccordance with the University’s membership of the Athlete FriendlyTertiary Network.","올림픽 오클랜드 대학교 학생 및 동문

오클랜드 대학교의 고성능 지원 프로그램의 지원을 받는 학생들은 공부를 하는 동안 올림픽에 참가했다. 그 프로그램은 높은 수준에서 경쟁하거나 공연하는 학생들과 함께 작동한다. 테레사 피츠패트릭은 보건학 학사 출신으로 도쿄에서 금메달을 딴 여자 7인조 선수이며, 마이클 브레이크(공학 우등생)는 금메달을 딴 남자 8인조 선수였다. 동문 딜런 슈미트 (BCOM 2020)는 트램펄린에서 동메달을 땄고 이전 올림픽에서도 이 프로그램의 지원을 받았다. 이밖에 의료보건학부 재학생인 카나 앤드류스-나후가 역도 종목에서 뉴질랜드 대표로 나섰고, 육상선수이자 학생인 안나 스티븐(과학부)이 패럴림픽에 출전했다. 고성능 지원 프로그램은 대학의 선수 친화적인 회원 자격에 따라 학생들에게 유연한 학습 지원과 웰빙 지원을 제공합니다.3차 네트워크.","오클랜드 대학교 학생들과 동창생 대학의 고성능 지원 프로그램의 지원을받는 올림픽 /오클랜드 대학교 학생들은 공부하는 동안 올림픽에 참여했습니다. 이 프로그램은 높은 수준에서 경쟁하는 학생들과 협력합니다. Theresa Fitzpatrick은 Healthscience 학생 학사이며 도쿄에서 금메달을 획득 한 여성 세븐 스 팀에서 Michael Brake (Engineering Honors Student)는 골드 메달을 획득 한 남자 8 조 선원들에있었습니다. Alumnusdylan Schmidt (Bcom 2020)는 트램폴린에서 동메달을 획득했으며 Hadalso는 이전 올림픽에서 프로그램에 의해 지원되었습니다. 의료 및 건강 과학 학부의 학생 인 Kanah Andrews-Nahu는 인디션에서 역도에서 뉴질랜드를 대표했으며, 이탈자 선수와 학생 Anna Steven (과학 교수)이 장애인 올림픽에 참여했습니다. 유연한 학습 지원과 웰빙 지원을 가진 고성능 지원 프로그램 제공 업체는 대학의 선수 친화적 인 정기 네트워크의 멤버십과 부정확합니다.","오클랜드 대학교 학생들과 동창생 대학의 고성능 지원 프로그램의 지원을받는 올림픽 /오클랜드 대학교 학생들은 공부하는 동안 올림픽에 참여했습니다. 이 프로그램은 높은 수준에서 경쟁하는 학생들과 협력합니다. Theresa Fitzpatrick은 Healthscience 학생 학사이며 도쿄에서 금메달을 획득 한 여성 세븐 스 팀에서 Michael Brake (Engineering Honors Student)는 골드 메달을 획득 한 남자 8 조 선원들에있었습니다. Alumnusdylan Schmidt (Bcom 2020)는 트램폴린에서 동메달을 획득했으며 Hadalso는 이전 올림픽에서 프로그램에 의해 지원되었습니다. 의료 및 건강 과학 학부의 학생 인 Kanah Andrews-Nahu는 인디션에서 역도에서 뉴질랜드를 대표했으며, 이탈자 선수와 학생 Anna Steven (과학 교수)이 장애인 올림픽에 참여했습니다. 유연한 학습 지원과 웰빙 지원을 가진 고성능 지원 프로그램 제공 업체는 대학의 선수 친화적 인 정기 네트워크의 멤버십과 부정확합니다.",17,5
398,핀란드,University of Eastern Finland,"The university participates in the
national network of education cooperation,
one form of implementation
of which is the national agreement on
a flexible study right (JOO). According
to the agreement, all undergraduate
and postgraduate students at universities
have the opportunity to include
minor subject studies from other
Finnish universities in their degree.","그 대학교는 에 참가한다.
전국 교육 협력 네트워크,
실행의 한 형태
그 중 하나가 에 대한 국가적 합의이다.
유연 학습권(JO) 따라서
합의에 따라, 모든 학부생.
그리고 대학의 대학원생들.
포함시킬 기회가 있다
다른 과목의 부차적인 연구.
핀란드 대학의 학위.","대학은 National Education Cooperation 네트워크에 참여하며, 한 가지 형태의 구현은 유연한 연구 권리 (JOO)에 관한 국가 협약입니다.이 협정에 따르면, 대학의 모든 학부 및 대학원생은 다른 핀란드 대학의 사소한 과목을 학위에 포함시킬 수있는 기회를 갖습니다."," 협정에 따르면, 대학의 모든 학부 및 대학원생은 다른 핀란드 대학의 사소한 과목을 학위에 포함시킬 수있는 기회를 갖습니다.",17,5
142,뉴질랜드,Auckland universitiy,"The Future Voices Forum /University of Auckland students and staff were given theopportunity to influence the thinking of New Zealandgovernment and business leaders on creating a sustainable andinclusive New Zealand. The Future Voices Forum was a workshoporganised by the Business School’s Centre for Innovation andEntrepreneurship in partnership with the Aotearoa Circle. A group of 68participants were canvased on their thoughts and concerns regardingtransport, food and energy. The results were reported back to theCEOs of organisations such as ASB, Mercury, Sanford and Treasury atthe related Fenwick Forum event. The Forum was created in responseto the ongoing global pandemic. The decline of New Zealand’s naturalcapital and the need to create a way forward to ensure sustainableprosperity was already of concern to many. Covid-19 has highlightedthe need for new ways of thinking and doing as New Zealand’seconomic foundations are challenged.","미래 보이스 포럼

오클랜드 대학교 학생들과 직원들은 지속 가능하고 포용적인 뉴질랜드를 만드는 데 뉴질랜드 정부와 기업 지도자들의 생각에 영향을 미칠 수 있는 기회를 얻었다. 퓨처 보이스 포럼(Future Voices Forum)은 비즈니스 스쿨의 혁신 및 기업가정신 센터가 아오테아로아 서클과 협력하여 마련한 워크숍이다. 68명의 참가자들이 교통, 음식, 에너지에 관한 그들의 생각과 관심사에 대해 조사를 받았다. 결과는 관련 Fenwick Forum 행사에서 ASB, Mercury, Sanford 및 재무부와 같은 조직의 CEO들에게 다시 보고되었습니다. 그 포럼은 진행 중인 세계적인 유행병에 대응하여 만들어졌다. 뉴질랜드의 자연자본의 쇠퇴와 지속가능한 번영을 보장하기 위한 길을 만들 필요성은 이미 많은 사람들의 관심사였다. 코로나19는 뉴질랜드의 경제 기반이 도전받고 있는 만큼 새로운 사고방식과 행동방식이 필요하다는 점을 부각시켰다.","오클랜드의 미래 목소리 포럼 /대학교 학생들과 교직원에게는 뉴질랜드 정부와 비즈니스 리더들의 지속 가능한 뉴질랜드를 창출하는 데 대한 사고에 영향을 미치기 위해 주제를 받았습니다.Future Voices Forum은 AoTearoa Circle과 제휴하여 비즈니스 스쿨의 혁신 및 고급 프리너십 센터에서 워크샵으로 조정되었습니다.68 명의 파트 어퍼 그룹이 트랜스 포트, 식량 및 에너지에 관한 그들의 생각과 우려에 대해 캔버베이션되었습니다.결과는 관련 Fenwick 포럼 이벤트에서 ASB, Mercury, Sanford 및 재무부와 같은 조직의 TheCeos로 다시보고되었습니다.이 포럼은 진행중인 글로벌 전염병을 반응하여 만들어졌습니다.뉴질랜드의 자연실의 쇠퇴와 지속 가능한 대비를 보장하기 위해 앞으로 나아갈 필요성은 이미 많은 사람들에게 관심이있었습니다.Covid-19는 뉴질랜드의 경제적 기초가 도전함에 따라 새로운 사고 방식과 행동의 필요성을 강조했습니다.",오클랜드의 미래 목소리 포럼 /대학교 학생들과 교직원에게는 뉴질랜드 정부와 비즈니스 리더들의 지속 가능한 뉴질랜드를 창출하는 데 대한 사고에 영향을 미치기 위해 주제를 받았습니다,17,5
204,말레이시아,Sunway University,"Envisioning a Post COVID-19 World!
was organised as part of a larger
initiative i.e., a competition to
stimulate high school students
to develop research questions
and propose how their ideas can
contribute towards planetary
health. The idea of this forum was
to inspire students in thinking how
they would want to shape the world
they want, teaching the them to
know what they want to achieve
and where to look.","포스트 코로나 19 세계를 상상하다!
더 큰 것의 일부로 조직되었다.
의 주도권, 즉 경쟁.
고등학생을 자극하다
연구 질문을 개발하다
그리고 그들의 아이디어가 어떻게 할 수 있는지 제안합니다.
행성에 공헌하다.
건강. 이 포럼의 아이디어는
학생들이 어떻게 생각하도록 격려하다
그들은 세상을 만들고 싶어할 것이다.
그들이 원해서, 그들을 가르쳤다.
그들이 무엇을 성취하고 싶은지 안다.
그리고 어디를 봐야 할지.","포스트 Covid-19 World를 구상!더 큰 이니셔티브의 일환, 즉 고등학생이 연구 질문을 개발하고 아이디어가 행성 건강에 어떻게 기여할 수 있는지 제안하는 경쟁의 일환으로 조직되었습니다.이 포럼의 아이디어는 학생들이 원하는 세상을 어떻게 형성하고 싶어하는지 생각하고, 그들이 달성하고자하는 것과 어디를보아야하는지 알도록 가르치는 것이 학생들에게 영감을주는 것이 었습니다."," 큰 이니셔티브의 일환, 즉 고등학생이 연구 질문을 개발하고 아이디어가 행성 건강에 어떻게 기여할 수 있는지 제안하는 경쟁의 일환으로 조직되었습니다",17,5
198,캐나다,McMaster University,"Now in its 12th year, the McMaster Health Forum is designated
as the WHO Collaborating Centre for Evidence-Informed Policy. The
Forum’s goal is to generate action on the pressing health-system
issues of our time. It strengthens health systems — locally, nationally
and internationally — and gets the right programs, services and drugs
to the people who need them.","이제 12년째인 맥마스터 헬스 포럼은
WHO 증거 정보 정책 협력 센터로 선정되었습니다. 그
Forum의 목표는 급박한 의료 시스템에 대한 조치를 생성하는 것입니다.
우리 시대의 문제 지역적, 국가적으로 의료 시스템을 강화합니다.
그리고 국제적으로 적절한 프로그램, 서비스 및 약물을 공급받습니다.
필요한 사람들에게요","이제 12 년째 McMaster Health Forum은 WHO Collaborating Center for Evidence Informed Policy로 지정되었습니다.포럼의 목표는 우리 시대의 긴급 건강 시스템 문제에 대한 조치를 창출하는 것입니다.그것은 지역, 국내 및 국제적으로 건강 시스템을 강화하고 필요한 사람들에게 올바른 프로그램, 서비스 및 약물을 얻습니다.", 목표는 우리 시대의 긴급 건강 시스템 문제에 대한 조치를 창출하는 것입니다,17,5
41,런던,UCL,"Sharing expertise to ensure high-quality medical education worldwide
To raise standards of medical education globally and encourage more clinicians to build careers within the healthcare systems
in their home countries, staff
in the UCL Medical School
are collaborating with medical educators to support teaching programmes around the world.
“We are working with partner institutions across the globe
to adapt elements of UCL’s internationally recognised medical programmes and tailor them to make them relevant to different local cultural, ethical and regulatory contexts,” explains Dr Ahmed Rashid, who leads the UCL Medical School Education Consultancy Unit.
In one partnership, UCL academics worked with colleagues at
New Giza University, Egypt, to devise modern and innovative undergraduate medicine, dentistry, and pharmacy programmes, to
be taught in Egypt. They used established materials, assessments and processes from the equivalent programmes at UCL as the programme’s basis, and adapted them to Egyptian sociocultural, ethical, professional and regulatory frameworks. Dr Rashid’s research with students and educators in
partner institutions has identified challenges such as language barriers and differing sociocultural traditions, which have been overcome by working with local education leaders to develop personalised programmes that fit the local context.
“These adaptations help to
ensure graduates develop a
sense of social responsibility and an understanding of local health challenges, making it more likely that they will stay in the healthcare system in their home country, where they are needed most,” explains Dr Rashid.","""전 세계적으로 양질의 의료 교육을 보장하기 위한 전문 지식 공유
전 세계적으로 의료 교육의 수준을 높이고 더 많은 임상의들이 본국의 의료 시스템 내에서 경력을 쌓도록 장려하기 위해, UCL 의과 대학의 직원들은 전 세계의 교육 프로그램을 지원하기 위해 의료 교육자들과 협력하고 있다.
UCL 의과대학 교육 컨설팅 유닛을 이끌고 있는 Ahmed Rashid 박사는 ""우리는 UCL의 국제적으로 인정된 의료 프로그램 요소를 조정하고, 이를 현지 문화, 윤리 및 규제 상황에 맞게 조정하기 위해 전 세계 파트너 기관과 협력하고 있습니다.""라고 설명합니다.
UCL의 학자들은 이집트에서 가르칠 현대적이고 혁신적인 학부 의학, 치의학, 약학 프로그램을 고안하기 위해 이집트의 뉴기자 대학교의 동료들과 협력했다. 그들은 UCL의 동등한 프로그램의 확립된 자료, 평가 및 프로세스를 프로그램의 기초로 사용했으며, 이를 이집트의 사회 문화, 윤리, 전문 및 규제 프레임워크에 적용했다. Rashid 박사의 파트너 기관의 학생 및 교육자와의 연구는 언어 장벽과 다른 사회 문화 전통과 같은 과제를 확인했으며, 이는 지역 교육 지도자들과 협력하여 지역 환경에 맞는 개인화된 프로그램을 개발함으로써 극복되었다.
""이러한 적응은 졸업생들이 사회적 책임감과 지역 건강 문제에 대한 이해를 확실히 하는 데 도움이 되고, 그들이 가장 필요한 고국의 의료 시스템에 머물 가능성이 더 높아집니다.""라고 라시드 박사는 설명합니다.","전 세계적으로 의료 교육 표준을 높이고 더 많은 임상의가 자국의 의료 시스템 내에서 경력을 쌓도록 장려하기 위해 전 세계적으로 고품질 의료 교육을 보장하기위한 전문 지식을 공유합니다. UCL 의과 대학 직원은 의료 교육자와 협력하여 주변의 교육 프로그램을 지원하고 있습니다. 세계. UCL 의과 대학 교육 컨설팅을 이끌고있는 Ahmed Rashid 박사는“우리는 전 세계 파트너 기관과 협력하여 UCL의 국제적으로 인정 된 의료 프로그램의 요소를 조정하고 다른 지역 문화, 윤리 및 규제 상황과 관련이 있도록 조정하고 있습니다. 단위. 한 파트너십에서 UCL 학계는 이집트 뉴 기자 대학교 (New Giza University)의 동료들과 협력하여 이집트에서 가르치기 위해 현대적이고 혁신적인 학부 의학, 치과 및 약국 프로그램을 고안했습니다. 그들은 UCL의 동등한 프로그램에서 확립 된 자료, 평가 및 프로세스를 프로그램의 기반으로 사용하여 이집트 사회 문화, 윤리적, 전문 및 규제 프레임 워크에 적용했습니다. 파트너 기관의 학생 및 교육자와의 Rashid 박사의 연구는 언어 장벽 및 다른 사회 문화 전통과 같은 도전을 확인했으며, 지역 교육 리더와 협력하여 지역 상황에 맞는 개인화 된 프로그램을 개발함으로써 극복되었습니다. Rashid 박사는“이러한 적응은 졸업생들이 사회적 책임감과 지역 건강 문제에 대한 이해를 발전시킬 수 있도록하는 데 도움이되며, 가장 필요한 곳에서 자국의 의료 시스템에 머무를 가능성이 높아집니다.","전 세계적으로 의료 교육 표준을 높이고 더 많은 임상의가 자국의 의료 시스템 내에서 경력을 쌓도록 장려하기 위해 전 세계적으로 고품질 의료 교육을 보장하기위한 전문 지식을 공유합니다. UCL 의과 대학 직원은 의료 교육자와 협력하여 주변의 교육 프로그램을 지원하고 있습니다. 세계. UCL 의과 대학 교육 컨설팅을 이끌고있는 Ahmed Rashid 박사는“우리는 전 세계 파트너 기관과 협력하여 UCL의 국제적으로 인정 된 의료 프로그램의 요소를 조정하고 다른 지역 문화, 윤리 및 규제 상황과 관련이 있도록 조정하고 있습니다. 단위. 한 파트너십에서 UCL 학계는 이집트 뉴 기자 대학교 (New Giza University)의 동료들과 협력하여 이집트에서 가르치기 위해 현대적이고 혁신적인 학부 의학, 치과 및 약국 프로그램을 고안했습니다. 그들은 UCL의 동등한 프로그램에서 확립 된 자료, 평가 및 프로세스를 프로그램의 기반으로 사용하여 이집트 사회 문화, 윤리적, 전문 및 규제 프레임 워크에 적용했습니다. 파트너 기관의 학생 및 교육자와의 Rashid 박사의 연구는 언어 장벽 및 다른 사회 문화 전통과 같은 도전을 확인했으며, 지역 교육 리더와 협력하여 지역 상황에 맞는 개인화 된 프로그램을 개발함으로써 극복되었습니다. Rashid 박사는“이러한 적응은 졸업생들이 사회적 책임감과 지역 건강 문제에 대한 이해를 발전시킬 수 있도록하는 데 도움이되며, 가장 필요한 곳에서 자국의 의료 시스템에 머무를 가능성이 높아집니다.",17,5
380,영국,London School of Economics and Political Science,The Department of Geography and Environment ran its first ever departmental photography competition on the theme of sustainability in January 2018. Shortlisted photographs were showcased during the launch of the newly refurbished Michael Wise Room. The competition was part of the team’s Green Impact project.,지리 및 환경부는 2018년 1월 지속 가능성을 주제로 최초로 부서별 사진 경연 대회를 개최했습니다. 새롭게 단장한 Michael Wise Room이 출시되는 동안 최종 후보 사진이 전시되었습니다. 이 대회는 팀의 Green Impact 프로젝트의 일부였습니다.,지리학 및 환경부는 2018 년 1 월 지속 가능성을 주제로 최초의 부서 사진 경쟁을 시작했습니다. 새로 개조 된 Michael Wise Room이 출시되는 동안 후보자 사진이 선보였습니다.경쟁은 팀의 녹색 영향 프로젝트의 일부였습니다., 팀의 녹색 영향 프로젝트의 일부였습니다.,17,5
248,일본,Sophia University,"Foreign language departments words drama festival
Word drama festival executive committee, that is extracurricular activities group takes
this event, and it is mediator and sends the cause of instruction of department teacher,
everyday learning result outside on-campus including advisor and performs for the purpose
of having not only we plan improvement of linguistic ability an d communicative competence
of student, but also high school student and general people interest in importance of
communication with language and culture, people and people in foreign countries. Friend,
family, teacher, graduate student, graduate, high school student of student, a large number
of people including staff of embassy came for theatergoing this year.
https://ocw.cc.sophia.ac.jp.e.dc.hp.transer.com/lecture/20191207highschool/","외국어학부 단어연극제
단어연극제 집행위원회, 그것은 과외활동 그룹이다.
이 행사, 그리고 그것은 중재자이고 학과 선생님에게 지시하는 원인을 보낸다.
어드바이저를 포함한 일상적인 학습 결과 및 목적을 위해 수행
언어 능력과 의사소통 능력의 향상을 계획할 뿐만 아니라
학생, 그러나 고등학생 그리고 일반인들도 또한 의 중요성에 관심이 있다.
외국에서의 언어와 문화, 사람들 그리고 사람들과의 의사소통. 친구.
가족, 선생님, 대학원생, 대학원생, 고등학생, 많은 수
올해에는 대사관 직원들 포함해서 많은 사람들이 연극 보러 왔다.
https://ocw.cc.sophia.ac.jp.e.dc.hp.transer.com/lecture/20191207highschool/","외국어 부서 단어 드라마 페스티벌 단어 드라마 페스티벌 집행위원회,이 행사 그룹 인이 행사는 중재자이며 부서 교사의 지시 원인, 고문을 포함하여 캠퍼스 외부의 일상 학습 결과를 보냅니다.우리는 언어 능력의 개선을 계획 할뿐만 아니라 학생의 의사 소통 능력뿐만 아니라 언어 및 문화, 사람 및 외국 사람들과의 의사 소통의 중요성에 대한 고등학생 및 일반 사람들도 관심을 갖습니다.친구, 가족, 교사, 대학원생, 대학원, 학생의 고등학생, 대사관 교직원을 포함한 많은 사람들이 올해 극장으로 왔습니다."," 언어 능력의 개선을 계획 할뿐만 아니라 학생의 의사 소통 능력뿐만 아니라 언어 및 문화, 사람 및 외국 사람들과의 의사 소통의 중요성에 대한 고등학생 및 일반 사람들도 관심을 갖습니다",17,5
