,국가,대학교명,내용,요약,요약번역,분류,5분류
584,뉴질랜드,Auckland,"Babies with congenital heart disease / Professor Frank Bloomfield at the University’s Liggins Institute is leadingresearch, in collaboration with Starship Child Health, into the introductionof newborn pulse oximetry screening. Pulse oximetry is used to detectcritical congenital heart disease (CHD), where the heart doesn’t formproperly. CHD affects between four and 10 per 1,000 live-born babiesbut when it’s picked up early – before or immediately following birth – andtreated by surgery, survival rates are good. If not, CHD leads to death.Research has shown that Māori babies are less likely to be screened forthis condition than Pākehā babies, and that Health Board-led screeningis likely to increase this inequity. Researchers also found that there areethnic inequities in the care pathway followed for babies with hypoplasticleft-heart syndrome, a particularly severe form of critical CHD, with Māoriand Pacific babies more likely to follow a palliative care route, rather thana surgical route, and less likely to survive to one year of age. Ongoingmultidisciplinary research aims at unpicking the factors that underliethese inequities so that they can be addressed nationally",New Zealand is the first country in the world to introduce newborn screening for heart disease., 뉴질랜드는 세계 최초로 신생아 심장병 선별검사를 도입한 국가입니다.,10,3
1657,핀란드,Eastern Finland,"Both campuses of the University of
Eastern Finland have introduced city
bike systems. In Joensuu, UEF was
one of the sponsors of the city’s bike
trial.",A university in Finland has become the first in the world to introduce a city bike system., 핀란드의 한 대학이 세계 최초로 도시 자전거 시스템을 도입했습니다.,11,3
1602,핀란드,Eastern Finland,"The doctoral dissertation by Nana
Asare Obeng-Darko, M.Sc., to be
reviewed at the University of Eastern
Finland, demonstrates that effective
regulation of renewable energy is
essential for achieving sustainable
energy targets in Africa.",A Ghanaian academic has written a dissertation on the regulation of renewable energy in Africa., 가나의 한 학자가 아프리카의 재생에너지 규제에 관한 논문을 작성했습니다.,7,3
577,뉴질랜드,Auckland,"Auckland Programme for Space SystemsLaunched in 2016, the APSS is for undergraduate students at theUniversity of Auckland to collaborate in the field of space research.Second and third-year students form teams and work together toidentify a societal need, then design a solution using a CubeSat. InNovember 2020, New Zealand’s first satellite designed and builtby university students was launched into space via Rocket Lab’sElectron launch vehicle. Over three and a half years, the studentshad conceived, designed and built Te Waka Āmiorangi o Aotearoa(the New Zealand satellite vessel) APSS-1. The APSS-1 project wasmulti-disciplinary, encouraging undergraduates across Engineering,Science, Business and Arts to work together. The aim of APSS-1 was tomeasure electrical activity in the upper reaches of Earth’s atmosphere,a region known as the ionosphere. The aim is to analyse how whatgoes on in the ionosphere can affect television, internet and telephonecommunications.",New Zealand has become the first country in the world to launch a satellite designed and built by university students., 뉴질랜드는 대학생들이 설계하고 제작한 위성을 세계 최초로 발사한 국가가 되었습니다.,9,3
661,이탈리아,Bologna,"This committee makes proposals, provides consultation, ensures equal opportunities, enhances employeewellbeing, and prevents discrimination, as regards current Italian legislation and article 14 of the UniversityStatute. It makes use of the internal services for the promotion of employee wellbeing provided by UniBoand works closely with the Harassment Advisor.",The Office of the Vice-President for Human Resources at the University of Bologna has an anti-discrimination committee., 볼로냐 대학교 인사담당 부총장실에는 차별금지 위원회가 있습니다.,10,3
1410,호주,Griffith,"FIRST NATIONS LEADERSHIP Griffith has the largest Aboriginal and Torres Strait Islander student population of any Queensland university, and the second largest number of Aboriginal and Torres Strait Islander academic staff in Australia. In 2020, Professor Cindy Shannon, a descendent of the Ngugi people was appointed as the University’s first Pro Vice Chancellor (Indigenous). In 2021, Griffith reconised Haylene Grogan as Outstanding First Peoples Alumnus. Ms Grogan is Queensland’s first Chief Aboriginal and Torres Strait Health Officer and Deputy Director-General. Griffith also supports future student leaders through its GUMURRI Unit. GUMURRII is a dedicated student support unit for Aboriginal and Torres Strait Islander students throughout their Griffith journey to facilitate success and future employability.",Griffith University has a long history of supporting Aboriginal and Torres Strait Islander students and staff., 그리피스 대학교는 원주민과 토레스 해협 섬 주민의 학생과 교직원을 지원해 온 오랜 역사를 가지고 있습니다.,10,3
850,호주,Charles Sturt,"In 2020, Dr Tania Areori – at the age of just 32 –
became PNG’s first female vet. After studying in
PNG, she was accepted to study under the
Australian Award Scholarship at Charles Sturt. Since
graduating, she has been working as the Regional
Veterinary officer – New Guinea Islands (NGI) for
Charles Sturt University 23
the National Agriculture Quarantine and Inspection
Authority. In a male-dominated industry, she is a
great advocate for gender equity in the workforce.
In addition to her NGI role, Dr Areori also works
part-time for Charles Sturt as a project officer for
the Para Veterinary Training project, which is an
online training program for para veterinarians. The
project focuses on PNG, Fiji, Vanuatu, Solomon
Islands and Timor-Leste and considers gender
accessibility. She aims to be a role model for local
women and engages with rural communities to
improve the quality of their livestock and increase
the value of their income.",Meet the first female vet in New Guinea., 뉴기니 최초의 여성 수의사를 만나보세요.,8,3
1202,호주,Victoria,"The Mitchell Institute investigated the
Impact of Coronavirus on Apprentices
and Trainees , warning that
government funding was already at
its lowest levels since 2011 and that
youth unemployment will jump with
an estimated drop of 130,000 or 30%
in the number of apprenticeships and
traineeships offered over two years.","The number of young people taking up apprenticeships and traineeships in England is set to fall as a result of government cuts, according to a new report.", 새로운 보고서에 따르면 영국에서 견습과 훈련을 받는 젊은이들의 수가 정부 삭감의 결과로 감소할 것으로 예상된다.,8,3
1392,캐나다,Manitoba,"The future of cities includes opportunities for all, with access to basic services, energy, housing,
transportation and more. The University of Manitoba has created programs and courses to help inspire
students to create inclusive, safe, resilient and sustainable cities in our province and around the world.",Winnipeg is one of the world's most ethnically diverse cities., 위니펙은 세계에서 가장 인종적으로 다양한 도시 중 하나입니다.,11,3
1205,호주,Victoria,"WoMEDA released Investing in a New
Hospital for Melton , which
outlines the importance of a hospital
to the region.",A campaign group has called for a new hospital to be built in Leicestershire., 캠페인 그룹은 레스터셔에 새 병원을 지을 것을 촉구했습니다.,8,3
569,뉴질랜드,Auckland,"Budding business minds on campus / A survey of University of Auckland students found that about15 percent of them are currently planning a business, with 36 percenthoping to have founded their own business within five years ofgraduating. The survey also found that seven percent are alreadyrunning a business while they are studying. A survey of alumni founda similar result: among those who had graduated since 2010,10 percent are employed in a business that they started beforegraduating.","Students at a New Zealand university are planning to start their own businesses, according to a new survey.", 새로운 설문 조사에 따르면 뉴질랜드 대학의 학생들이 자신의 사업을 시작할 계획입니다.,8,3
1897,캐나다,Brock,"Individual Actions


Did you know that 789 million people do not have electricity?

Always cover pots/pans to reduce time needed for things to boil. 
Try to design combined energy efficient methods at home like solar water heating or solar electricity. 
Ask for solar air conditioning. 
Support renewable energy projects in the community, schools, offices, or at home. 
Use energy efficient lightbulbs and if possible set appliances to low energy settings. 
Use energy saving screen brightness modes to automatically darken with the time.  
Unplug items when not in use, especially when travelling. 
For example, phone chargers, laptops, TVs 
Always turn lights off when leaving the room. 
Turn down the thermostat and insulate rooms with carpets.  
Only fill a kettle with the amount of water needed. 
Hang dry your clothes. 
Read about innovative ways to produce clean energy. 
For example, the United Nations talk of a bio-based plan to save the planet.","As part of World Energy Day, here are some tips to help you save energy.", 세계 에너지의 날의 일환으로 다음은 에너지 절약에 도움이 되는 몇 가지 팁입니다.,7,3
26,이탈리아,Bologna,The University of Bologna together with AMANI (an association focusing on access to energy in Africa) organized this meeting and reported about their work. Universal access to energy is the seventh of the 17 goals of the 2030 Agenda.,"An international conference on access to energy in Africa has been held in Bologna, Italy.", 아프리카의 에너지 접근에 관한 국제회의가 이탈리아 볼로냐에서 개최되었습니다.,7,3
121,호주,Newcastle,"INVESTIGATING GREEN HYDROGEN
Australia’s deepwater global gateway, Port of Newcastle, is partnering with Macquarie Group’s Green Investment Group and the Commonwealth Government’s Australian Renewable Energy Agency (ARENA) to support the development of a hydrogen economy in the Hunter Region, and the University of Newcastle has signed on as the project’s Research and Development Partner. Our feasibility study into the initial 40MW hub will determine a broad and comprehensive range of potential use cases for green hydrogen in the Hunter which build on the region’s strong industrial heritage. These include mobility, bunkering, energy production and industrial uses at the scale necessary to position the Hunter at the centre of the emerging global green hydrogen opportunity, and would support the creation of local jobs during construction and operations, foster the development of new industries and contribute to Australia’s long-term economic and energy security.",Australia’s first green hydrogen hub is being proposed for the Hunter region of New South Wales., 호주 최초의 녹색 수소 허브가 뉴사우스웨일스의 헌터 지역에 제안되고 있습니다.,7,3
1593,영국,LSE,"Nesting birds took up residence Rosebery Hall’s bird box, which proved a delight for students and staff at the hall of residence.",A Cambridge University hall of residence has been invaded by birds., 케임브리지 대학교 기숙사가 새들의 공격을 받았습니다.,11,3
1819,미국,UC Davis,"SDG 9–related centers at UC Davis
Advanced Materials Characterization and Testing laboratory
Aggie Square
Center for Information Technology Research in the Interest of Society (CITRIS)
Center for Geotechnical Modeling
Center for Molecular and Genomic Imaging
Center for Nano-Micro Manufacturing
CoLaborator @ Bayer CropScience
Energy and Efficiency Institute
Institute for Transportation Studies
SBDCtech @ UC Davis Venture Catalyst
Space Technology Research Institute for Deep Space Habitat Design
UC Davis West Village
UC Pavement Research Center
Western Center for Agricultural Equipment","University of California, Davis", 캘리포니아 대학교 데이비스,9,3
1833,미국,UC Davis,"SDG 10–related centers at UC Davis
Aoki Center for Critical Race and Nation Studies
Center for Poverty and Inequality Research
Center for Reducing Health Disparities
Center for Regional Change
First Generation Advocates
Imagining America consortium
Indigenous Research Center of the Americas
Institute for Diversity, Equity and Advancement
King Hall Legal Foundation
LGBTQIA Resource Center
Migration and Health Research Center
Perinatal Origins of Disparities Center
Transformative Justice in Education Center
Tribal Justice Project at the UC Davis School of Law
UC Davis Office of Diversity, Equity and Inclusion: CAMPO/CAMPSSA
UC Davis Global Migration Center
UC Davis Humanities Institute","University of California, Davis", 캘리포니아 대학교 데이비스,10,3
1850,미국,UC Davis,"SDG 11–related centers at UC Davis
Advanced Highway Maintenance & Construction Technology Research Center
Air Quality Research Center
California Center for Urban Horticulture
California Pavement Research Center
Center for Regional Change
China Center for Energy and Transportation
Climate Adaptation Research Center
Energy and Efficiency Institute
Environmental Health Sciences Center
Institute for Transportation Studies
Manufacturing and Sustainable Technologies Research Laboratory","University of California, Davis", 캘리포니아 대학교 데이비스,11,3
213,영국,Glasgow,"Our students are learning how to tackle local, national, and global inequalities. Our postgraduate programme in Equality & Human Rights responds to radical changes in approach to equalities and human rights in Scotland, the UK and beyond. Students examine the major causes of inequality today, how the idea that certain groups are less equal than others emerged, what sustains that idea, and how marginalised groups are interrelated. Inequality is also at the heart of our undergraduate programme in Sociology, which investigates the causes and consequences of social inequalities. Students’ understanding of inequalities is also considered in a global context by examining a range of examples drawn from societies across the world. ",Inequality is one of the most pressing issues of our time., 불평등은 우리 시대의 가장 시급한 문제 중 하나입니다.,10,3
730,영국,Oxford,"Cultivate spaces for philanthropic, entrepreneurial, and artistic partnerships within our leasable and common areas","Cultivate spaces for philanthropic, entrepreneurial, and artistic partnerships within our leasable and common areas"," 임대 가능한 공동 구역 내에서 자선, 기업가, 예술적 파트너십을 위한 공간을 조성하십시오.",11,3
1692,남아프리카 공화국,Cape Town,"Seven of the 10 most unequal countries are in Africa – and most of these are in southern Africa. Inequality stunts macroeconomic growth and sustains high levels of poverty, yet there is a troubling paucity of data on the topic across the continent.",The gap between rich and poor in Africa is widening., 아프리카의 빈부 격차가 점점 벌어지고 있습니다.,10,3
1719,덴마크,Aalborg,"TECHNOLOGY
The Department of Energy Technology has made significant
contributions to advancing a global green transition of power
electronics. It conducts research and provides education
within a broad field of Energy Technology, including Electrical,
Thermal and Mechanical Energy.",The Department of Energy Technology conducts research and provides education in a broad field of Energy Technology.,에너지기술학과는 에너지기술의 광범위한 분야에서 연구를 수행하고 교육을 제공합니다.,7,3
223,영국,Glasgow,"The Hunterian, which comprises a museum and
art gallery, is Scotland’s oldest public museum
and has been recognised as a collection of
national significance. The Hunterian provides
free access to members of the public, and selfguided
tours of our iconic Gilmorehill campus
are also free for anyone to enjoy. The University
also worked with partners Glasgow Life and
the National Library of Scotland to redevelop
Kelvin Hall, a much-loved and iconic building
in Glasgow’s West End. This has created an
unparalleled, multi-use space, combining a
museum, gallery, tourist centre and learning
space in one location. It is a pioneering
development as the first higher education, city
and national institution shared space.",The University of Glasgow is home to the Hunterian and Kelvin Hall., 글래스고 대학교에는 헌터리언 홀과 켈빈 홀이 있습니다.,11,3
1616,핀란드,Eastern Finland,"Entrepreneurship minor subject at
the Business School.",Postgraduate student in entrepreneurship at the Business School.,비즈니스 스쿨에서 기업가 정신 대학원생입니다.,8,3
491,영국,Bournemouth,"BU Business School obtainsSmall Business CharterIn 2021, our Business School (BUBS)obtained the Small Business Charter awardas a result of its outstanding contributionto supporting small businesses, studententrepreneurship and the local economy.At the heart of such support, BUBSplaces a strong emphasis on social andresponsible business practices with itsBU Social Entrepreneurs Forum, whichoffers free, specialist business supportworkshops to local, socially-focused SMEsand also provides student placementand project opportunities. Participatingbusinesses have received assistancetowards the B-CORP certification, whichcertifies positive social and environmentalperformance and the vital support theyprovide in the local economy. In addition,the BUBS Disaster Management Centreinforms governments and drives changein policies and has so far undertaken workin 23 countries, providing education andtraining in disaster management for SMEs.","The Business School has been awarded the Small Business Charter award for its outstanding contribution to supporting small businesses, studententrepreneurship and the local economy."," 비즈니스 스쿨은 중소기업, 학생 기업가 정신 및 지역 경제를 지원하는 데 탁월한 기여를 한 공로로 중소기업 헌장 상을 수상했습니다.",8,3
571,뉴질랜드,Auckland,"The Energy CentreA multi-disciplinary research and education centre founded in 2004,the Energy Centre’s mission is to provide research, policy analysis, andeducational programmes to help business and government confrontenergy issues of national significance. Research is focused on threebroad areas: energy markets, resource and environment markets,and transport economics. The Energy Centre is funded by the EnergyEducation Trust of New Zealand. The main output areas are education(courses, scholarships, postgraduate students), research focused onNew Zealand’s energy sector, and outreach to disseminate researchfindings and stimulate interest in the area of Energy Economics. TheCentre organises a wide range of events open to industry, government,students, and the general public. The Energy Centre contributes to an international educational programme funded by MFAT (Ministry of Foreign Affairs and Trade) delivering a course on Renewable Energy. The Centre iscontributing to a new initiative called Young Energy Professionals aimedat supporting recent graduates working in the energy sector.",The Energy Centre at the University of Auckland is a centre of excellence in energy economics., 오클랜드 대학교의 에너지 센터는 에너지 경제학의 우수성 센터입니다.,9,3
1323,영국,Exeter,"Research on African prisons by Dr Inmaculada AdarvesYorno highlighted that many prisons in Africa were operating at 300% of capacity, with some lacking the necessary facilities for rehabilitation. Kenya had seen cases of prisoners ganging up against warders, and guards torturing convicts. The atmosphere of despair, tension and aggression in many prisons left warders and prisoners alike susceptible to mental health issues like posttraumatic stress disorder. Most prisoners felt incarceration was the end of their lives, they had no hope, they engaged in aggressive behaviour, they could not deal with their negative emotions, they considered the guards the “ enemy ”, regulations of the institution.","Prisons in Africa are overcrowded and violent, according to a new study.", 새로운 연구에 따르면 아프리카의 교도소는 과밀하고 폭력적입니다.,10,3
1533,영국,LSE,Deliver £4.8 million RE:FIT energy efficiency improvement programme.,Work with local authorities to deliver energy efficiency and renewable energy projects., 에너지 효율성 및 재생 에너지 프로젝트를 제공하기 위해 지방 당국과 협력합니다.,7,3
1848,미국,UC Davis,"Rapid urbanization is also leading to housing crises. The influx of migrants to employment centers leads to populations living in substandard housing, including in overcrowded and slum conditions. It is also causing strains on inadequate and overburdened infrastructure and services, and worsening air pollution and unplanned urban sprawl. Sustainable growth will require investments in basic services and infrastructure, transportation systems and disaster preparation measures, including those precipitated by climate change.",Rapid urbanisation is a major driver of poverty and inequality in many parts of the world.,급속한 도시화는 세계 여러 지역에서 빈곤과 불평등의 주요 동인입니다.,11,3
1573,영국,LSE,Good access and support provided for students and staff using active travel and public transport.,A wide range of facilities and services are available for students and staff., 학생과 교직원을 위한 다양한 시설과 서비스가 제공됩니다.,11,3
1075,파키스탄,NUST,"Assessing Physical
and Infrastructural
Vulnerability to Urban
Flooding: A Case Study
of Pakistan
Climate Change has caused tremendous damage
to urban infrastructures due to disasters such as
flash flooding and related disasters. This calls for
resilient infrastructures and early warning systems
for effective disaster management.
The main objective of this project is to reduce
human and socioeconomic impacts of flooding and
to improve the living conditions of the populations
in Pakistan. This project by NUST researchers
defines indicators and develops an index for the
physical and infrastructural vulnerability of floodprone
urban communities and suggests measures
and strategies for effective flood disaster risk
reduction. It also proposes actions that minimize
flood damages and accelerate early response to
floods.",The vulnerability of urban areas to flooding is increasing due to climate change., 기후 변화로 인해 도시 지역의 홍수 취약성이 증가하고 있습니다.,11,3
1275,미국,Texas at Dallas,"Learn More
Take free online courses regarding SDG 8 through SDG Academy
Learn more about the targets and indicators at the UN Global Goals website",Find out more about the Global Goals, 글로벌 목표에 대해 자세히 알아보기,8,3
376,호주,Charles Sturt,"Factors influencing the sustainability of
micro-hydro schemes in Nepal
Research undertaken by a Charles Sturt PhD
recipient, Dr Bharat Poudel, has evaluated the
sustainable operation of off-grid renewable energy
services throughout Nepal. The effective operation
of these facilities is a key factor contributing to the
quality of life and economic development potential
of regional Nepalese communities, but it has been
problematic due to a range of reliability issues.
The research has provided several
recommendations, including optimal sizing of future
plants to meet future energy needs of communities
and establishing government-supported
programs to enhance the ongoing operation and
maintenance of existing plants.","Micro-hydro power plants have the potential to provide clean, affordable and reliable energy to communities across Nepal.", 초소형 수력 발전소는 네팔 전역의 지역 사회에 깨끗하고 저렴하며 안정적인 에너지를 제공할 수 있는 잠재력을 가지고 있습니다.,7,3
1949,홍콩,CUHK,"Policies
The University seeks to use energy as efficiently as possible on campus, while continuing to provide a congenial environment for teaching, learning and scholastic activities.  Its Energy Efficiency and Conservation Policy and Energy Efficiency and Conservation Guidelines are designed to encourage campus users to use energy more efficiently and minimize the consumption of electricity generated from fossil fuels (e.g., natural gas).",Details of the University's energy policy can be found on its website., 대학의 에너지 정책에 대한 자세한 내용은 웹사이트에서 확인할 수 있습니다.,7,3
332,호주,RMIT,"Australian Digital Inclusion Index Report
Findings from the fourth Australian Digital Inclusion Index (ADII)
showed that while internet services continue to improve, lowerincome
households are being priced out. Published by Telstra,
RMIT and Swinburne Universities, the annual report provides a
snapshot of Australians’ online participation using the measures
of access, affordability and digital ability. The Index provides a
vital evidence base, which can help develop positive strategies to
ensure all Australians gain the benefits of the digital economy. The
research found that for the first time the impact of the NBN rollout
has driven the biggest improvement in access since benchmarking
began in 2014. It also highlighted marginal improvements in
digital ability across the board, not only in building skills but also
increasing confidence in the use of different technologies. However,
affordability remained the biggest barrier to overall inclusion, with
the share of total household budgets spent on services increasing
in 2019.","Access to the internet is improving in Australia, but affordability remains the biggest barrier to digital inclusion, according to a new report.", 새로운 보고서에 따르면 호주에서 인터넷에 대한 액세스가 개선되고 있지만 경제성이 디지털 통합의 가장 큰 장애물로 남아 있습니다.,9,3
1368,인도네시아,IPB,"The customary lands of the Moy
Indigenous People have been evicted, the
sago plantations have melted away, and
Papuan mothers are no longer able to
harvest sago. Based on the Papuan
Indigenous people (especially the Moy
Tribe Customary Council), the Center for
Agrarian Studies (PSA) is ready to
accompany the struggle of the indigenous
people. PSA IPB University collaborates
with indigenous peoples. In this case, the
l o c a l c h amp i o n o f t h e M o y T r i b a l
Customary Council (DAS) became a
facilitator and catalyst for the struggle to
recognize indigenous peoples' customary
rights. PSA first conducts participatory
mapping training for the community and
the advocacy process will involve multilevel
dialogue at the state level, starting
from the village (ondoafi), district/subdistrict,
province to the national level",Papuan indigenous peoples are facing a crisis in their struggle for customary rights., 파푸아 원주민들은 관습적 권리를 위한 투쟁에서 위기에 직면해 있습니다.,10,3
960,호주,Sydney,"Publications
42
More than 56 researchers research inequalities and
solutions to those complex challenges across at
least seven faculties and schools.
– The Sydney Policy Lab aims to strengthen our
democracy, reduce inequality and help empower
communities.
– The University’s inaugural India Innovation
Challenge addressed inequality and sustainability.
– The Business School recently hosted a symposium on
internationalisation in higher education.",The University of Sydney has been named one of the world’s best universities for tackling inequality.,시드니 대학교는 불평등 해소를 위한 세계 최고의 대학교 중 하나로 선정되었습니다.,10,3
218,영국,Glasgow,"Our Urban Studies department is a worldleading
centre for innovative, interdisciplinary
urban research, spanning all aspects of social,
economic and physical change in cities and
creating significant impact. The University’s
Urban Big Data Centre promotes the use of
big data and innovative research methods to
improve social, economic and environmental
wellbeing in cities, and works closely with
government, industry and third sector partners.",The University of Bristol is at the forefront of urban research and innovation., 브리스톨 대학교는 도시 연구와 혁신의 최전선에 있습니다.,11,3
1946,영국,Sheffield,"The University’s Campus Masterplan also includes plans to re-landscape the Arts Tower courtyard to reduce car access and add in water features and trees. Easier access to neighbouring Weston Park will be created, helping pedestrians to move between university buildings and green spaces. Cycle parking and infrastructure is a target of the masterplan too, with cycle parking hubs included in the plans for new buildings in addition to the secure bike storage next to the Student’s Union. The Cycle Hut provides at-cost repairs to help staff and students keep their bikes running safely and smoothly. Signing up for the free BetterPoints app allows users to collect points every time they walk or cycle, which can then be traded in for hot drinks or donated to charity.",Plans for new buildings at the University of Bristol will see a reduction in the number of cars on the campus.,브리스톨 대학교의 새 건물 계획에 따라 캠퍼스의 자동차 수가 줄어들 것입니다.,11,3
820,태국,Chulalongkorn,"Energy saving depends in part on meticulousmonitoring of users’ energy consumption patterns. Ateam from the Faculty of Engineering’s Smart GridResearch Unit (SGRU) has devised a system tomonitor and verify power consumption in a buildingand share that information with all residents andusers. Called CU Building Energy Management System(CU-BEMS), the system not only controls energyusage in a building, via usage profiling, classificationand visualization, but also prompts changes in energyconsumption behaviors of occupants to meet energyefficiency targets. The first smart meters were installed at theDepartment of Electrical Engineering buildings in2014. More recently they have been installed at theChamchuri 5 administrative building, as part of theuniversity’s energy-saving campaign. CU-BEMS is a collaborative project with theUniversity of Tokyo, local and international industrialpartners. It received funding from the EnergyConservation Fund of Thailand’s Ministry of Energy.",Researchers at the University of Tokyo have developed a system to improve energy efficiency in buildings., 도쿄 대학의 연구원들은 건물의 에너지 효율을 향상시키는 시스템을 개발했습니다.,7,3
981,영국,Essex,"Run by the Institute for Social and Economic
Research (ISER), based at Essex, the survey
has years’ worth of data, including information
specifically about the impact of COVID-19.",The UK’s first national survey of the impact of climate change has been published., 기후 변화의 영향에 대한 영국 최초의 전국 조사가 발표되었습니다.,8,3
1529,영국,LSE,"Investment decisions are made by our external fund managers and are guided by the School’s Socially Responsible Investment Policy, Ethics Code and the United Nations endorsed Principles for Responsible Investment (of which we are a signatory).",The School of Management invests in a wide range of equities and bonds., 경영대학은 다양한 주식과 채권에 투자합니다.,8,3
1215,호주,Victoria,"Engagement
Victoria University and Maribyrnong
City Council completed the
Footscray Smart City for Social
Cohesion Project to transform
Footscray into a digitally connected
smart city.
The ongoing program features many
environmentally responsible initiatives
to enhance sustainability and
wellbeing. The infrastructure rollout
features free WiFi and interactive
information for people in Footscray
and gathers data on urban area
usage, transport and air quality for
better city planning and design and
health advocacy.",A Melbourne suburb has been transformed into a smart city., 멜버른 교외가 스마트 시티로 탈바꿈했습니다.,9,3
