,국가,대학교명,내용,요약,요약번역,분류,5분류
181,영국,Glasgow,"The University has a wide range of expertise
in the marine sciences and sustainability of
aquatic ecosystems across our Colleges.
Our Institute of Biodiversity, Animal Health &
Comparative Medicine has strong links with
many other research organisations within
Scotland, including Marine Scotland and the
Marine Alliance for Science and Technology for
Scotland, and further afield.","The Institute of Biodiversity, Animal Health & Comparative Medicine has strong links with many other research organisations within Scotland, including Marine Scotland and the Marine Alliance for Science and Technology for Scotland, and further afield."," 생물다양성, 동물 건강 및 비교 의학 연구소는 해양 스코틀랜드, 스코틀랜드 과학 및 기술 해양 연합을 비롯한 스코틀랜드 내 다른 많은 연구 기관과 긴밀한 관계를 유지하고 있습니다.",14,2
1001,영국,Essex,"As a University, we are taking action to reduce
water consumption across our three sites,
focusing on waste avoidance and increasing
rain/grey water use.","As a University, we are taking action to reduce water consumption across our three sites, focusing on waste avoidance and increasing rain or grey water use.", 대학으로서 우리는 폐기물 방지와 비 또는 중수 사용 증가에 중점을 두고 세 곳에서 물 소비를 줄이기 위한 조치를 취하고 있습니다.,6,2
281,호주,RMIT,"On the Road to Circular Economy
Researchers from the School of Engineering have shown how a
blend of old tyres and building rubble could be used as a sustainable
road-making material, in a zero-waste solution to boost recycling
and support the circular economy. Construction, renovation and
demolition account for about half the waste produced annually
worldwide, while around 1 billion scrap tyres are generated globally
each year. The new material is the first to combine recycled rubble and
rubber in a mix that is precisely optimised to meet road engineering
safety standards. Designed to be used for base layers, the recycled
blend is more flexible than standard materials, making roads less
prone to cracking. Traditional road bases are made of unsustainable
virgin materials – quarried rock and natural sand. This new blended
material is a 100% recycled alternative that offers a new way to reuse
tyre and building waste, while performing strongly on key criteria like
flexibility, strength and permanent deformation.",A new material made from scrap tyres has been developed by researchers at the University of Bristol., 스크랩 타이어로 만든 신소재가 브리스톨 대학의 연구원들에 의해 개발되었습니다.,12,2
1640,캐나다,Carleton,"At Carleton, we offer several e-waste recycling programs for all Carleton community members to recycle their computers, monitors and electronic accessories responsibly.",E-waste recycling is a great way to reduce your impact on the environment., 전자 폐기물 재활용은 환경에 미치는 영향을 줄이는 좋은 방법입니다.,14,2
1967,영국,East Anglia,"Student Activity and Learning
Teaching
Our courses offer a wide variety of teaching on water biodiversity and conservation - developing students’ knowledge on how we can sustainably manage this resource for the benefit of all. Students on our Marine Sciences, Geography and other Environment Sciences courses can study modules on Global Environmental Challenges, Catchment Water Resources, Aquatic Ecology, Environmental Politics and Policy Making, Natural Resources and Environmental Economics, and Biodiversity Conservation and Human Society. Our Ecology and Conservation course explores Sustainability, Society and Biodiversity, and students of Biological Sciences can study Population Ecology and Management. In the School of International Development students can learn about Natural Resources and the Environment and the need for sustainable management.",Our courses offer a wide variety of teaching on water biodiversity and conservation - developing students’ knowledge on how we can sustainably manage this resource for the benefit of all., 우리 과정은 수중 생물다양성 및 보존에 대한 다양한 교육을 제공하여 모두의 이익을 위해 이 자원을 지속 가능하게 관리할 수 있는 방법에 대한 학생들의 지식을 개발합니다.,14,2
1721,덴마크,Aalborg,"REDOCO2
The project Reducing and Documenting CO2 emissions from
Peatlands (ReDoCO2) is a collaboration between researchers
from AAU, Aarhus University and three companies, funded by
Innovation Fund Denmark. It develops an overall methodology
to map peatlands in detail and enable accurate estimates
of CO2 emissions and potential C stock through the combination
of state-of-the-art hardware, software, modelling
techniques and IT technologies. This methodology will provide
decision-makers with detailed information and cost-effective
tools to appropriately select which peatland areas to
take out of agricultural production and restore","The aim of the project is to develop a methodology to map peatlands in Denmark in detail and enable accurate estimates of CO2 emissions and potential C stock through the combination of state-of-the-art hardware, software, modelling techniques and IT technologies.","이 프로젝트의 목표는 덴마크의 이탄 지대를 자세히 매핑하는 방법론을 개발하고 최첨단 하드웨어, 소프트웨어, 모델링 기술 및 IT 기술의 조합을 통해 CO2 배출량 및 잠재적 탄소 축적량을 정확하게 추정할 수 있도록 하는 것입니다.",13,2
32,이탈리아,Bologna,"The University of Bologna is one of the founder of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research,innovation and training, linked to the sustainable development ofboth traditional and emerging sectors of the marine economy.","The University of Bologna is one of the founders of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research and training, linked to the sustainable development of the marine economy.", 볼로냐 대학은 해양 경제의 지속 가능한 발전과 관련된 연구 및 훈련을 다루는 새로운 국가 기술 클러스터인 BIG(Blue ItalianGrowth)의 설립자 중 하나입니다.,14,2
1639,캐나다,Carleton,"Electronic waste (e-waste) is one of the biggest environmental challenges of our time. E-Waste is otherwise known as electronic waste and includes old, broken or obsolete items such as computer monitors, keyboards, printers, and projectors. E-Waste is the fastest growing source of waste in North America. Landfilling e-waste is harmful to the environment because of substances such as cadmium, lead, and nickel which can leach into the soil and water sources.","Electronic waste (e-waste) is harmful to the environment because of substances such as cadmium, lead, and nickel which can leach into the soil and water sources. Landfilling e-waste is harmful to the environment because of substances such as cadmium, lead, and nickel which can leach into the soil and water"," 전자폐기물(전자폐기물)은 토양과 수원으로 침출될 수 있는 카드뮴, 납, 니켈과 같은 물질로 인해 환경에 유해합니다. 전자폐기물 매립은 카드뮴, 납, 니켈과 같은 물질이 토양과 물로 침출될 수 있기 때문에 환경에 유해합니다.",14,2
1726,덴마크,Aalborg,"CLIMATE-FRIENDLY AIRCRAFT FUEL
Aviation accounts for approximately three percent of Europe’s
total greenhouse gas emissions. But emissions are
increasing, and flying to and from one of the world’s great
destinations even once can represent up to half of the annual
footprint of an average European. The Department of Energy
Technology, in conjunction with companies such as Steeper
Energy ApS, is building a new plant to convert sewage sludge,
wood residue and organic household waste into crude oil.",A new waste-to-energy plant is being built in the Netherlands to reduce the environmental impact of Amsterdam’s Schiphol Airport.,암스테르담 스키폴 공항의 환경적 영향을 줄이기 위해 새로운 폐기물 에너지화 공장이 네덜란드에 건설되고 있습니다.,13,2
949,말레이시아,Sunway,"Productivity Enhancement of
Solar Still with Thermoelectric
Modules from Groundwater to
Produce Potable Water: A Review
The School of Engineering and
Technology has been involved
in the review of productivity
enhancement of solar still with
thermoelectric modules from
groundwater to produce potable
water. Groundwater is recognised
as a principal source of water for
the drinking, irrigation and many
other purposes. Researchers
have also used groundwater in
the solar distillation to convert it
to drinkable water by use of solar
energy. Researchers even used
thermoelectric modules with solar
operated devices like flat plate
collector, evacuated tubes collector,
compound parabolic concentrator,
etc. The main aim of the review was
to examine different researchers
work on groundwater into the solar
still with thermoelectric modules.
The research concludes that the
thermoelectric modules with
solar still is a potential application
to produce potable water from
groundwater along with the
generation of electricity",The School of Engineering and Technology has been involved in the review of productivity enhancement of solar still with thermoelectric modules from groundwater to produce potable water., 공과 대학은 지하수에서 열전 모듈을 사용하여 식수를 생산하는 태양열 증류기의 생산성 향상 검토에 참여했습니다.,6,2
605,뉴질랜드,Cantebury,"Robotic Farming Looking After the Land / Robots could soon be helping farmers manage arable land in a cleaner, greener way. UC students won a Callaghan Innovation prize in 2020 for their robotic farming system, which would support planting multiple species rather than one type of crop over a large area. The students say their “approach was to completely rethink arable crop production to enable a more regenerative type of agriculture. We’re hoping to mitigate the impacts of industrial agriculture on climate change by reducing carbon loss that happens during tilling of topsoil. We want to help farmers be good custodians for the soil and also run a profitable farm.”","University of Cambridge students have won a Callaghan Innovation prize for their robotic farming system, which would support planting multiple species rather than one type of crop over a large area.", 케임브리지 대학 학생들은 넓은 지역에 한 가지 유형의 작물이 아닌 여러 종을 심는 것을 지원하는 로봇 농업 시스템으로 캘러한 혁신 상을 수상했습니다.,15,2
331,호주,RMIT,"2. Biodiversity challenges across
the supply chain
Globally, coffee is grown by more than 25 million farmers
across 60 countries and is a highly traded global commodity,
with approx. 9.66 billion kg consumed annually. Coffee is
grown in some of the most biodiverse areas of the world and
while coffee benefits from increased biodiversity, its production
is also a driver of biodiversity loss. Biodiverse shade-grown
coffee, as opposed to sun-grown coffee, is intended to be
better for biodiversity (e.g. through primary forest restrictions;
canopy habitat protection; proper disposal of waste products).
Mainstreaming shade-grown coffee is key for the industry to
mitigate risk from climate change and environmental degradation.
In an ongoing research project funded by the Australian
Research Council, Zoos Victoria and Melbourne-based
Genovese Coffee, members of the Interdisciplinary Conservation
Science Research (ICON Science) group at RMIT are examining
the structural and behavioural barriers to increased biodiversityfriendly
production, retail and consumption, and exploring how
to overcome these barriers with behavioural interventions. Initial
work for this project has provided insights into current levels
of concern and awareness of coffee production’s negative
impacts on biodiversity among Melbourne coffee consumers.
And using behavioural nudges has tested the efficacy of different
types of messages to increase the likelihood that an individual
will purchase biodiversity-friendly coffee.
The next steps for this project include examining motivations
and barriers among coffee growers in Brazil and Indonesia to
participate in shade-grown coffee production and evaluating
Zoos Victoria’s coffee behaviour change campaign. It is hoped
that this research will make high-quality shade-grown coffee
available to the Melbourne market and beyond whilst achieving
equitable outcomes for producers and biodiversity.",How do we make high-quality shade-grown coffee available to the Melbourne market and beyond whilst achieving equitable outcomes for producers and biodiversity?, 생산자와 생물다양성을 위해 공평한 결과를 달성하면서 고품질의 그늘에서 재배된 커피를 멜버른 시장과 그 너머에 제공하려면 어떻게 해야 합니까?,15,2
401,영국,Manchester,"Study programmesOur research informs cutting-edgeteaching on clean water and sanitation.Civil Engineering students take a courseunit on Water Engineering, which coverswater and wastewater treatment andresource management, while ourEnvironmental Monitoring, Modelling andReconstruction Masters degree offersa unit on Water Movement that looks atsolutions to groundwater contamination.We also offer a pioneering free onlineMOOC (Massive Open Online Course)on Water Supply and Sanitation Policyin Developing Countries. With half abillion people worldwide having poorwater supplies and two billion with poorsanitation facilities, this course opens upaccess for citizens and leaders aroundthe world to explore what can be done tosolve this complex global issue.",The School of Civil Engineering and the School of Environmental Monitoring and Modelling at the University of Bristol is at the forefront of research into clean water and sanitation., 브리스톨 대학교의 토목 공학 학교와 환경 모니터링 및 모델링 학교는 깨끗한 물과 위생에 대한 연구의 최전선에 있습니다.,6,2
1599,핀란드,Eastern Finland,"Drug residues have been found in
environmental samples taken on
every continent, and as many as one
in four of the world’s rivers and lakes
are at risk of contamination as a
result. UEF is involved in the Sustainable
Drug Discovery and Development
with End-of-Life Yield research
project (SUDDEN) , which looks for
solutions to reduce environmental
hazards related to the lifecycle of
pharmaceuticals and improve the
sustainability of the pharmaceutical
sector. To date, the joint study by
UEF and the Finnish Environment Institute
SYKE has shown that, among
other issues, environmental permits
for pharmaceutical production facilities
and wastewater plants rarely
include requirements related to drug
ingredients.",Drug residues are one of the biggest environmental hazards facing the pharmaceutical industry., 약물 잔류물은 제약 산업이 직면한 가장 큰 환경 위험 중 하나입니다.,14,2
259,캐나다,Concordia,"CLEAN WATER INNOVATIONS
Last year, final-year undergraduates in the Gina Cody School of
Engineering and Computer Science created an aquatic drone
prototype capable of detecting and collecting plastic on the
surface of ocean water. The prototype uses image processing
technologies and machine learning to gather plastic into an
integrated collection bin. The craft is fully autonomous and
required minimal maintenance.
Professor Chunjiang An has been awarded over $5 million
from Fisheries and Oceans Canada for projects focused on
improving oil-spill cleanup processes. One project will develop
ways to decrease environmental risks during oil-spill cleanups
by accelerating degradation and removal of the pollutant, while
the second will help fill the gap between the available surface
washing techniques and the increasing application need.",Researchers at the University of Calgary have been awarded over $5 million from Fisheries and Oceans Canada for projects focused on improving oil-spill cleanup processes. Professor Chunjiang An has been awarded over $5 million from Fisheries and Oceans Canada for projects focused on improving oil-spill cleanup processes.,캘거리 대학의 연구원들은 기름 유출 정화 프로세스 개선에 중점을 둔 프로젝트를 위해 캐나다 해양수산부로부터 5백만 달러 이상을 수여받았습니다. Chunjiang An 교수는 기름 유출 정화 프로세스 개선에 중점을 둔 프로젝트를 위해 캐나다 수산청으로부터 5백만 달러 이상을 수여받았습니다.,14,2
1898,홍콩,CUHK,"Policies
CUHK is committed to putting in place effective waste management processes that go beyond Hong Kong’s legislative and regulatory requirements.  Its Waste Management Policy and Waste Management Guidelines emphasize the importance of implementing procedures to prevent immediate and future pollution and harm to health, and achieve continual improvement in waste management performance.",Waste management is a key priority for the Hong Kong government., 폐기물 관리는 홍콩 정부의 최우선 과제입니다.,12,2
317,호주,RMIT,"6. How to mix old tyres and building
rubble to make sustainable roads
RMIT’s new research project has shown how a blend of old
tyres and building rubble could be used as a sustainable
road-making material, in a zero-waste solution to boost
recycling and support the circular economy. Construction,
renovation and demolition account for about half the waste
produced annually worldwide, while around one billion scrap
tyres are generated globally each year. The new material,
developed by researchers at RMIT University, is the first to
combine recycled rubble and rubber in a mix that is precisely
optimised to meet road engineering safety standards.
Designed to be used for base layers, the recycled blend is
more flexible than standard materials, making roads less
prone to cracking. Lead researcher Dr Mohammad Boroujeni
said the rubble-rubber mix could deliver both environmental
and engineering benefits. Traditional road bases are made of
unsustainable virgin materials – quarried rock and natural sand.
However, the new blended material is a 100% recycled
alternative that offers a new way to reuse tyre and building
waste, while performing strongly on key criteria like flexibility,
strength and permanent deformation.
In Australia, only 16% of scrap tyres are domestically recycled.
About 3.15 million tonnes of processed building rubble – known
as recycled concrete aggregate (RCA) – is added to stockpiles
each year rather than being reused. In 2019, federal and
state governments agreed to ban the export of certain waste
materials, to build Australia’s capacity to generate high value
recycled commodities and associated demand. As part of the
agreement, whole used tyres will be banned from export by
December 2021.","Scrap tyres and building rubble could be used as a sustainable road-making material, in a zero-waste solution to boost recycling and support the circular economy.", 스크랩 타이어와 건물 잔해는 재활용을 촉진하고 순환 경제를 지원하는 폐기물 제로 솔루션에서 지속 가능한 도로 건설 재료로 사용될 수 있습니다.,12,2
668,영국,Oxford,We will manage resources responsibly and critically evaluate the environmental and health aspects of the materials and resources we procure and use in our buildings,We will use our buildings in a manner that is respectful of the environment and the communities in which we operate., 우리는 환경과 우리가 운영하는 지역 사회를 존중하는 방식으로 건물을 사용할 것입니다.,12,2
1382,캐나다,Manitoba,"Campus Biodiversity Study: In support of the
University’s dedication to sustainable operations,
the Office of Sustainability initiated a biodiversity
baseline study and assessment of the riverbank
forests (riparian zones) situated within University
lands. The study aims to enhance the University’s
capacity to conserve biodiversity by preventing,
managing, or remediating damage to natural
habitat and sensitive areas. The study enables the
University to activate and track a new sustainability
indicator, ecology and land management, within
the AASHE Sustainability Tracking Assessment and
Rating System (STARS). The study also positions
the University, to develop a conservation and
biodiversity plan as one of six strategies under
the Ecology and Environment theme within the
University’s Sustainability Strategy 2016-2018.","The purpose of this project was to develop a biodiversity baseline study and assessment of the riverbank forests (riparian zones) situated within University lands, to enhance the University’s capacity to conserve biodiversity by preventing, managing, or remediating damage to natural habitat and sensitive areas.","이 프로젝트의 목적은 자연 서식지와 민감한 지역에 대한 피해를 예방, 관리 또는 복구함으로써 생물다양성을 보존하는 대학의 능력을 향상시키기 위해 대학 부지 내에 위치한 강둑 숲(강변 지역)에 대한 생물다양성 기준 연구 및 평가를 개발하는 것이었습니다.",15,2
557,뉴질랜드,Auckland,"PERSONAL ACTION TO COMBAT CLIMATECHANGETaking personal action is imperative to creating a more sustainablesociety thereby combatting climate change. Inspiring people to live moresustainably is at the heart of the work of Professor Niki Harré (Departmentof Psychology), who has published books on the topic and engagesextensively in talks and workshops to inspire others. Other academics thathave been inspiring others to take action to reduce their carbon footprint,are Professor Shaun Hendy (Department of Physics) and Professor QuentinAtkinson (Department of Psychology), who adopted a year of no flying todraw attention to the behaviour changes needed to transition to a lowcarbon economy. Professor Hendy has recently published a book on hisyear of no flying #NoFly - Walking the Talk on Climate Change. ",The Department of Psychology at the University of Bristol is leading the way in inspiring people to take personal action to reduce their carbon footprint., 브리스톨 대학교의 심리학과는 사람들이 탄소 발자국을 줄이기 위해 개인적인 행동을 취하도록 고무하는 데 앞장서고 있습니다.,13,2
542,뉴질랜드,Auckland,"WATER ACCOUNTING SYSTEMWater is imperative for the sustainability of life, the environment and theeconomy, and therefore it is critical that decisions on water accounting arebased on reliable and objective information. The Dean of the University’sFaculty of Business and Economics, Professor Jayne Godfrey, developedwith colleagues a general-purpose water accounting system, which hasbeen adopted in Australia. This system could help inform decision-makingto improve the quality of New Zealand’s waterways.",The purpose of this project is to develop a general-purpose water accounting system for New Zealand., 이 프로젝트의 목적은 뉴질랜드의 범용 물 회계 시스템을 개발하는 것입니다.,6,2
729,영국,Oxford,"We’ll continue to implement the Waste Strategy We’ll continue to roll out the University Waste Management Strategy across departments, through the Waste Implementation Group","As part of the University's ongoing commitment to waste management, we've launched a new website.", 폐기물 관리에 대한 대학의 지속적인 노력의 일환으로 우리는 새로운 웹사이트를 개설했습니다.,12,2
587,뉴질랜드,Cantebury,"Campus Master Plan / Our Campus Master Plan (guiding our built infrastructure for the next 20-30 years) incorporates design principles that celebrate the campus’s natural landscape and open spaces. For example, endemic natives are to be planted both sides of all three tributary streams that flow through our campus, to improve biodiversity. Another design principle focusses on energy and activities on campus. Our dedicated, full-time, Energy Manager is responsible for actively implementing and managing a reduction in our consumption of energy, water and carbon emissions.",Our aim is to create a world-class teaching and learning environment that inspires our students to reach their full potential.,우리의 목표는 학생들이 잠재력을 최대한 발휘할 수 있도록 영감을 주는 세계적 수준의 교육 및 학습 환경을 만드는 것입니다.,12,2
47,캐나다,Waterloo,"Shift: Neutral Climate Action Plan Shift: Neutral is the University of Waterloo’s climate action plan. Its goal is to reach carbon neutrality by 2050 and the long-term plan maps out the changes needed achieve this, with short and medium-term goals to build momentum. Its roadmap includes efforts to improve energy efficiency, integrate low carbon energy sources, and mitigate indirect emissions.",The University of Waterloo has released its long-term climate action plan., 워털루 대학교는 장기 기후 행동 계획을 발표했습니다.,13,2
1623,캐나다,Carleton,"Install low-flow shower heads and taps
Aerators introduce bubbles into the stream so that although you are still able to wash, rinse, etc effectively, much less water is used.",The amount of water you use in your home is directly proportional to the amount of water you use in your shower., 가정에서 사용하는 물의 양은 샤워할 때 사용하는 물의 양에 정비례합니다.,6,2
236,캐나다,Concordia,"WATER-SAVING ACTIVITIES ON CAMPUS
Concordia is undertaking a variety of efforts to curtail water
overuse, including a storm water management system on Loyola
Campus, a university-wide water management program and
data collection to monitor water use and find new ways to
cut back. Water-saving activities on campus include For Love
of Water, a project designed to make the university more
sustainable while meeting water-usage goals outlined by the
Government of Quebec and the City of Montreal.","Water-saving activities on campus include For Love of Water, a project designed to make the university more sustainable while meeting water-usage goals outlined by the Government of Quebec and the City of Montreal.",캠퍼스의 물 절약 활동에는 퀘벡 정부와 몬트리올 시에서 약술한 물 사용 목표를 달성하면서 대학을 더욱 지속 가능하게 만들기 위해 고안된 프로젝트인 For Love of Water가 포함됩니다.,6,2
