,국가,대학교명,내용,요약,요약번역,분류,5분류
1426,홍콩,Hong Kong,"Global clean water supply remains a huge challenge around the globe. As estimated by UNICEF, by 2040, one in four of the world’s children under 18 will be living in areas of extremely high water stress. To ensure safe and resilient water supplies, HKU’s Centre for Water Technology and Policy (CWTP) addresses issues such as the region’s water resource management and water-use efficiency through interdisciplinary research and teaching.",Water is one of the world’s most important natural resources., 물은 세계에서 가장 중요한 천연 자원 중 하나입니다.,6,2
1891,홍콩,CUHK,"Although humans cannot live without water, many countries struggle to provide a clean water supply.  CUHK endeavours to incorporate sustainability in every aspect of campus life and ensure the sustainable use of water resources.  Water conservation is built into the university’s daily operations.  Clean drinking water is provided free of charge on campus, and is easily accessible.",Water is one of the most important natural resources in the world., 물은 세계에서 가장 중요한 천연 자원 중 하나입니다.,6,2
337,호주,Charles Sturt,"The future of good water stewardship
Charles Sturt’s School of Agricultural, Environmental
and Veterinary Sciences maintains the subject: Water
Policy and Management PSC420. In this subject,
students gain in-depth knowledge about water
policy. The subject is structured in three modules,
covering the following themes:
• the context and introduction to water quantity
and quality, including trends in water supply,
climate change and risks to water resources
in Australia
• water use and demand, including the value
of water to the environment, irrigation
agriculture and urban uses, water use efficiency
and recycling
• water policy and planning, including principles
of water reform, current developments in water
policy and catchment-based decision-making.
On completion, students are assessed on their
ability to apply their knowledge of water policy to
make sound independent judgments about the wise
management of our rivers.",Water is one of Australia’s most important natural resources., 물은 호주에서 가장 중요한 천연 자원 중 하나입니다.,6,2
1931,영국,East Anglia,"Water Security professional training
The Water Security Research Centre offers a short course for policy makers and practitioners focusing on the global challenges of water security for human populations and how this is intrinsically related to social and political factors. The course explores how to co-create water secure futures for those with responsibility or interest in the integration of water security into development planning, projects and policy.",The Water Security Research Centre offers a short course for policy makers and practitioners focusing on the global challenges of water security for human populations and how this is intrinsically related to social and political factors.,"물 안보 연구 센터는 정책 입안자와 실무자를 위한 단기 과정을 제공하여 인구를 위한 물 안보의 세계적 과제와 이것이 본질적으로 사회적, 정치적 요인과 어떻게 관련되는지에 초점을 맞춥니다.",6,2
830,태국,Chulalongkorn,"Managing risks associated with water resources isessential to alleviate damage and the consequencesof natural disasters such as flooding and drought, andto increase agricultural productivity to ensure foodsecurity for the country.Several water resources management modelsfocusing on water security, consumption and qualitywere highlighted at a forum titled “Water Diplomacy:Where Local Wisdom Meets International Excellence”.The event was jointly organized by ChulalongkornUniversity and the Office of the National WaterResources (ONWR) in November 2019. One of the innovations presented by theuniversity was a risk map showing the vulnerability ofwater sources to contamination, from surface water togroundwater, which will eventually affect waterquality. The information can assist in city planning andcan reduce the risk of water from problem areas beingused in agriculture and industry",Water is one of Thailand's most important natural resources., 물은 태국의 가장 중요한 천연 자원 중 하나입니다.,6,2
1199,호주,Victoria,"Building energy use is estimated to
contribute 40% of the global energy
demand and to currently produce
one-third of global green house gas
emissions with the potential to double
by 2030. Current methods for using
computer simulations to optimise
building energy use for design or
retrofitting require a high number
of calculations. In Building energy
optimization using surrogate
model and active sampling , Keivan
Bamdad joined with Michael
Cholette and John Bell from
Queensland University of Technology
to develop method to calculate an
optimal solution with a lower
computational cost.",A new method has been developed to improve the energy efficiency of buildings., 건물의 에너지 효율을 향상시키는 새로운 방법이 개발되었습니다.,13,2
491,뉴질랜드,Auckland,"Estate Strategy – Te Rautaki Tūāpapa /The University is finalising its 2021 – 2030 Estate Strategy. Animportant aspect of this strategy is improving the sustainability profileof existing structures in terms of water conservation, energy efficiencyand overall carbon footprint, as well as obtaining good externalratings for new structures in these same areas. The policy calls for theUniversity to achieve a net-zero carbon estate by 2030, and to embedthe Sustainable Development Goals at the heart of all estate-relatedactivities by ensuring activities are environmentally, economically andsocially sustainable.","The University of Auckland's estate strategy aims to improve the sustainability profile of existing structures in terms of water conservation, energy efficiency and overall carbon footprint, as well as obtaining good externalratings for new structures in these same areas."," 오클랜드 대학교의 부동산 전략은 물 절약, 에너지 효율성 및 전체 탄소 발자국 측면에서 기존 구조물의 지속 가능성 프로파일을 개선하고 동일한 영역의 새 구조물에 대해 우수한 외부 평가를 받는 것을 목표로 합니다.",13,2
1618,캐나다,Carleton,"Never the leave the tap running when not in use
Faucets use about 11 litres of water a minute, so when you brush your teeth, shave, wash your face, hands, do the dishes, or anything else, make sure that the tap is only turned on when you are actually using the water. Doing so can save over 1,500 gallons of water per person per year!

Turn off the tap when lathering your hands, brushing your teeth, or scrubbing dishes
Use just enough water to wash your hands or your face when it is time to rinse","As part of World Water Day, here are some tips to help you save water.", 세계 물의 날의 일환으로 다음은 물 절약에 도움이 되는 몇 가지 팁입니다.,6,2
1621,캐나다,Carleton,"Drink tap water instead of bottled
Take advantage of water bottle filling stations across the campus.

Drink only from the tap with glasses or reusable water bottles
Fill up reusable water bottles on campus at a filtered water bottle filling station","As part of World Water Day, here are some tips to help you save water.", 세계 물의 날의 일환으로 다음은 물 절약에 도움이 되는 몇 가지 팁입니다.,6,2
236,캐나다,Concordia,"WATER-SAVING ACTIVITIES ON CAMPUS
Concordia is undertaking a variety of efforts to curtail water
overuse, including a storm water management system on Loyola
Campus, a university-wide water management program and
data collection to monitor water use and find new ways to
cut back. Water-saving activities on campus include For Love
of Water, a project designed to make the university more
sustainable while meeting water-usage goals outlined by the
Government of Quebec and the City of Montreal.","Water-saving activities on campus include For Love of Water, a project designed to make the university more sustainable while meeting water-usage goals outlined by the Government of Quebec and the City of Montreal.",캠퍼스의 물 절약 활동에는 퀘벡 정부와 몬트리올 시에서 약술한 물 사용 목표를 달성하면서 대학을 더욱 지속 가능하게 만들기 위해 고안된 프로젝트인 For Love of Water가 포함됩니다.,6,2
1372,캐나다,Manitoba,"This department brings together nine academic
areas, including logistics, management science,
operations management, and transportation.
Academics in this area work with the Transport
Institute under our joint mandate to develop a
Centre of Excellence in Transportation, Logistics,
and Supply Chain Management at the University
of Manitoba. Within the department, several
researchers focus on sustainable supply chain
management.",The Department of Logistics and Supply Chain Management is part of the School of Management at the University of Manitoba., 물류 및 공급망 관리학과는 매니토바 대학교 경영대학원의 일부입니다.,12,2
938,캐나다,McMaster,"Geographers at the School of Earth, Environment and Society are
investigating how forest ecosystems in southeastern Canada function
and respond to climate change and extreme weather conditions.
Extensive land use changes, agricultural activities and forest
harvesting in the Great Lakes region are putting pressure on water
resources, as are more frequent extreme weather events and climate
change. Funded by a Global Water Futures grant that supports a
multidisciplinary team of researchers from multiple universities and
other collaborators, the project is intended to help guide municipalities
and conservation authorities in developing watershed management
strategies to account for shifts in land use and climate change. ",Researchers at the University of Waterloo are studying the role of forests in water supplies., 워털루 대학의 연구원들은 물 공급에서 숲의 역할을 연구하고 있습니다.,15,2
1622,캐나다,Carleton,"Carry a reusable water bottle
Bottled water costs consumers 240 to 10,000 times more per gallon than tap water. Additionally, bottling water comes with tremendous environmental and social costs. Save yourself some money and help save the planet by bringing your own water bottle everywhere.","Water is one of the most precious resources on the planet, but it is also one of the most expensive.", 물은 지구상에서 가장 귀중한 자원 중 하나이지만 가장 비싼 자원이기도 합니다.,6,2
1006,영국,Essex,"Our grounds maintenance team also monitors
water quality in the lakes on campus and use
organic fertilisers to avoid the risk of water and
oil pollution.",All of our grounds are maintained in accordance with the highest environmental standards., 우리의 모든 부지는 가장 높은 환경 기준에 따라 유지됩니다.,6,2
314,호주,RMIT,"3. Making biodiesel from dirty old cooking oil
Researchers have developed a powerful, low-cost method
for recycling used cooking oil and agricultural waste into
biodiesel, and turning food scraps and plastic rubbish into
high-value products. The method harnesses a new type of ultraefficient
catalyst that can make low-carbon biodiesel and other
valuable complex molecules out of diverse, impure raw materials.
Waste cooking oil currently has to go through an energy-intensive
cleaning process to be used in biodiesel, because commercial
production methods can only handle pure feedstocks with
1-2% contaminants. The new catalyst is so tough it can make
biodiesel from low-grade ingredients, known as feedstock,
containing up to 50% contaminants.
It is so efficient it could double the productivity of manufacturing
processes for transforming rubbish like food scraps,
microplastics and old tyres into high-value chemical precursors
used to make anything from medicines and fertilisers to
biodegradable packaging.","Researchers have developed a powerful, low-cost method for recycling used cooking oil and agricultural waste into biodiesel, and turning food scraps and plastic rubbish into high-value products.", 연구원들은 사용한 식용유와 농업 폐기물을 바이오디젤로 재활용하고 음식물 찌꺼기와 플라스틱 쓰레기를 고부가가치 제품으로 바꾸는 강력하고 저렴한 방법을 개발했습니다.,12,2
1985,아일랜드,NUI Galway,"Students and Learning
NUI Galway offers a number of modules and
programmes focused on water resources
engineering and water resources management.
For example, students are introduced to the
topic of Clean Water and Sanitation in the
Water Engineering Design and Practice module,
where the importance of water and wastewater
purification (both natural and engineered) are
portrayed. This module is taught alongside
Environmental Engineering, which has a focus
on the importance of ‘pollution swapping’ and
greenhouse gas emissions in the design of
wastewater treatment systems. Through our
module in Hydrology and Water Resources
Engineering, students learn about the natural
processes that control water resource
availability and quality and how to assess a
waterbody’s suitability for water extraction
or effluent discharge. Design of Sustainable
Environmental Systems I and II focusses on
the design of such systems with an emphasis
on energy efficiency and recovery. Our Master
of Engineering in Civil Engineering offers a
water stream where students can take modules
specifically focused on water engineering and
management; in the Water Quality module, for
example, students gain advanced understanding
of the stressors that can affect water quality in
rivers and lakes and learn how to build models
to simulate the effects of wastewater effluent
on water quality. With modules on the Water
Framework Directive, Freshwater Acidification
and Water Quality, our recently launched
Masters in Marine and Freshwater Resources:
Management is focused on understanding
management in marine and freshwater
environment in the context of global change.","Water is one of the world’s most important natural resources and, as such, its importance is growing.", 물은 세계에서 가장 중요한 천연 자원 중 하나이며 그 중요성이 커지고 있습니다.,6,2
1898,홍콩,CUHK,"Policies
CUHK is committed to putting in place effective waste management processes that go beyond Hong Kong’s legislative and regulatory requirements.  Its Waste Management Policy and Waste Management Guidelines emphasize the importance of implementing procedures to prevent immediate and future pollution and harm to health, and achieve continual improvement in waste management performance.",Waste management is a key priority for the Hong Kong government., 폐기물 관리는 홍콩 정부의 최우선 과제입니다.,12,2
1860,캐나다,Brock,Over 1/3 of the food produced globally is thrown away and is a large contributor to climate change.,Food waste is a huge problem., 음식물 쓰레기는 큰 문제입니다.,12,2
401,영국,Manchester,"Study programmesOur research informs cutting-edgeteaching on clean water and sanitation.Civil Engineering students take a courseunit on Water Engineering, which coverswater and wastewater treatment andresource management, while ourEnvironmental Monitoring, Modelling andReconstruction Masters degree offersa unit on Water Movement that looks atsolutions to groundwater contamination.We also offer a pioneering free onlineMOOC (Massive Open Online Course)on Water Supply and Sanitation Policyin Developing Countries. With half abillion people worldwide having poorwater supplies and two billion with poorsanitation facilities, this course opens upaccess for citizens and leaders aroundthe world to explore what can be done tosolve this complex global issue.",The School of Civil Engineering and the School of Environmental Monitoring and Modelling at the University of Bristol is at the forefront of research into clean water and sanitation., 브리스톨 대학교의 토목 공학 학교와 환경 모니터링 및 모델링 학교는 깨끗한 물과 위생에 대한 연구의 최전선에 있습니다.,6,2
1847,캐나다,Brock,"Individual Actions
Did you know the earth contains 3% freshwater, with 2.5% frozen in glaciers, leaving only 0.5% for humanity and ecosystems? Water scarcity affects over 40% of people around the world. 

Dispose of unused pills properly.  
Flushing them leads to contamination in groundwater and lakes.  
Watch what you wash and watch what you buy. 
One load of laundry can release more than 700,000 micro plastic fibres. 
By buying natural products over synthetic this can be prevented.    
Use eco-friendly cleaning supplies.  
Vinegar is a cheap effective solution compared to chemical products. You can naturally scent vinegar with pine, cedar, or citrus peels! Infuse for 1-2 weeks or 1 month then transfer into a spray bottle for eco-friendly and DIY multi-use cleaner!   
Support the water wagon project, giving clean water to those in need. 
Go to car washes that recycle their water. 
Turn the tap off while brushing your teeth.  
Reduce your water consummation and energy by getting a “Green Plumber”  
Hold fundraising days for world water day. 
Conserve and think of ways to reuse leftover water.  
For example, don’t dump watered ice use it to water plant. 
Always try to fix leaks as quickly as possible.","As part of World Water Day, here are some ways you can help conserve water.", 세계 물의 날의 일환으로 다음은 물 절약을 도울 수 있는 몇 가지 방법입니다.,6,2
511,뉴질랜드,Auckland,"Interrupting biofouling / University of Auckland bioengineers have developed an innovative wayto get rid of the underwater biofouling that creates such a headache formarinas, boat owners and aqua farmers. Electroclear, a new spin-outcompany based at the Auckland Bioengineering Institute (ABI), is usingelectric fields to disrupt small organisms’ ability to live on selectedunderwater surfaces. Christopher Walker and fellow doctoral studentand company partner Patrin Illenberger, brought their bioengineeringtraining to bear on the problem. It is a permanent, non-toxic solutionthat can be applied to a wide range of geometries. They discoveredthat if they set up two separate electrodes underwater and created afully encapsulated electric field, they could target and disrupt certainorganisms. “As an island nation with such strong ties to our ocean, wehave a real chance here to lead the world in anti-fouling and biosecurity,”says Christopher. Electroclear won funding and mentor support throughthe University’s Entrepreneurship programme, Velocity, and is talking withresearch institutions and commercial partners to develop applications forboth marine infrastructure and aqua farms.",Biofouling is a major problem for New Zealand’s marine environment., 생물 오손은 뉴질랜드 해양 환경의 주요 문제입니다.,6,2
471,뉴질랜드,Auckland,"Leaks in Auckland’s potable water system cost the city tens ofmillions of litres a day. Although this rate is not bad by globalstandards, or compared to other cities around New Zealand, itis still an added strain on a limited a resource and a strugglinginfrastructure. Professor Kobus van Zyl, theWatercare Chair in Infrastructure, works withthe public sector to identify pipes withthe highest risk of leakage in Auckland’swater system. He and his colleaguesuse technology they developed tounderstand where in the complexunderground system leaks occur and howsevere they are.",Researchers at the University of Auckland are working with the public sector to identify pipes with the highest risk of leakage in Auckland’s water system.,오클랜드 대학교의 연구원들은 공공 부문과 협력하여 오클랜드 상수도에서 누수 위험이 가장 높은 파이프를 식별하고 있습니다.,6,2
729,영국,Oxford,"We’ll continue to implement the Waste Strategy We’ll continue to roll out the University Waste Management Strategy across departments, through the Waste Implementation Group","As part of the University's ongoing commitment to waste management, we've launched a new website.", 폐기물 관리에 대한 대학의 지속적인 노력의 일환으로 우리는 새로운 웹사이트를 개설했습니다.,12,2
1599,핀란드,Eastern Finland,"Drug residues have been found in
environmental samples taken on
every continent, and as many as one
in four of the world’s rivers and lakes
are at risk of contamination as a
result. UEF is involved in the Sustainable
Drug Discovery and Development
with End-of-Life Yield research
project (SUDDEN) , which looks for
solutions to reduce environmental
hazards related to the lifecycle of
pharmaceuticals and improve the
sustainability of the pharmaceutical
sector. To date, the joint study by
UEF and the Finnish Environment Institute
SYKE has shown that, among
other issues, environmental permits
for pharmaceutical production facilities
and wastewater plants rarely
include requirements related to drug
ingredients.",Drug residues are one of the biggest environmental hazards facing the pharmaceutical industry., 약물 잔류물은 제약 산업이 직면한 가장 큰 환경 위험 중 하나입니다.,14,2
732,영국,Oxford,We continued to add to the online University Biodiversity Toolkit. We produced guidance for finding alternatives to using peat products and developed case studies on how departments and colleges are helping wildlife.,We produced guidance for finding alternatives to using peat products and developed case studies on how departments and colleges are helping wildlife.,우리는 토탄 제품 사용에 대한 대안을 찾기 위한 지침을 만들고 부서와 대학이 야생 동물을 돕는 방법에 대한 사례 연구를 개발했습니다.,15,2
398,영국,Manchester,"Better water filtrationOur National Graphene InstituteMembranes Lab has pioneered agraphene-oxide membrane that canfilter salts out of water, making it safe todrink. This game-changing technology ismore efficient and affordable than otherdesalination technologies and could giveclean water to millions of people whoneed it most. Graphene desalinationcould also offset the effects of climatechange, or natural disasters such assevere flooding and reduce pressure onmodern cities’ water supplies, providingaffordable and sustainable alternativewater solutions.",Graphene has the potential to transform the world’s water supply., 그래핀은 세계의 물 공급을 변화시킬 잠재력을 가지고 있습니다.,6,2
62,캐나다,Waterloo,"University of Waterloo
Science Outreach
The University of Waterloo Science Outreach team has developed several in-class workshops and on-campus activities in partnership with Let’s Talk Science to complement the Ontario Science Curriculum and nurture high school students’ love for science discovery. Specific topics include the diversity of living things, endangered earth, and water resource sustainability.",The University of Waterloo Science Outreach team has developed several in-class workshops and on-campus activities in partnership with Let’s Talk Science to complement the Ontario Science Curriculum and nurture high school students’ love for science discovery.,워털루 대학교 과학 지원 팀은 온타리오 과학 교과 과정을 보완하고 과학 발견에 대한 고등학생들의 사랑을 키우기 위해 Let's Talk Science와 협력하여 여러 교실 내 워크숍과 교내 활동을 개발했습니다.,15,2
667,영국,Oxford,"We will be a leader in the development and operation of energy efficient, low-carbon buildings.","We will be a leader in the development and operation of energy efficient, low-carbon buildings.", 에너지 효율이 높은 저탄소 건축물의 개발과 운영에 앞장서겠습니다.,13,2
261,캐나다,Concordia,"COMMUNITY AND QUANTITATIVE
ECOLOGY RESEARCH
The Laboratory of Community and Quantitative Ecology,
under the leadership of Professor Pedro Peres-Neto, is
focused on spatial patterns of biodiversity. The lab’s research
interests lie at the interface of community and aquatic
ecology, incorporating principles from a diverse suite of areas
including fish ecology, quantitative ecology, landscape ecology,
ecomorphology and evolution.",The Department of Ecology and Evolutionary Biology is part of the University of Bristol., 생태 및 진화 생물학과는 브리스톨 대학교의 일부입니다.,14,2
185,영국,Glasgow,"Our postgraduate programme in Sustainable
Water Environments provides students with
multidisciplinary knowledge and expertise in
river catchment, lake and coastal environments,
with a focus on the impact of, and adaptation
to, changing environments. The programme
is designed to enable students to develop
an in-depth and critical understanding of
contemporary global issues in surface water
environments, including climate and land use
change, flood risk, restoration, ecosystem
health, and associated management
perspectives.","Our postgraduate programme in Sustainable Water Environments provides students with multidisciplinary knowledge and expertise in river catchment, lake and coastal environments, with a focus on the impact of, and adaptation to, changing environments."," 지속 가능한 물 환경의 대학원 프로그램은 학생들에게 변화하는 환경의 영향과 적응에 중점을 둔 강 집수, 호수 및 해안 환경에 대한 다학문 지식과 전문 지식을 제공합니다.",14,2
218,캐나다,York,"SCHULICH PARTNERS WITH THE UN TO STUDY HOW CLIMATE CHANGE IMPACTS REAL ESTATE VALUES
The impact of climate change on real estate
values was the key focus of new research by
York University’s Schulich School of Business in
partnership with the United Nations and the Henley
Business School in the U.K. The research was
commissioned to support real estate investors in
correlating recent extreme weather events to real
estate values and prices, and how risk should factor
into future projections. Their report shows that
physical climate risk is fundamental and
critical to all real estate investors, but
there is a lack of information on how
these risks could affect property values
in the long term. Learn more here.",The impact of climate change on real estate values was the key focus of new research by York University’s Schulich School of Business in partnership with the United Nations and the Henley Business School in the U.K., 부동산 가치에 대한 기후 변화의 영향은 유엔 및 영국의 헨리 비즈니스 스쿨과 협력하여 요크 대학교의 슐리히 경영 대학원에서 새로운 연구의 핵심 초점이었습니다.,13,2
557,뉴질랜드,Auckland,"PERSONAL ACTION TO COMBAT CLIMATECHANGETaking personal action is imperative to creating a more sustainablesociety thereby combatting climate change. Inspiring people to live moresustainably is at the heart of the work of Professor Niki Harré (Departmentof Psychology), who has published books on the topic and engagesextensively in talks and workshops to inspire others. Other academics thathave been inspiring others to take action to reduce their carbon footprint,are Professor Shaun Hendy (Department of Physics) and Professor QuentinAtkinson (Department of Psychology), who adopted a year of no flying todraw attention to the behaviour changes needed to transition to a lowcarbon economy. Professor Hendy has recently published a book on hisyear of no flying #NoFly - Walking the Talk on Climate Change. ",The Department of Psychology at the University of Bristol is leading the way in inspiring people to take personal action to reduce their carbon footprint., 브리스톨 대학교의 심리학과는 사람들이 탄소 발자국을 줄이기 위해 개인적인 행동을 취하도록 고무하는 데 앞장서고 있습니다.,13,2
1172,영국,Northampton,"The ecological needs of our site are at the
forefront of all our land management practices;
our sustainable methods of management aim
to increase and sustain biodiversity and create
suitable habitats for an array of flora, fauna
and wildlife.",All of the land on which we operate is managed in accordance with the highest environmental standards., 우리가 사업을 운영하는 모든 토지는 가장 높은 환경 기준에 따라 관리됩니다.,15,2
1967,영국,East Anglia,"Student Activity and Learning
Teaching
Our courses offer a wide variety of teaching on water biodiversity and conservation - developing students’ knowledge on how we can sustainably manage this resource for the benefit of all. Students on our Marine Sciences, Geography and other Environment Sciences courses can study modules on Global Environmental Challenges, Catchment Water Resources, Aquatic Ecology, Environmental Politics and Policy Making, Natural Resources and Environmental Economics, and Biodiversity Conservation and Human Society. Our Ecology and Conservation course explores Sustainability, Society and Biodiversity, and students of Biological Sciences can study Population Ecology and Management. In the School of International Development students can learn about Natural Resources and the Environment and the need for sustainable management.",Our courses offer a wide variety of teaching on water biodiversity and conservation - developing students’ knowledge on how we can sustainably manage this resource for the benefit of all., 우리 과정은 수중 생물다양성 및 보존에 대한 다양한 교육을 제공하여 모두의 이익을 위해 이 자원을 지속 가능하게 관리할 수 있는 방법에 대한 학생들의 지식을 개발합니다.,14,2
2039,대만,Tunghai,"According to the drinking water management standards, total coliform count must be
less than 6 CFU/100ml. We will sample and test drinking water from water dispensers
every three months and post results on the dispenser to offer safe drinking waters.
We are also committed to water and energy conservation. All water dispensers in
administrative buildings and some in education buildings have timers to turn it off during
times of low-use (12:00 A.M. to 6:00 A.M.) for energy conservation.",All water dispensers in our buildings are tested for coliform bacteria., 우리 건물의 모든 정수기는 대장균군 테스트를 거쳤습니다.,6,2
441,영국,Bournemouth,"Environmenstrual CollectiveWe worked with our Students’ Union andVice President Welfare & Community tolaunch the Environmenstrual Collective.The Collective is a social space andinitiative which promotes sustainableperiod products, tackles period povertyand breaks the taboo around menstruationand sexual health. Through a collaborationwith HeyGirls, students were offered freemenstrual cups to trial which helped tocombat single-use waste, period povertyand ensure sanitation for all.Via the Environmenstrual Collective,Toluwa Atilade was successfully ableto set up three menstruation stationsacross three different campuses. Talbot,Lansdowne and Portsmouth are thelocations, and the stations stock a rangeof sustainable menstrual products.Toluwa also successfully passed anenvironmenstrual policy for the work tocontinue after she leaves office and for theuniversity to do the same for their staff.",Students at the University of Portsmouth have been given the chance to take part in a project which aims to break the taboo around menstruation., 포츠머스 대학의 학생들은 월경에 대한 금기를 깨는 것을 목표로 하는 프로젝트에 참여할 기회를 받았습니다.,6,2
1623,캐나다,Carleton,"Install low-flow shower heads and taps
Aerators introduce bubbles into the stream so that although you are still able to wash, rinse, etc effectively, much less water is used.",The amount of water you use in your home is directly proportional to the amount of water you use in your shower., 가정에서 사용하는 물의 양은 샤워할 때 사용하는 물의 양에 정비례합니다.,6,2
