,제목,내용
254,"춘천 교직원, 「사랑나눔 연탄봉사」 실시","우리대학은 12월 16일(목) 지역사회 소외계층을 대상으로 「사랑나눔 연탄봉사」를 실시했다.우리대학은 이날 (사)춘천연탄은행(대표 정해창)에 1,800만원 상당의 연탄 2만2,500장을 기부하고, 교직원 30여명이 춘천시 근화동 소양로 일대 7가구에 연탄 1,200장을 직접 배달했다.이번 연탄 봉사활동은 감염병 확산 방지를 위해 참여 인원을 최소화하고, 마스크 착용과 일정한 거리 유지 등 방역수칙을 준수하며 진행됐다.우리대학은 2002년 홍천군 서석면을 시작으로 매년 「지역사회 집중봉사」를 펼쳐오고 있으며, 우리대학 생활협동조합은 2015년부터 운영 수익의 일부를 (사)춘천연탄은행에 기부하고 직접 연탄 배달봉사에 참여하고 있다.김경수 학생처장은 “코로나19로 인해 더욱 힘든 시기를 보내고 있을 이웃들이 따뜻하게 겨울을 보내기를 바라는 마음으로 행사를 준비했다”며 “앞으로도 국가거점국립대학으로서 지역발전을 위한 다양한 사회공헌활동을 펼쳐 나가겠다”고 밝혔다."
255,"춘천 바이오 신약 혁신소재 융합 선도연구센터-강원대학교병원, 「공동연구 및 학술교류를 위한 업무협약」 체결","우리대학 ‘바이오 신약 혁신소재 융합 선도연구센터’(센터장 이정형)와 강원대학교병원(병원장 남우동)은 12월 14일(화) 미래관 7층 세미나실에서 「공동연구 및 학술교류를 위한 업무협약」을 체결했다.이번 협약식에는 이정형 바이오신약혁신소재융합선도연구센터 센터장과 고현정 부센터장을 비롯해 나성훈 강원대학교병원 기획조정실장, 허영 의생명연구원장 등 양 기관 관계자 10여명이 참석했다.이번 협약의 주요 내용은 연구개발을 위한 상호 협력 국책과제 기획을 위한 상호 협력 국내외 공동행사 개최를 위한 상호 협력 양 기관의 보유시설, 인적·물적 자원, 협력 네트워크 공동 활용 양 기관의 우호 증진 등이다.이정형 바이오신약혁신소재융합선도연구센터장은 “이번 협약을 계기로 양 기관의 우수한 전문 연구인력과 연구자원의 교류를 활성화하고 연구 집적도 향상과 내실화에 이바지할 것으로 기대한다”며 “앞으로도 기초 의과학 연구의 질적 수준을 높이는데 노력하겠다”고 밝혔다."
256,춘천 「4단계 BK21 대학원혁신지원사업 교육연구단(팀) 성과발표회」 개최,"우리대학은 12월 16일(목) 오후 2시부터 60주년기념관 국제회의실에서 「4단계 BK21 대학원혁신지원사업 교육연구단(팀) 성과발표회」를 개최했다.이번 성과발표회는 ‘4단계 BK21 사업’에 참여하고 있는 우리대학 7개 교육연구단과 11개 교육연구팀의 성과 공유 및 성공적인 사업 추진 방안을 모색하기 위한 자리로 마련됐다.이날 행사는 1부와 2부로 나뉘어 진행됐으며, 1부에서는  I’M 스마트팜 혁신인재양성 교육연구단(스마트농업융합학과 박선용) 강원지역 어문학·문화 연구와 아카이브 구축 인재 양성 사업팀(국어국문학과 유영관) 농식품 안전관리 미래인재 양성사업팀(식품환경융합학과 최선일) 학제 융합 에너지자원 신산업 핵심인력 양성사업단(에너지⋅인프라융합학과 신재관)이 각각 발표를 진행했다.이어, 목질소재산업의 4차산업 대응전략팀(산림바이오소재공학과 김태희) 바이러스 질환 혁신치료제 개발 미래인재양성사업팀(약학과 김성윤) 바이오헬스신산업 혁신을 위한 프런티어 인재양성 사업팀(바이오헬스융합학과 오기광) 바이오헬스특화 BIT의료융합 교육연구단(BIT의료융합학과 김효진) 분자과학기반미래인재양성사업팀(화학과 맹찬영) 등 9개 교육연구단(팀)이 각각 우수사례를 발표했다.2부에서는  빅데이터메디칼융합 교육연구단(빅데이터메디컬융합학과 박상원) 생물의약소재 전달용 약물송달체 개발 글로벌 융·복합형 인재양성팀(의생명과학과 박영민) 생체분자 기능연구 인력양성 사업팀(생화학과 권유정) 액티브시니어 맞춤형 스마트 헬스케어 융합기술 전문인력양성 사업단(바이오헬스기기 융합기술 협동과정 함상우)이 추진사업과 성과를 소개했다.이어, 에너지·생체 소재 및 소자 공정 융합 교육연구단(고기능 소재 및 소자기술 고도화 협동과정 이진규) 일상과 이상의 4CP철학실천 인재 양성팀(철학과 민재하) 지역재생을 위한 교육협력과 인문케어 전문가 양성 교육연구단(교육인문협력학과 김수아) 지진·화산 지구물리 글로벌 인재 양성팀(지구물리학과 김용우) 크리티컬존 액션러닝 교육연구팀(지질학과 정은주) 등 9개 교육연구단(팀)이 각각 주요 성과 및 우수사례를 발표했다.이번 행사는 코로나 19 확산 방지를 위해 현장 참석은 99명으로 제한했으며, 온라인 유튜브 생중계를 통해 BK21사업 교수와 대학원생 등 300여명이 참여했다. 이번 성과발표회 영상은 교육혁신원 유튜브 채널(https://www.youtube.com/channel/UC2M02U4PEx09y1G-8gepszw)을 통해 다시 볼 수 있다.최황규 산학연구부총장은 “4단계 BK21사업에 참여하는 18개 단(팀)의 성과를 함께 공유할 수 있었던 의미있는 자리였다”며 “앞으로도 우리대학의 우수한 대학원생과 신진 연구자들이 학문과 연구에 더욱 정진할 수 있도록 다양한 지원방안을 마련해 나가겠다”고 밝혔다.한편, 우리대학은 지난해 11월 교육부와 한국연구재단에서 주관하는 ‘4단계 BK21 사업’에서 7개의 교육연구단과 11개의 교육연구팀이 선정됐으며, 2027년까지 사업비 284억원, 대학원혁신지원비 105억원 등 400억원 규모에 육박하는 연구비를 지원받게 됐다."
257,춘천 [인사] 신임 보직교원,■ 2021. 12. 24 .자 신임 보직교원
258,춘천 ㈜비전바이오켐과 「미생물자원 산업화 협력 및 상호 교류 증진 업무협약」 체결,"우리대학과 ㈜비전바이오켐(대표 조철희)은 12월 21일(수) 대학본부 3층 교무회의실에서 「미생물자원 산업화 협력 및 상호 교류증진을 위한 업무협약」을 체결했다.이번 협약식에는 최황규 산학연구부총장과 조철희 ㈜비전바이오켐 대표, 김명동 강원대학교 누룩연구소 소장, 조수경 풍양발효연구소 소장 등 양 기관 관계자 10명이 참석했으며, 앞으로 양 기관은 미생물자원 산업화에 필요한 인재 양성과 기술교육체계 구축 등 다양한 협력사업을 펼쳐 나가기로 뜻을 모았다.이번 협약의 주요 내용은 우수 종균 확보 및 유전체 해석 종균 배양 및 발효공정 개발 미생물자원의 산업화를 위한 각종 협력사업 추진 기타 관련 산업 육성 및 상호협력을 위해 필요한 사항 등이다.우리대학은 지난해 2월 춘천시와 공동으로 춘천캠퍼스 집현관에 ‘누룩연구소’를 설립하고, 우수 종균 발굴 및 기술 지원사업을 진행하고 있으며, 한국식품연구원, SPC그룹, ㈜지평주조 등 식품·바이오분야 연구기관 및 기업과 미생물산업 분야 공동연구 개발 및 산업화를 위한 협력사업을 펼치고 있다.㈜비전바이오켐은 1988년 설립 이래로, 건강기능식품, 식품, 양조, 생물공학, 사료첨가제 등 다양한 산업 분야에 식품생물공학 관련 제품을 생산·판매하고 있으며, 부설연구소인 풍양발효연구소와 전문 연구인력을 통해 제품화 및 응용기술 개발 등 고객 맞춤 솔루션 및 기술 지원서비스를 제공하고 있다.또한, 충북 음성소재 성본산업 단지에 4000여평의 공장부지를 매입하여 2023년 공장 준공 및 제품 생산을 추진하고 있으며, 차별화된 제품 개발 및 생산을 통해 독창적인 식품생물 공학 제품 및 소재 회사로 발돋움하고 있다.조철희 ㈜비전바이오켐 대표는 “수입에 의존하고 있는 종균을 이번 협약과 양 기관 간 연구협력을 통해 발굴한 국내의 우수한 종균으로 산업 및 국가 발전에 기여할 것으로 기대한다”며 “강원대학교와 협력하여 미생물자원의 산업화를 위한 다양한 사업을 추진하고 식품산업 발전에 힘쓰겠다”고 말했다.최황규 산학연구부총장은 “우리 강원대학교 누룩연구소가 개발한 종균은 해외에서 수입한 종균보다 맛과 향, 생산성이 우수하기 때문에 충분한 경쟁력을 갖추고 있다”며 “앞으로 양 기관의 연구협력을 통해 전문 인재 양성과 기술 개발에 실질적인 성과를 거둘 수 있도록 적극 지원하겠다”고 밝혔다."
259,"도계 도계캠퍼스, 도계 지역 초등학생 대상 코딩교육 프로그램 운영","우리대학 도계총괄본부는 12.18.(토), 12.19.(일) 양일 간, 도계 읍내 오픈캠퍼스 1호관 멀티미디어실에서 “도계 지역 초등학생 대상 코딩교육 프로그램”을 운영했다.2021년 제2차 Open Campus 프로그램으로 도계지역 초등학생 40명이 참여 △ 4차 산업혁명 관련 기술의 이해 △ 창의적 문제해결력과 협업·공유 능력 함양 △ 하드웨어 교구를 활용한 창작 교육 등 코딩 관련 이론 및 실습 교육 내용으로 진행됐다.도계캠퍼스에서는 코로나19로 인해 운영하지 못했던 지역주민 대상 프로그램을 지난 11월 지역 청소년 대상 드론 캠프 과정을 운영하면서 재개하였으며, 보건과학대학 9개 학과가 참여하는 전공봉사 프로그램을 운영하고 있다. 위 과정 외에도 동계방학 기간 중 해양관광레저스포츠센터와 연계한 동계 스포츠 배우기 과정도 운영할 계획이다.김태형 도계총괄본부장은 “우리 캠퍼스에서는 지역사회와 연계한 다양한 교육과정을 운영하고 있으며, 지역 주민분들의 적극적인 참여와 관심을 당부드린다.”고 밝혔다.프로그램에 참여한 도계초등학교 5학년 재학생은 “흥미 있는 코딩교육에 참여하게 되어서 너무 재미있었고, 앞으로도 이런 프로그램이 많이 생겼으면 좋겠다.”며 소감을 말했다.이번 프로그램은 코로나19 방역 수칙을 철저히 준수하여 진행했다."
260,춘천 백령윈드오케스트라 「제28회 정기연주회」 개최,"백령윈드오케스트라(단장 조준형)는 12월 20일(월) 오후 7시 백령아트센터에서 「제28회 정기연주회」를 개최했다.이번 연주회에서는 이한돈 음악학과 명예교수가 총감독과 지휘를 맡았으며, 강우성 음악학과 교수(피아노) 박찬원 전기전자공학과 명예교수(색소폰 & 하모니카) 임재희(기타) 박성예(소프라노) 원옥순(알토) 김영삼(테너) 등이 출연해, 시대와 장르를 아우르며 연말을 장식할 최고의 무대를 선사했다.조준형 백령윈드오케스트라 단장은 “이번 정기연주회를 통해 코로나19로 어려운 시간을 보내고 있는 사람들의 몸과 마음을 어루만지고, 따뜻한 위로와 희망을 선사하는 뜻깊은 시간이 되기를 바란다”며 “앞으로도 문화예술을 통한 지역사회의 건강한 발전과 주민들의 행복한 삶을 실현하는데 기여할 수 있도록 힘쓰겠다”고 밝혔다.한편, 백령윈드오케스트라는 우리대학을 비롯해 한림대, 한림성심대 등 춘천지역의 대학생들과 교직원, 시민들로 구성된 관악합주단체로, 대학아마추어오케스트라연합(A.O.U)에 가입돼있으며, 정기연주회와 여름캠프, 야외버스킹 등 다양한 활동을 펼치고 있다."
261,"춘천 기업협업센터-울산테크노파크, 「상호교류 및 협력을 위한 업무협약」 체결","우리대학 기업협업센터（센터장 양희봉）는 （재）울산테크노파크（원장 권수용）와 12월 20일（월） 오후 4시 （재）울산테크노파크 회의실에서 「상호 교류 및 협력을 위한 업무협약」을 체결했다.이날 업무협약식에는 양희봉 기업협업센터장과 권수용 （재）울산테크노파크 원장을 비롯해 양 기관 관계자 10여명이 참석했으며, 앞으로 양 기관은 인재 양성 및 예비 창업가 발굴·육성, 강원대학교 캠퍼스 혁신파크 활성화 등을 위한 다양한 사업을 펼쳐 나가기로 뜻을 모았다.이번 협약의 주요 내용은 주요 현안대응 및 근본 원인해결을 위한 공동연구 수행 상호 연구·제조장비 및 시설 활용 학생 취업·창업을 위한 공동 지원 캠퍼스 혁신파크 활성화를 위한 협력사업 연구내용 및 인적 교류를 위한 포럼 등 행사 추진 등이다.（재）울산테크노파크는 2003년 설립되어 울산지역 중소기업의 경쟁력 강화를 위해 기술개발, 전문기술인력 양성, 기술마케팅, 기술이전 및 사업화 등 기업지원사업을 수행하고 있다.이번 업무협약에 따라 우리대학은 （재）울산테크노파크의 기업 네트워크를 활용해, 학생 취업률 제고 및 산학협력 증진을 도모하고, 캠퍼스 혁신파크 활성화를 위한 입주기업 발굴 등을 위한 사업을 추진할 예정이다.양희봉 기업협업센터장은 “이번 협약 체결을 계기로 강원대학교와 （재）울산테크노파크의 기업지원 역량을 연계해 취업률 제고와 예비 창업가 발굴·육성의 성과를 창출할 것으로 기대한다”고 밝혔다."
262,"춘천 의과학연구소-㈜래디안, 「연구협력 업무협약」 체결","우리대학 의과대학 의과학연구소（소장 홍석호）는 12월 16일（목） 의과대학 1호관 대회의실에서 ㈜래디안（대표 이성은）과 「재생의학분야 세포 치료제 개발을 위한 연구협력 업무협약」을 체결했다.이날 협약식에는 홍석호 의과학연구소장을 비롯해, 한은택 의과대학 학장, 이성은 ㈜래디안 대표 등 양 기관 관계자 10여명이 참석했다.이번 협약에 따라, 양 기관은 연구 프로젝트 공동수행 및 국책과제 수주 협력 세미나, 연구발표회 등 개최 협력 연구원 인력 양성 협력 정보 교환 등 상호 발전을 위한 협력관계를 구축할 계획이다.㈜래디안은 2002년 5월 춘천에 설립된 천연물 기반 화장품 소재 개발 기업으로, 2015년 중국 상해에 법인을 설립하고 2017년 상해 2공장을 준공하여 국내외에 화장품 원료를 공급하고 있다.특히, 바이오기술, 천연물과학, 피부과학 분야에 축적된 기술을 기반으로 다양한 천연물로부터 화장품과 의약품 기능성 원료를 개발하고 있으며, 최근 피부재생, 미백, 상처치유 효능이 있는 피부케어 소재 및 피부 마이크로바이옴 조절 등 기능성 코스메슈티컬 소재 개발에 앞장서고 있다."
263,"춘천 도서관, 「2021년 올해의 독서왕」 선정","도서관（관장 이종민）은 12월 20일（월） 「2021년 올해의 독서왕」을 선정해 발표했다.‘올해의 독서왕’은 학부생, 대학원생, 직원 및 일반인 회원을 대상으로 한해 동안 가장 책을 많이 읽은 이용자를 선정해 상을 주는 것으로, 인쇄도서 대출 전자책 대출 타기관 원문복사 신청 등 3개 분야에서 총 17명이 선정됐다.‘인쇄도서 대출’ 부문은 조영범 산림환경보호학전공 학부생 유재은 기계공학과 학부생 양재석 정치외교학과 대학원생 박성철 사회복지학과 대학원생 장소정 산학협력단 직원 윤조희 산학협력단 직원 김흥삼 우대회원이 각각 수상의 영예를 안았다.특히, 인쇄도서 부문 독서왕에 선정된 조영범 학생은 ‘독서왕 장학사업’에 선정돼 장학금 100만원을 함께 받았다. ‘독서왕 장학사업’은 ㈜한국더블유엠투자자문 나병윤 대표의 기부에 따라, 학부 4학년 재학생 중 재학기간 가장 많은 책을 읽은 학생에게 장학금을 지급하는 사업이다.‘전자책 대출’ 부문은 김이효 국어교육과 학부생 이담 영어전공 학부생 양주영 철학과 대학원생 박성건 전기공학과 대학원생 김서희 학생처 직원 이용주 교육지원과 직원 강벌드 나랑치멕 대학원수료생회원이 각각 수상자로 선정됐다.‘타기관 원문복사 신청’ 부문에서는 윤기상 중어중문학전공 학부생 황유성 의학과 대학원생 김영미 교무처 직원이 각각 수상했다.이종민 도서관장은 “독서는 나의 잠재력을 키우고 성장시키는데 가장 기본이 되는 방법”이라며 “앞으로 교내 구성원뿐 아니라 지역주민들의 독서 장려를 위해 노력하겠다”고 밝혔다."
264,"춘천 과학영재교육원, 「2022학년도 영재교육대상자」 추가모집","과학영재교육원（원장 서승현）은 12월 30일（목）부터 2022년 1월 7일（금）까지 「2022학년도 영재교육대상자」를 추가 모집한다.이번 추가 모집정원은 총 46명으로, 강원도 및 경기도 일원에 거주하는 초등학교 4학년부터 중학교 2학년 학생이 대상이다.각 과정별 선발예정인원은 초등과학심화 1과정 8명 내외 초등과학심화 2과정 3명 내외 중등수학심화 6명 내외 중등과학심화 8명 내외 중등사사（수학/물리/화학/생물/지구/정보） 21명 내외이다.이번에 선발된 교육대상자는 앞으로 강원대학교 교수 및 전문가들로 구성된 강사진에게 교육을 받으며, 1년간 총 100시간（심화）, 80시간（사사）의 영재교육 프로그램에 참여하게 된다.수업방식은 코로나19 확산 정도에 따라 월 2회 토요일 대면수업 또는 온라인 대체수업으로 진행된다.자세한 사항은 과학영재교육원 홈페이지（http://gifted.kangwon.ac.kr）를 참고하거나 전화（（033）250-7090~1）로 문의하면 된다."
265,춘천 [인사] 신임 보직교원,■ 2021. 12. 17.자 신임 보직교원（춘천캠퍼스）
266,춘천 소방산업공제조합과 「상호협력 업무협약」 체결,"우리대학은 소방산업공제조합（이사장 강희용）과 12월 17일（금） 대학본부 3층 교무회의실에서 「상호협력 업무협약」을 체결했다.이날 협약식에는 김헌영 총장과 김경진 소방산업공제조합 전무이사 등 양 기관 관계자 10여명이 참석했으며, 앞으로 양 기관은 상호 긴밀한 협력관계를 구축하고 소방산업 발전을 위해 다양한 사업을 펼쳐 나가기로 뜻을 모았다.이번 협약의 주요 내용은 소방산업 인재 육성 및 관련 분야 연구·개발과 자료 제공 소방산업 경쟁력 강화와 지속가능한 발전을 위한 각종 정보 공유 기타 양 기관 간 상호 교류 증진과 상생발전 등이다.소방산업공제조합은 2009년 4월 「소방산업의 진흥에 관한 법률」 제23조 제1항에 따라 설립된 소방청 산하기관으로, 재난·사고 예방 관련 기업을 대상으로 보증과 자금 융자 등의 서비스를 제공하고 있으며, 현재 7,200여개 기업이 조합원으로 가입되어 있다.김헌영 총장은 “양 기관의 긴밀한 협력을 통해 학생들이 소방산업 현장에서 필요한 핵심역량을 갖추고, 소방·방재산업 분야의 경쟁력을 강화하는 계기가 될 것으로 기대한다”며 “앞으로도 소방산업공제조합과의 긴밀한 협력을 통해 실질적인 성과를 거둘 수 있도록 적극적인 관심과 지원을 아끼지 않겠다”고 밝혔다."
267,"도계 도계캠퍼스 재학생 및 교직원, 지역 어르신 대상 손뜨개 물품 전달","우리대학 도계총괄본부는 12월 14일（화）, 도계읍사무소에서 지역 어르신들에게 전달할 손뜨개 물품 전달식을 가졌다. 도계캠퍼스 RC（Residential Campus） 및 Open Campus 사업의 일환으로 추진한 본 프로그램은 지난 10월부터 재학생 및 교직원의 신청을 받아 진행됐다.손뜨개 물품 전달 봉사활동 프로그램은 2018년에 시작, 4년 차를 맞는 사업으로 올해는 목도리, 가방, 방석으로 다양하게 제작, 총 60점의 손뜨개 물품을 지역 내 어르신들에게 전달될 수 있도록 도계읍사무소의 협조를 얻어 배부할 계획이다.김태형 도계총괄본부장은 “손뜨개 물품 제작을 위해 노력해주신 도계캠퍼스 재학생 및 교직원께 감사의 말씀을 전하며, 지역 어르신들께 잘 전달되어 조금이나마 따뜻한 겨울을 보내시기를 기원한다”라고 말했다.김회영 도계읍장은 “코로나19 상황에서도 지역사회와 주민들의 위한 봉사 프로그램을 진행해주셔서 감사드리며, 앞으로도 지역과 대학의 상생 발전을 위해 노력해주시기를 당부드린다”고 답했다.한편, 도계캠퍼스에서는 지역주민 대상 보건과학대학 전공 봉사 프로그램 운영, 지역 청소년 대상 드론 캠프 및 코딩 교육 실시 등 다양한 지역사회 밀착형 프로그램을 운영하고 있다."
268,"삼척 중독과 트라우마 회복연구소, 울진군 「ATRI 4기 가정폭력상담원 자격 교육」실시","강원대학교 부설 중독과 트라우마 회복연구소（소장 김혜선）와 울진군 사회복지사협회（회장 구정언）는 지난 12. 2.（목） 울진군 내 사회복지사들의 역량개발을 위해 「ATRI 가정폭력상담원 자격교육」을 실시하기로 하였다.이에 따라, 울진군에 근무하고 있는 30명의 사회복지사들은 2021년 12월 10일부터 2022년 2월 26까지 중독과 트라우마 회복연구소에서 운영하는 가정폭력상담원 100시간 교육과정을 실시간 비대면으로 참여할 예정이다.울진군（군수 전찬걸）은 그동안 많은 지방자치단체에서 사회복지사 역량강화로 실시되었던 일회성 힐링캠프나 선진지 견학 그리고 대단위 강의 위주에서 벗어나 사회복지사들이 인권적 관점에서 학대와 폭력을 생각해보고, 가정폭력의 범위와 지원체계 등을 면밀히 살펴보며, 지역내 가정폭력 가해자 및 피해자를 지원할 수 있는 다양한 방법을 모색하는 지속 가능한 교육의 일환으로 본 교육의 목적을 사회복지사들을 대신하여 전했다.이에 중독과 트라우마 회복연구소에서도 ‘건강한 가정 행복한 울진군’을 만들어가기 위한 마중물로서 사회복지사들이 자신들의 역량을 펼칠 수 있도록 울진군 맞춤형 「ATRI 가정폭력상담원 자격교육」4기를 준비하였고, 중독과 트라우마 회복연구소는 이러한 경험들을 통해 향후 다양한 휴먼서비스 종사자들의 역량강화 프로그램을 개발하는데 도움이 될 것으로 보인다."
269,"춘천 강원국제개발협력센터, 「제6회 강원 ODA 포럼」 개최","강원국제개발협력센터（센터장 김인）는 12월 16일（목） 오후 4시부터 줌（ZOOM）을 활용한 비대면 온라인 방식으로 「제6회 강원 ODA 포럼」을 개최한다.이번 포럼은 강원국제개발협력센터와 강원대학교 지속가능혁신센터, 강원도 국제도시훈련센터가 공동 주최하며, ‘포스트 코로나 시대의 지속가능한 국제개발협력’을 주제로 5명의 전문가가 참여해 주제발표와 토론을 진행할 예정이다.이번 포럼에서는 이현훈 강원도 국제도시훈련센터 원장이 ‘포스트 코로나 시대 8가지 뉴노멀과 지속가능한 국제개발협력’을 주제로 발표를 진행한다.이어지는 토론에서는 김혜경 지구촌나눔운동 이사장 박단비 강원대학교 국제무역학과 교수 양기운 한림대 글로벌협력대학원 원장 장현식 패밀리코이카행복나눔 이사장이 패널로 참여해 열띤 토론을 펼친다.이번 포럼은 국제개발협력에 관심 있는 사람이라면 누구나 신청할 수 있으며, 자세한 문의는 강원국제개발협력센터 홈페이지（https://gwidcc.modoo.at） 및 전화（033）250-7455~6）로 하면 된다.김인 강원국제개발협력센터장은 “이번 포럼을 통해 우리나라 국제개발협력의 현재와 미래에 대해 보다 종합적인 이해와 관심을 제고하고, 나아가 국제사회 발전을 위해 강원도의 역할과 참여가 확대될 수 있는 계기가 되기를 바란다”고 밝혔다.한편, 강원국제개발협력센터는 강원지역의 공적개발원조（ODA） 사업 참여기반 확대를 통한 국제화에 기여하기 위하여 강원도·한국국제협력단（KOICA）·강원대학교간 업무협조 약정에 의해 우리대학 내 조직으로 설립·운영되고 있으며, 공적개발원조 교육 및 홍보 ODA 조달참여 강원지역 내 ODA사업 관련 상담·자문·평가 및 모니터링 해외봉사단 모집설명회 등의 사업을 수행하고 있다."
270,"춘천 도서관, 「2021년 핵심역량 강화 독서후기 대회」 개최","도서관（관장 이종민）은 12월 15일（수） 비대면 온라인 방식으로 「2021년 핵심역량강화 독서후기 대회」 시상식을 개최했다.이번 대회는 ‘독서-글쓰기’ 일체형 핵심역량 배양을 위해 학부생 및 대학원생을 대상으로, 작년에 이어 두 번째로 실시됐으며, 지난 12월 2일（목）부터 3일（금）까지 심사를 통해 총 28명의 수상자를 최종 선정했다.‘대상’에는 박고은 학생（심리학전공）의 ‘진정한 변화란 무엇인가’ 고양승 대학원생（학교상담전공）의 ‘행복을 손에 거머쥐기 위한 당신의 시간 경영 실천 방법’이 각각 수상의 영예를 안았다.‘최우수상’은 이아람 학생（일본학전공）의 ‘스스로 돌아보는 삶’ 박수인 학생（작업치료학과）의 ‘병원 밖을 나온 작업치료사’ 이지현 대학원생（학교상담전공）의 ‘서로의 인생에서 동행자가 되어준다는 것’ 이지선 대학원생（학교상담전공）의 ‘부조리한 현실에 맞서는 공동체 의식’ 등 6명이 각각 수상했다.이번 대회 수상자 28명에게는 장학금과 상장이 수여되며, 수상 작품집은 전자책（e-book）으로 제작되어 도서관 홈페이지（https://library.kangwon.ac.kr）를 통해 공개될 예정이다.이종민 도서관장은 “우리 도서관은 ‘문학적 글쓰기’, ‘실용 글쓰기’ 등 다양한 특성화 프로그램을 운영해 학생들이 책을 읽는 것에 머물지 않고 창작의 즐거움을 경험할 수 있는 기회를 제공하고 있다”며 “앞으로도 독서를 통한 학생 맞춤형 역량 강화사업을 확대해 나가겠다”고 밝혔다."
271,"춘천 기업협업센터-㈜에스비씨인증원, 「상호교류 증진을 위한 업무협약」 체결","우리대학 기업협업센터（센터장 양희봉）는 ㈜에스비씨인증원（원장 김광재）과 12월 14일（화） 오후 3시 산학협력단 회의실에서 「상호 교류 증진을 위한 업무협약」을 체결했다.이날 업무협약식에는 양희봉 기업협업센터장과 김광재 ㈜에스비씨인증원 원장을 비롯해 양 기관 관계자 10여명이 참석했으며, 앞으로 양 기관은 우리대학 캠퍼스 혁신파크 활성화와 지역기업 경쟁력 강화를 위한 다양한 사업을 펼쳐 나가기로 뜻을 모았다.이번 협약의 주요 내용은 전문인력 양성을 위한 학생 취업·창업, 현장실습 등의 공동지원 캠퍼스 혁신파크 활성화를 위한 협력사업 기관별 지원 사업 홍보 및 참여기업 수요 발굴 협력 등이다.㈜에스비씨인증원은 중소기업 육성시책의 일환으로 1995년 중소벤처기업진흥공단이 출자해 설립한 중소벤처기업부 산하 중소기업전문 인증기관으로, ISO 9001 ISO 22716 ISO 14001 IS0 22000 TL9000 ISO 45001 ISO 37001 등 인증 서비스를 제공하고 있으며, 중소벤처기업 대상 교육서비스 및 스마트공장 수준 확인 등 다양한 정부지원 사업을 수행하고 있다.이번 업무협약에 따라, 우리대학은 ㈜에스비씨인증원의 기업 네트워크를 활용해 취업률 제고와 산학협력 증진을 도모하고, 캠퍼스 혁신파크 ‘산학연 혁신 HUB’ 입주기업 발굴 등을 위한 사업에 나설 예정이다.양희봉 기업협업센터장은 “이번 협약 체결을 계기로 강원대학교의 산학협력 인프라와 ㈜에스비씨인증원의 기업지원 역량을 연계해 시너지 효과를 창출할 것으로 기대한다”며 “캠퍼스 혁신파크가 지역의 새로운 성장 거점으로 조기 정착할 수 있도록 최선을 다하겠다”고 밝혔다."
272,"춘천 의과대학·의학전문대학원-한림대 의과대학, 「우수인재 양성 및 의학교육 질 향상 교류협정」 체결","우리대학 의과대학·의학전문대학원（원장 한은택）과 한림대학교 의과대학（학장 서상원）은 12월 8일（수） 오후 1시 한림대학교 대학본부 2층 교무회의실에서 「지역사회에 봉사하는 우수인재 양성 및 의학교육의 질 향상을 위한 교류 협정」을 체결했다.이번 협정의 주요 내용은 임상 실습 교육의 질적 수준 향상 의학교육 전문가의 상호지원 교직원 업무 전문성 향상 강원도 내 4개 의과대학 간 교류협력 확산 등이다.한은택 의과대학·의학전문대학원장은 “이번 교류협력을 계기로 강원도내 4개 의과대학과의 상호 물적·인적 교류를 확산하는 기폭제가 될 것으로 기대한다”며 “앞으로도 양 대학의 교육과 행정 분야에서 상호 협력체제를 구축하고, 지역 보건·의료분야 발전과 우수인재 양성에 기여해 나가겠다”고 밝혔다."
273,삼척 KNU지역재생센터 지역상생 마을경관 개선 봉사활동 실시,"우리대학 KNU지역재생센터（센터장 강윤식）와 정선군 고한읍 도시재생현장지원센터（센터장 박훈）는 고한읍 13리 마을경관 개선사업의 일환으로 지난 12월 1일부터 일주일간 노후 주거 정비사업을 수행하였다. 이번 사업은 주민들이 행복할 수 있는 공간환경을 조성하기 위한 것으로 2021년도 국립대학육성사업사업의 예산지원을 받아 수행하였다. 특히, 고한읍 야생화마을주민협의체, 지역건축전문가 등의 적극적인 협력과 참여, 강원대학교 삼척캠퍼스 학생들의 비교과 봉사활동 동참이 더해져 더욱 소중한 행사였다.강윤식 센터장은 지역사회와 상생발전을 위한 거점국립대학으로서의 역할을 강조하였고, 박훈 센터장은 이번 경험을 바탕으로 지역주민의 적극적인 참여를 이끌어내고 지역사회와 대학의 중간자적 역할을 통해 새로운 협력모델을 만들어내어 의미가 크다고 하였다. 건축학전공 김동규 학생은“전공학문에 대한 이해를 키우고 지역사회 발전에 기여할 수 있는 기회가 주어져 감사히 생각한다”고 소감을 전했다.지난 9월 양 기관은 상생협력을 통한 도시재생 뉴딜사업 추진 협약（MOU）을 맺고, 11월 말 강원대학교 학생들을 중심으로 고한 마을호텔 18번가와 삼탄아트마인을 견학하여 현장답사와 특강 프로그램을 마친 바 있다."
