,국가,대학교명,내용,요약,요약번역,분류,5분류
14,남아프리카 공화국,Pretoria,"Managing wasteOur approach to managing waste is underpinned by a circular economy outlook. Thisincludes managing the threat posed by waste, as well as exploring opportunities tocreate value from waste. Various categories of waste are managed by the University,and waste management spans the spectrum of reducing generation; reuse, recyclingand repurposing; and appropriate disposal.Hazardous waste includes medical and chemical waste, animal carcasses used inresearch, and fluorescent tubes. Some laboratories require certification and permittingfor the release of effluent. Management of hazardous waste is undertaken by certifiedprofessional service providers, with strict adherence to protocols.For other forms of waste, reuse, recycling and repurposing play an important role inour waste management programmes and the entire campus community is engaged inefforts to reduce waste that goes to landfill sites. Waste for recycling includes paper,polystyrene, commingled substances (glass, plastics and cans), books, fluorescenttubes, e-waste, printer cartridges and batteries. Special arrangements with external36 Our contribution towards achieving the Sustainable Development Goals | 2020 Progress Reportpartners are in place for refilling printer cartridges, toner bottles, fluorescent tubes ande-waste.Linking waste management to our land management and biodiversity programmes,the University is certified to produce compost from green non-wet waste and mulchfrom trees and bark. This is used as part of the organic fertiliser protocol used on ourextensive network of sports fields and sports turf areas. In 2019 a parallel food-tocompost programme was initiated, using food waste from on-site restaurants. In 2020however, with COVID-22 restrictions and consequent reductions of people on campus,there were dramatic reductions in food waste generated","The University of Cape Town's waste management programme aims to reduce, reuse and recycle as much waste as possible."," 케이프타운 대학의 폐기물 관리 프로그램은 가능한 한 많은 폐기물을 줄이고, 재사용하고, 재활용하는 것을 목표로 합니다.",13,2
15,남아프리카 공화국,Pretoria,"Our carbon footprint We report annually on our carbon footprint in terms of greenhouse-gas emissions (GHG), using the GHG Protocol Revised Accounting Standard (2013) for accounting and reporting, and apply an operational control approach. Our reporting encompasses Scope 1: direct emissions from the UP-owned vehicle fleet and the use of LPG gas in research laboratories; and Scope 2: indirect emissions from the use of purchased electricity.",The University of the Philippines (UP) is a member of the United Nations Framework Convention on Climate Change (UNFCCC)., 필리핀 대학교(UP)는 유엔기후변화협약(UNFCCC)의 회원입니다.,6,2
16,남아프리카 공화국,Pretoria,"Our carbon footprint We report annually on our carbon footprint in terms of greenhouse-gas emissions (GHG), using the GHG Protocol Revised Accounting Standard (2013) for accounting and reporting, and apply an operational control approach. Our reporting encompasses Scope 1: direct emissions from the UP-owned vehicle fleet and the use of LPG gas in research laboratories; and Scope 4: indirect emissions from the use of purchased electricity.",The University of the Philippines (UP) is a member of the United Nations Framework Convention on Climate Change (UNFCCC)., 필리핀 대학교(UP)는 유엔기후변화협약(UNFCCC)의 회원입니다.,12,2
17,남아프리카 공화국,Pretoria,"Our carbon footprint We report annually on our carbon footprint in terms of greenhouse-gas emissions (GHG), using the GHG Protocol Revised Accounting Standard (2013) for accounting and reporting, and apply an operational control approach. Our reporting encompasses Scope 1: direct emissions from the UP-owned vehicle fleet and the use of LPG gas in research laboratories; and Scope 5: indirect emissions from the use of purchased electricity.",The University of the Philippines (UP) is a member of the United Nations Framework Convention on Climate Change (UNFCCC)., 필리핀 대학교(UP)는 유엔기후변화협약(UNFCCC)의 회원입니다.,13,2
18,남아프리카 공화국,Pretoria,"Design, biodiversity and open spaces In the previous section on our planetary boundaries, we discussed the role of planning and design for effective environmental management. New construction has biodiversity embedded into its design, such as our recently completed Future Africa Institute and Engineering 4.0 complex. Taking the thinking further, the Department of Architecture has a programme investigating the introduction of plant species to open spaces to promote the country’s vast biodiversity, as well as to provide local distinctiveness in places for social interaction. The department is undertaking a research project which explores the survival of native plant palettes in urban contexts, and the degree to which these native plants contribute to biodiversity, sense of place and food production. The University additionally hosts the Manie van der Schijff Botanical Garden Collections, which showcase many endemic species, including the IUCN red-listed aloe and cycad collection. We are a member of Botanical Gardens Conservation International and a registered Scientific Institution at CITES","The Department of Architecture at the University of Cape Town has a programme investigating the introduction of plant species to open spaces to promote the country’s vast biodiversity, as well as to provide local distinctiveness in places for social interaction.", 케이프 타운 대학교 건축학과는 국가의 광대한 생물 다양성을 홍보하고 사회적 상호 작용을 위한 장소에 지역적 특성을 제공하기 위해 열린 공간에 식물 종의 도입을 조사하는 프로그램을 가지고 있습니다.,15,2
19,남아프리카 공화국,Pretoria,"Restoration for resilience Two key restoration initiatives undertaken in 2019 through 2020 were the Strubenkop Restoration Project and Hartebeestspruit Restoration Project. The Colbyn Wetlands are also closely associated with the Hartebeestspruit riverine system. The Strubenkop outcrop is located on the University’s Hillcrest campus. Prior to the initiative, it was heavily infested with alien and/or invader weeds, shrubs and trees. Wide areas of this particularly difficult terrain have been cleared of alien and invader species, and rubble. Restoration has been undertaken by introducing and replanting original indigenous plant species, including grass, thereby creating the conditions required for ecological plant succession. Natural vegetation is returning, and animal and bird species are once again populating the area. The Hartebeestspruit is a typical urban riverine system, and subject to annual flooding. The water body flows south to north, along the western boundary of Hillcrest campus. The associated Colbyn Wetlands, which fall beyond the University’s boundary, constitute a sensitive ecosystem with unique flora, and play a role in filtering specific pollutants from waterways running downstream. With the rapidly changing urban environment upstream, the Hartebeestspruit Restoration Project focuses on strengthening resilience of the urban water channel. Activities include stabilisation of the embankment by means of a bio-engineering approach; civil engineering works to reintroduce the flood plains while being mindful of adjacent development, and to redirect water during flood surges; establishing plant filtration areas to filter toxic water from upstream; clearing alien invasive flora, in particular kikuyu grass infestations; and the establishment of indigenous and locally adapted plant species. Recuperation of the area is evident, with the return of bird life, insects, reptiles, and other animals alongside the recovering plant life. The restoration continues to be actively managed",The University of Cape Town (UCT) has been involved in a number of ecological restoration projects over the past decade.,케이프타운 대학교(UCT)는 지난 10년 동안 수많은 생태 복원 프로젝트에 참여해 왔습니다.,15,2
20,남아프리카 공화국,Pretoria,"Influencing and enabling beyond our footprint Beyond the University footprint, UP is actively engaged in enabling and influencing the conservation of ecosystems and their biodiversity. We lead a stakeholder project in the Waterberg Mountain Complex (WMC), an area of special conservation interest, threatened by mining and infrastructure development. While the WMC was previously used an agricultural area, land use is shifting toward conservation and eco-tourism activities, with one-third of the region being declared a UNESCO Waterberg Biosphere Reserve. 40 Our contribution towards achieving the Sustainable Development Goals | 2020 Progress Report Linked to life under water, the Marion Island Marine Mammal Programme is a research initiative of the Mammal Research Institute, Department of Zoology and Entomology at UP. Halfway between South Africa and Antarctica, Marion Island, as part of the Prince Edward Islands Archipelago, is the terrestrial base of southern elephant seals Mirounga leonina, sub-Antarctic fur seals Arctocephalus tropicalis, Antarctic fur seals Arctocephalus gazella and killer whales Orcinus orca. Enjoying the highest “Special Nature Reserve” protective status under South African legislation, the islands are set aside solely for purposes of research and conservation of biodiversity. This long-term programme focuses on managing these threatened ecosystems. At a local community level, UP supports and provides expertise for Mothong African Heritage. The botanical garden and nursey is adjacent to the large urban settlement of Mamelodi, and is home to culturally valuable and locally important plants. These are cultivated and protected by a renowned traditional healer, and UP’s Department of Plant and Soil Sciences staff have been collaborating with him on aspects of medicinal plant science research. In the past two years, together with staff from the National Herbarium, Pretoria, we also launched a project to collect, identify and document the diversity of plants along these ridges.",University of Pretoria (UP) is one of the largest higher education institutions in South Africa.,프리토리아 대학교(UP)는 남아프리카 공화국에서 가장 큰 고등 교육 기관 중 하나입니다.,13,2
21,이탈리아,Bologna,"In 2019 the Plastop project, launched in 2018 in theframework of the Sustainable Multicampus Projectwith the aim of significantly limiting the use ofdisposable plastic by the University Community,was further developed. Actions were plannedto encourage the use of personal stainless steelbottles, and the experimental installation of waterdispensers (filtered directly from the water network)and the experimental replacement of plastic cups insome vending machines was realised. For the supplyof Alma Mater water bottles, a public tender washeld, for which the successful tenderer guaranteeda production with a neutral environmental impact,thanks to a specific replanting project, in addition tothe collaboration with the University of Bologna oninitiatives in the field of environmental sustainability.Since the start of the project, the installation ofthe dispensers has allowed savings of about 100thousand half-liter plastic bottles.","Alma Mater University, in collaboration with the University of Bologna, has reduced the use of plastic bottles by about 100 thousand half-liters.",Alma Mater University는 볼로냐 대학과 협력하여 플라스틱 병 사용을 약 10만 0.5리터 줄였습니다.,6,2
22,이탈리아,Bologna,"COOPERATION, SOCIAL AND INDUSTRY ENGAGEMENT RESEARCH PROJECTS",All photographs are copyrighted., 모든 사진은 저작권이 있습니다.,12,2
23,이탈리아,Bologna,EXTENSIVE RECYCLING PROGRAM FOR UNIVERSITY WASTE,<pad>., <패드>.,12,2
24,이탈리아,Bologna,"The first edition of Nastro Verde was held in 2019, a showcase of sustainable movies with theaim of inviting the entire University Communityto approach the environmental issues and thechallenges to achieve sustainable progress thatrespects the ecosystem and environment. Fivefilms were proposed in an integrated and criticalvision to inform, raise awareness and awaken aconscious and participatory opinion. An expertintroduced each film. The initiative took place atthe Bologna Campus (DamsLab's Auditorium)and the Cesena Campus (Psychology major hall),live streaming, with an average of 180 participantsper evening in the framework of the SustainableMulticampus Project. The initiative was carriedout as part of the Sustainable Multicampus projectin collaboration with the Department of Arts andDamsLab and included, on the launch evening,within the ASVIS Sustainable Development Festival.On the occasion of the showcase, the trailer ""Amore sustainable future"" was created, with theinvolvement of students from the Audiovisual andMultimedia Laboratory of the Master's Degree inCinema Television Multimedia Production (CITEM)of the Department of Arts","The Department of Arts at the University of Bologna, in collaboration with the Department of Arts andDamsLab, has launched Nastro Verde, a film festival aimed at raising environmental awareness.", 볼로냐 대학교 예술학과는 예술학과 및 DamsLab과 협력하여 환경 인식 제고를 목표로 하는 영화제인 Nastro Verde를 시작했습니다.,13,2
25,이탈리아,Bologna,"In the framework of the Sustainable Multicampus project Unibo students and staff can purchase annual public transport passes for Bologna and the surrounding area at a subsidised price. There is also an agreement with the city Bicycle station in order to provide discounts on price for reparation and parking. The University completely renewed its car fleet, switching from owned cars to rented cars, mainly electric or hybrids. Moreover the use of the cars is managed by a car-sharing mode",The University of Bologna has introduced a number of measures to reduce its environmental impact., 볼로냐 대학교는 환경 영향을 줄이기 위해 여러 가지 조치를 도입했습니다.,13,2
26,이탈리아,Bologna,"Spiaggialonga is a three-day event dedicatedto sustainability, that was first held in 2019.The initiative is the brainchild of a group ofuniversity students and was organised as partof the Sustainable Multicampus project. A seriesof in-depth conferences were organized onthe Campuses of Ravenna, Cesena (Cesenaticoheadquarters) and Rimini to raise awareness amongthe University Community and citizenship onsustainable issues. The activities then materializedin a collective action: a morning dedicated tocleaning the beaches of Ravenna, Rimini andCesenatico, helped by children from both primaryand secondary schools. University students, inaddition to attending the event, volunteered towelcome the children and youngsters, togetherwith the University staff, as well as volunteers fromLegambiente. Over 1800 people took part to theevent, testifying a great enthusiasm among youngpeople and volunteers of all ages but also a greatinterest for the plastic-free theme of importantcompanies that participated.",More than 1800 people took part in a collective action to clean the beaches of Ravenna and Rimini.,1800명 이상의 사람들이 라벤나와 리미니 해변을 청소하기 위한 집단 행동에 참여했습니다.,14,2
27,이탈리아,Bologna,"The University of Bologna Experimental Farm - AUB, since 1974, support research and experiments conducted by departments of then School of Agricultural Sciences and Veterinary Medical Sciences. The Ozzano Centre has a teaching cow-house for dairy cattle, geared to experimentation with different feeds and their yield. One section of the Farm is applying an ongoing protocol of organic agriculture, a subject of wide topical interest yet controversial in the technical and scientific world. Today the Farm puts on services to design, implement and maintain areas of greenery throughout the University. It also runs a canteen at the Cadriano Centre for teaching and experiment. In general, it is an ‘observatory’ onto agriculture as practised in our country, fielding the kind of questions that consumers and agriculturists expect the academic world to answer. This whole multifaceted facility forms an important training-ground for students","The Ozzano Centre at the University of Bologna has a teaching cow-house for dairy cattle, geared to experimentation with different feeds and their yield. The Ozzano Centre has a teaching cow-house for dairy cattle, geared to experimentation with different feeds and their yield.", 볼로냐 대학의 오짜노 센터에는 다양한 사료와 생산량을 실험할 수 있도록 설계된 젖소 교육용 젖소가 있습니다. Ozzano 센터에는 다양한 사료와 생산량을 실험할 수 있도록 설계된 젖소를 위한 교육용 젖소가 있습니다.,15,2
28,이탈리아,Bologna,"WATER CONSUMPTION: -77,3%",<pad>., <패드>.,6,2
29,이탈리아,Bologna,"ORGANIC, INORGANICAND TOXICRECYLCED WASTE",All photographs are copyrighted., 모든 사진은 저작권이 있습니다.,12,2
30,이탈리아,Bologna,ELECTRIC CARS IN THE UNIVERSITY FLEET,All images are copyrighted., 모든 이미지는 저작권이 있습니다.,13,2
31,이탈리아,Bologna,PERSONAL PASSES FOR USE OF PUBLIC TRANSPORT ON FAVORABLE TERMS,All images are copyrighted., 모든 이미지는 저작권이 있습니다.,13,2
32,이탈리아,Bologna,"The University of Bologna is one of the founder of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research,innovation and training, linked to the sustainable development ofboth traditional and emerging sectors of the marine economy.","The University of Bologna is one of the founders of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research and training, linked to the sustainable development of the marine economy.", 볼로냐 대학은 해양 경제의 지속 가능한 발전과 관련된 연구 및 훈련을 다루는 새로운 국가 기술 클러스터인 BIG(Blue ItalianGrowth)의 설립자 중 하나입니다.,14,2
33,이탈리아,Bologna,"The University of Bologna Experimental Farm - AUB, since 1974,support research and experiments conducted by departments of theAgricultural and Food Sciences and Veterinary Medical Sciences.In general, it is an ‘observatory’ of agriculture and an importanttraining-ground for students.The Ozzano Centre has a teaching cow-house for dairy cattle, gearedto experimentation with different feeds and their yield. One sectionof the Farm is applying an ongoing protocol of organic agriculture.The Farm puts on services to design, implement and maintain areasof greenery throughout the University. It also runs a canteen at theCadriano Centre for teaching and experiment",The aim of the Experimental Farm is to promote research and teaching in the fields of food and agriculture.,실험 농장의 목표는 식품 및 농업 분야의 연구 및 교육을 촉진하는 것입니다.,15,2
34,캐나다,Waterloo,"ENSURE AVAILABILITY AND SUSTAINABLE MANAGEMENT OF WATER AND SANITATION FOR ALL
Improving access to safe and affordable drinking water and sanitation services is the goal of SDG 6. This includes addressing sources of pollution, increasing water-use efficiency, improving water resource management, and ensuring healthy water-related
ecosystems. The University of Waterloo’s Water Institute addresses many of these issues in the Canadian and global context.",Water is one of the world’s most important natural resources., 물은 세계에서 가장 중요한 천연 자원 중 하나입니다.,6,2
35,캐나다,Waterloo,"Global Water Futures
The Global Water Futures is a research initiative to find solutions that protect water quality and quantity across Canada and in the cold regions of the world. Global Water Futures will drastically change the landscape of water management with improvements to forecasting and tools that enable preparation for and management of water issues in the future in the face of dramatically increasing climate change risks.",Global Water Futures is a research initiative to find solutions that protect water quality and quantity across Canada and in the cold regions of the world., Global Water Futures는 캐나다 전역과 세계의 추운 지역에서 수질과 양을 보호하는 솔루션을 찾기 위한 연구 이니셔티브입니다.,6,2
36,캐나다,Waterloo,"forWater
The forWater Network provides new knowledge and innovation to protect drinking water from source to tap in a changing climate and to support communities to adapt to increased risks associated with changing climatic trends and natural disturbances. It does this by connecting diverse knowledge to support public policy for forest management and source water protection, technology development, utility-specific plans, and forestry best management plans.","The forWater Network is a multi-year, multi-million dollar project led by the World Resources Institute (WRI) and funded by the European Union (EU).", forWater 네트워크는 세계 자원 연구소(WRI)가 주도하고 유럽 연합(EU)이 자금을 지원하는 다년간의 수백만 달러 프로젝트입니다.,6,2
37,캐나다,Waterloo,"Water Policy and
Governance Group
The Water Policy and Governance Group is a multi- university, collaborative research team based at the University of Waterloo. Its focus is water governance and water policy, emphasizing Canadian experiences. Major themes in its research program include collaborative water governance, water security, source water protection, water allocation, and adaptation to climate change. The group carries out practical, policy-relevant research that contributes solutions to these problems.","The Water Policy and Governance Group is a multi- university, collaborative research team based at the University of Waterloo.", 물 정책 및 거버넌스 그룹은 University of Waterloo에 기반을 둔 여러 대학의 공동 연구 팀입니다.,6,2
38,캐나다,Waterloo,"Water Security as a Foundation for Healthy Communities and Sustainable Livelihoods
The main goals of Water Security as a Foundation for Healthy Communities and Sustainable Livelihoods project are to offer new learning opportunities for doctoral, post-doctoral and early career researchers from five low-to middle-income countries, as well as from Canada. The project aims to enrich their academic, professional, and cross-cultural experiences in the areas of climate smart agricultural systems for food security (India and Pakistan); climate-proof public health services under increasingly severe drought and flood conditions (Zambia); and safe water supply and sanitation facilities to improve the poor health status of mothers and infants (Kenya and Uganda).",This project is funded by the Canadian International Development Agency (CIDA)., 이 프로젝트는 캐나다 국제 개발 기구(CIDA)에서 자금을 지원합니다.,6,2
39,캐나다,Waterloo,"WaterTalks
WaterTalks is a lecture series, hosted by the Water Institute, run each year from September to March. Leading international and national researchers and thought leaders share cutting-edge research, inspiring dialogue and the broadening of perspectives on current water issues.",This year's speaker line-up includes:, 올해의 스피커 라인업은 다음과 같습니다.,6,2
40,캐나다,Waterloo,"ENSURE SUSTAINABLE
CONSUMPTION AND
PRODUCTION PATTERNS
Reducing and managing waste while promoting sustainable consumption and production is the focus of SDG 12. This includes thinking about resource use as part of a circular economy, where extraction and processing is limited, and the embodied resources
find new applications at the end of a product’s life. Waste reduction and sustainable procurement are priorities
at the University of Waterloo.",Waste reduction and sustainable procurement are priorities at the University of Waterloo., 폐기물 감소 및 지속 가능한 조달은 University of Waterloo의 우선 순위입니다.,12,2
41,캐나다,Waterloo,"Shift: Zero
In 2017, the University committed to becoming a
zero waste campus by 2035. The Shift: Zero campaign focuses on five key areas to support the transition and make behavioural change convenient and impactful: engagement and training, reducing and eliminating waste, maximizing recycling, capturing organics, and expanding reuse programs. Examples include major expansion of standardized waste receptacles, an improved sorting guide, and regular waste-related events and campaigns.",The University of Calgary has launched a campaign to reduce waste and make behavioural change convenient and impactful., University of Calgary는 낭비를 줄이고 행동 변화를 편리하고 효과적으로 만들기 위한 캠페인을 시작했습니다.,12,2
42,캐나다,Waterloo,"WUSA Thrift
WUSA Thrift is a space where students can purchase
or obtain clothing that’s better for the planet and their wallets. The WUSA Sustainability Project aims to address the fast fashion crisis, reduce waste, and improve access to affordable clothing through a student-run thrift store.","The WUSA Sustainability Project aims to address the fast fashion crisis, reduce waste, and improve access to affordable clothing through a student-run thrift store.",WUSA 지속 가능성 프로젝트는 패스트 패션 위기를 해결하고 낭비를 줄이며 학생이 운영하는 중고품 매장을 통해 저렴한 의류에 대한 접근성을 개선하는 것을 목표로 합니다.,12,2
43,캐나다,Waterloo,"Institute for Polymer Research
The University of Waterloo’s Institute for Polymer Research (IPR) has earned an international reputation for making research initiatives pay off for a wide
variety of companies. More recent initiatives include
the development of sustainable solutions to generate polymers from renewable sources such as starch, cellulose nanocrystals, and cellulose-based materials (cardboard, sawdust). These polymers have the potential to either replace existing plastics obtained from petroleum or create new products for new applications.",The University of Waterloo’s Institute for Polymer Research (IPR) has earned an international reputation for making research initiatives pay off for a wide variety of companies., 워털루 대학교의 IPR(Institute for Polymer Research)은 다양한 회사에서 연구 이니셔티브를 통해 성과를 거두는 것으로 국제적인 명성을 얻었습니다.,12,2
44,캐나다,Waterloo,"Sustainable Procurement Guide
The University has a Sustainable Procurement Guide, which provides key information and resources to build awareness of sustainable procurement, to inform about the sustainable options available, and to empower staff and faculty to take sustainable actions in their own departments. The guide includes specific information on a growing list of common items purchased at Waterloo, and covers disclosure, lifecycle costing, commodity targets and other dimensions of sustainable procurement for each.",Sustainable procurement is a key priority for the University of Waterloo., 지속 가능한 조달은 University of Waterloo의 최우선 과제입니다.,12,2
