,국가,대학교명,내용,요약,요약번역,분류,5분류
12,이탈리아,Bologna,"The University of Bologna is so proud that its effort towards the SDGs have been certified by Times Higher Education. This ranking is the only global performance table that assess universities against the United Nations’ Sustainable Development Goals. In 2019, it was ranked as 9th in the World, among more than 500 universities. More in details the University of Bologna is: • 35th for Good Health and Well-being. • 4th for Quality Education, • 4th for Gender Equality, • 6th for Decent Work and Economic Growth, • 11th Sustainable Cities and Communities • 21st for Partnerships for the Goals,",All images are copyrighted., 모든 이미지는 저작권이 있습니다.,17,5
13,이탈리아,Bologna,"Alma Mater has contributed to the establishment of the RUS - Italian Network of Universities for Sustainable Development, aware of the key role that universities play in the training of future generations and in the dissemination of knowledge within society, also with reference to the ability to promote sustainable development. This network is the first experience of coordination and sharing among the universities, with the main goal to spread the culture of sustainability. The main aim of the Network is the diffusion of the culture and good practices of sustainability, both inside and outside the Universities (at urban, regional, national, international level), in order to increase the positive impacts in environmental, ethical, social and economic terms of the actions implemented by the members of the Network, so as to contribute to the achievement of the SDGs of the Agenda 2030 for Sustainable Development, and in order to strengthen the recognition and value of the Italian experience at international level. The RUS is officially represented inside the seventeen working groups related with SDGs promotion.","Alma Mater has contributed to the establishment of the RUS - Italian Network of Universities for Sustainable Development, aware of the key role that universities play in the training of future generations and in the dissemination of knowledge within society, also with reference to the ability to promote sustainable development.", Alma Mater는 미래 세대의 훈련과 사회 내 지식 보급에서 대학이 수행하는 핵심 역할을 인식하고 지속 가능한 개발을 위한 이탈리아 대학 네트워크인 RUS의 설립에 기여했습니다. 지속 가능한 개발.,17,5
14,이탈리아,Bologna,"The University of Bologna joined the Italian Alliance for Sustainable Development (ASviS) in order to increase its contribution to the process of transition to a sustainable society. We want to enrich our commitment to education for sustainable development and the dissemination of a culture of sustainability, recognizing the value of the UN Global Agenda for Sustainable Development and making its objectives its own. The Alliance represents a possibility to extend our areas of intervention to the definition of shared strategies that allow to consolidate a sustainable approach.",The University of Bologna joined the Italian Alliance for Sustainable Development (ASviS) in order to increase its contribution to the process of transition to a sustainable society., 볼로냐 대학교는 지속 가능한 사회로의 전환 과정에 대한 기여도를 높이기 위해 이탈리아 지속 가능한 개발 연합(ASviS)에 가입했습니다.,17,5
15,이탈리아,Bologna,"The IAU Cluster on HESD (Higher Education and Research for Sustainable Development) promotes the role that Higher Education Institutions globally have to fulfil in order to achieve the SDGs and Agenda 2030. Universities are to address the SDGs, which themselves impact on and transform universities. The Cluster encourages a holistic approach to the SDGs, focusing specifically on the whole institution approach. The IAU Clusters brings HEIs from all continents together and encourages them to develop joint initiatives and synergies toward the achievement of the SDGs and to build a Worldwide Higher Education Community. The University of Bologna is a Leader Institution of SDG 5 Gender Equality, thanks to the many initiatives and projects we've implemented in order to raise awareness at all levels of this important need of our society.",The University of Bologna is a member of the International Association of Universities (IAU) Cluster on HESD., 볼로냐 대학은 HESD에 관한 국제 대학 협회(IAU) 클러스터의 회원입니다.,17,5
16,이탈리아,Bologna,"The Alma Mater is part of the Coimbra Group withthe particolar attention to the Working Group ofDevelopment Cooperation. The Coimbra Groupwas founded in 1985 and it is an association oflong-established European multidisciplinaryuniversities of high international standard, whosegoals is to create special academic and culturalties in order to promote internationalisation,academic collaboration, excellence in learning andresearch, and service to society. The Working Groupof Development Cooperation is focused on globalsocial responsibility of universities which requirestheir active engagement with development issuesand challenges.",The Alma Mater is one of the leading universities in Spain and one of the leading universities in Europe., Alma Mater는 스페인 최고의 대학 중 하나이자 유럽 최고의 대학 중 하나입니다.,17,5
17,이탈리아,Bologna,"The aim behind thisEuropean Commissioninitiative is to bring togethera new generation of creativeEuropeans, who are able tocooperate across languages,borders and disciplines toaddress the big societalchallenges and skillsshortages that Europe faces",The European Creative Economy (ECE) is a joint initiative between the European Commission and the European Union's creative industries., 유럽 창조경제(ECE)는 유럽연합 집행위원회와 유럽연합의 창조산업 간의 공동 이니셔티브입니다.,17,5
18,이탈리아,Bologna,"AlmaEngage is a virtual structure for coordinating development cooperation activities within the University ofBologna at a local and an international level. It is part of a broader process in which universities are opening upto the outside world and actively engaging in social and public issues, sharing the transferring knowledge to thebenefit of society.This project aims to promote and put in place any initiatives in order to sensitize and stimulate academic andnon-academic stakeholders on the themes of development cooperation. Through AlmaEngage, the University ofBologna has collaborated with international NGOs to identify opportunities for student mobility within developmentcooperation projects.In particular, the Field Work international mobility program is a new opportunity for students of spending a periodwith NGOs (organized non-governmental) or other subjects active in development cooperation, carrying out “onthe field” activities in developing countries and emerging countries where these NGOs or other related bodies",AlmaEngage is a virtual structure for coordinating development cooperation activities within the University ofBologna at a local and an international level., AlmaEngage는 볼로냐 대학 내에서 지역 및 국제 수준에서 개발 협력 활동을 조정하기 위한 가상 구조입니다.,17,5
19,이탈리아,Bologna,The University of Bologna takes part into a series of international university networks that share the task of promoting cooperative activities in diverse fields and seek to create a communal area of higher education and research and to follow the objectives of the Agenda 2030,The University of Bologna is one of the founding members of the Bologna International University Network., 볼로냐 대학은 볼로냐 국제 대학 네트워크의 창립 멤버 중 하나입니다.,17,5
20,이탈리아,Bologna,The University of Bologna is also member of various national networks that promotes Sustainable Development and Cooperation. These movements pursue the 17 SDGs,"The University of Bologna is a member of the European Commission, the United Nations and the World Bank."," 볼로냐 대학교는 유럽연합 집행위원회, 유엔 및 세계은행의 회원입니다.",17,5
21,이탈리아,Bologna,"The University of Bologna, Politecnico of Milan,University of Napoli - Federico II, University ofPadova, Sapienza - University of Roma collaboratefor the realization of an active and lastingcollaboration in order to pursue excellent resultsin the fields of applied university training andexperiential learning and to strenghten the highereducation in the African continent.The main objectives of this protocl are:• to contribute, in a concrete way, to the formationof scientific and professional competences inareas of strategic importance for the objectives ofsustainable development and for the Agenda 2063of the African Union;• to foster the strengthening of the teaching andscientific research capacities of the Africanacademic community;• to consolidate the technical-scientific collaborationrelations with the universities, starting from theinstitutions of the countries of the Horn of Africato involve, in perspective, also the other regions of Africa.",Four Italian universities have joined forces to promote higher education in Africa.,4개의 이탈리아 대학이 아프리카의 고등 교육을 촉진하기 위해 힘을 합쳤습니다.,17,5
22,이탈리아,Bologna,"UNIversity COrridors for REfugees (EthiopiaUnibo 2019-21). The initiative is created to allow refugee students from Ethiopia to continue their academic career at the University of Bologna. The project is promoted by the Alma Mater and UNHCR Italy - UN Agency for Refugees and carried out thanks to the support of: Italian Ministry of Foreign Affairs and International Cooperation, Archdiocese of Bologna, Caritas Italiana, ER.GO – Regional Board for the Right to Higher Studies of Emilia-Romagna, Federmanager Bologna - Ravenna, Gandhi Charity, Manageritalia Emilia Romagna, Next Generation Italy",Students from Ethiopia will study at the University of Bologna as part of a new initiative.,에티오피아 학생들은 새로운 계획의 일환으로 볼로냐 대학교에서 공부하게 됩니다.,17,5
23,캐나다,Waterloo,"STRENGTHEN THE MEANS OF IMPLEMENTATION AND REVITALIZE THE GLOBAL PARTNERSHIP FOR SUSTAINABLE DEVELOPMENT
SDG 17 relates to promoting partnerships that support the other SDG goals, with a particular emphasis on partnerships that mobilize resources for developing countries. There is a recognition that the
work of one organization affects many SDGs and that collaborations ensure this work maximizes synergies and minimizes unintentional
trade-offs. The University of Waterloo has many groups building local and global partnerships, and is a leader
in global networks that explicitly work to promote the SDGs.","The Sustainable Development Goals (SDGs) aim to achieve a world in which all people have access to clean water, sanitation and education by 2030.","지속 가능한 개발 목표(SDGs)는 2030년까지 모든 사람이 깨끗한 물, 위생 및 교육에 접근할 수 있는 세상을 달성하는 것을 목표로 합니다.",17,5
24,캐나다,Waterloo,"SDSN Canada
 The University of Waterloo is the founder and host of Sustainable Development Solutions Network (SDSN) Canada, the national hub of an international network of universities and colleges committed to taking action to implement the SDGs. SDSN Canada collaborates with its over 60 members to help build a research agenda
for the SDGs in Canada, develop new partnerships and collaboration opportunities, and integrate the SDGs into teaching. This work includes creating the Canadian SDGs Cities Index, hosting the Together|Ensemble national SDGs conference, and spearheading 16 youth hubs for the SDGs across the country.","The Sustainable Development Goals (SDGs) aim to achieve a world in which all people have access to clean water, sanitation and energy by 2030.","지속 가능한 개발 목표(SDGs)는 2030년까지 모든 사람이 깨끗한 물, 위생, 에너지에 접근할 수 있는 세상을 달성하는 것을 목표로 합니다.",17,5
25,캐나다,Waterloo,"Waterloo International
Waterloo International engages with the world, helping to bring prominence to Waterloo’s activities, to identify opportunities for Waterloo’s members, and to steward meaningful connections with the world. Inclusive partnerships, at global, regional, national, and local levels, serve to advance learning, discovery, and community goals. Waterloo International is a catalyst for – and facilitator of – many of Waterloo’s global links for students, staff, and faculty.",The mission of Waterloo International is to promote the interests of the University of Waterloo and its members around the world.,워털루 인터내셔널의 사명은 워털루 대학교와 전 세계 회원들의 이익을 증진하는 것입니다.,17,5
26,캐나다,Waterloo,"Impact Alliance
Impact Alliance is the SDG Student Hub for the University of Waterloo, affiliated with the SDG Students Program (an initiative of SDSN Youth). It is a passionate student-led group that aims to educate, engage, and act on the United Nation’s 17 Sustainable Development Goals. Youth have the power to achieve the 2030 Agenda, and the network works towards empowering them with the knowledge, skills, and pathways to action to be effective agents of change for the future.",SDSN Youth is a network of young people in Canada who have the power to achieve the 2030 Agenda for Sustainable Development.,SDSN Youth는 지속 가능한 개발을 위한 2030 의제를 달성할 수 있는 힘을 가진 캐나다 젊은이들의 네트워크입니다.,17,5
27,캐나다,Waterloo,"University Global Coalition
In 2019/20 Waterloo signed on as a founding member
of the University Global Coalition, an alliance of global post-secondary institutes working in partnership with the UN and other stakeholders to create a more sustainable future for all. The coalition anchors its work on the UN SDGs, and builds partnerships through executive leaders to advance collective action on achieving the goals.","University Global Coalition In 2019/20 Waterloo signed on as a founding member of the University Global Coalition, an alliance of global post-secondary institutes working in partnership with the UN and other stakeholders to create a more sustainable future for all.",University Global Coalition 2019/20년 Waterloo는 UN 및 기타 이해 관계자와 협력하여 모두를 위한 보다 지속 가능한 미래를 만들기 위해 협력하는 글로벌 고등 교육 기관 연합인 University Global Coalition의 창립 멤버로 서명했습니다.,17,5
28,미국,Arizona State,"The university as a body have direct involvement in national government policy developments – including identifying problems and challenges. One of the important roles played by the university is number of the appointed representatives serving on many committees to support the government efforts in improving the health system and people's lives.
On international level, ASU joined the Make Impact Consortium (founded by MIT) as a co-founding member. As a part of joining this venture, ASU contributes to alleviate the local unemployment and refugee issues currently present in Jordan by creating jobs that are results of Start-up business programs. For this purpose, in 2019 ASU founded a center known as: Innovation Center and Entrepreneurship (ICE). The center is established with the aim to Achieve sustainable development in the field of creativity, innovation, and entrepreneurship by providing the appropriate and supportive technical environment in various fields.",The American University of Jordan (ASU) is a member of the government of Jordan., 요르단 아메리칸 대학교(ASU)는 요르단 정부 소속입니다.,17,5
29,캐나다,Queen's,"Research and innovation
Queen's is home to internationally recognized researchers exploring a range of environmental topics including climate change, renewable energy, and water. The Queen's University research centres and institutes work collaboratively with each other and with international organizations to develop best practice around contributing to the United Nations' Sustainable Development Goals (SDGs).",Queen's University is one of Canada's leading research universities., Queen's University는 캐나다 최고의 연구 대학 중 하나입니다.,17,5
30,캐나다,Queen's,"Teaching and student life
Educating responsible leaders of tomorrow
The world needs leaders who are passionate about making a
change and are ready to tackle challenging issues. The Smith Business School Certificate in Social Impact integrates social impact approaches into core business strategies and business models to inform the next generation of change leaders. Students have the opportunity to engage with industry leaders who are advancing social impact and grow their network through events offered through the Centre for Social Impact. Canadian students compete to develop local
solutions for global goals
Recognizing that students across our country have their own perspectives on how to advance sustainability, students at the Smith School of Business hosted a national competition to highlight student innovation. The Global Goals JAM at Smith is a competition that challenges student teams from across Canada to contribute to the Sustainable Development Goals by creating local solutions with long-term impact.",Smith School of Business, 스미스 경영대학원,17,5
31,캐나다,Queen's,"Community impact
Strengthening the community around us
We are passionate about volunteering in the community to advance a more sustainable world. Principal Patrick Deane is a Cabinet Member of the United Way and also the Sector Chair for Education, working to strengthen our community and facilitate change.",All photographs courtesy of Patrick Deane., 모든 사진 제공: Patrick Deane.,17,5
32,캐나다,Queen's,"Global reach
Collaborating to advance UN Sustainable Development Goals (SDGs)
Queen’s participates in cross-sectoral events with both government and non-governmental organizations (NGOs) to tackle the UN SDGs. We have direct involvement in national government SDG policy development, including identifying challenges, developing strategies, and enabling adaptive management.
Queen’s students also participate in efforts to advance SDGs through educational initiatives, volunteering, research programs, and student-led clubs and associations. Shaping the future of sustainable finance
The Institute for Sustainable Finance is a multi-disciplinary network of researchers, private sector leaders and government policy makers working together to shape Canada’s innovations in sustainable finance.
The Institute has launched the Capital Mobilization Plan for a Canadian Low Carbon Economy. The landmark research highlights that cooperation between the public sector, private sector, and financial system is critical to securing investments needed to meet Canada’s 2030 climate targets.
Shaping public policies that impact Canadians
Queen’s faculty and students provide specific expert advice to local, regional, or national governments, through committee participation and provision of evidence. Our support helps to ensure better- informed and more effective public policies.
The Canadian Science Policy Conference brings together over 900 research, industry, and government leaders to discuss how to bridge the gaps between their sectors. At the 2019 event, Queen’s hosted a panel discussion on artificial intelligence and natural resources management. The discussion explored the impact of
AI on the natural resources sector, including employment and changing practice.",Queen’s supports Canada’s efforts to meet the United Nations Sustainable Development Goals (SDGs) and the Canadian Science Policy Conference., Queen's는 UN 지속 가능한 개발 목표(SDGs) 및 캐나다 과학 정책 회의(Canadian Science Policy Conference)를 달성하기 위한 캐나다의 노력을 지원합니다.,17,5
33,캐나다,Queen's,"Administration and operations
Advancing our contributions to the SDGs
We are extremely proud to be the #1 ranked school in Canada and the fifth in the world when it comes to UN SDGs, according to the Times Higher Education (THE) Impact Rankings. However, we are not intent on resting on our laurels. We are committed to continuing to advance our work around each of the SDGs, to promote meaningful education on these goals across the university as well as in our
city and beyond our borders. Over 15 annual reports produced by various units and departments across the university were provided as evidence for SDG 17, as proof of some of the tangible evidence the university is contributing to sustainability and social impact through efforts in research, teaching, and outreach.","As part of our commitment to the United Nations Sustainable Development Goals (SDGs), the University of Calgary has been ranked as one of the top five universities in the world for its impact on the SDGs.",UN 지속 가능한 개발 목표(SDGs)에 대한 우리의 약속의 일환으로 University of Calgary는 SDGs에 대한 영향으로 세계 5대 대학 중 하나로 선정되었습니다.,17,5
34,호주,Newcastle,"INDIGENOUS MUSIC EXECS
Global music company BMG has expanded on its successful partnership with the University of Newcastle’s School of Creative Industries in the Faculty of Education and Arts to launch its first round of Indigenous scholarships, creating more pathways to employment for the next generation of students. A 2015 study by the Australia Council for the Arts found that only 2.1 per cent of Australians working in creative industries were Indigenous. BMG Managing Director, Australia and New Zealand, and University of Newcastle Alumnus, Heath Johns said there was a desperate need for more diversity
and inclusivity within the music industry, and that Aboriginal and Torres Strait Islander people were not appropriately represented at an executive level. These scholarships work towards the Sustainable Development Goal of Reducing Inequality by opening doors for talented Indigenous creatives in the music industry.",All photographs courtesy of BMG.,모든 사진의 출처는 BMG입니다.,17,5
35,호주,Newcastle,"HUNTER SDG TASKFORCE
The University of Newcastle is a major sponsor of the Hunter Region SDG Task Force, a group of motivated businesses, not-for-profits and government bodies who are focused
on collaborating to achieve the United Nations Sustainable Development Goals (SDGs) in the Hunter Region. The Task Force is essentially a collaboration of 17 action groups which have come together to set targets and take action on each of the 17 SDGs. The role of the Hunter Region SDG Task Force is to drive the accountability, education and collaboration of the UN SDGs and to accelerate the delivery in our region.","The University of Newcastle is a major sponsor of the Hunter Region Task Force, a group of motivated businesses, not-for-profits and government bodies who are focused on collaborating to achieve the United Nations Sustainable Development Goals (SDGs) in the Hunter Region."," University of Newcastle은 헌터 지역에서 UN 지속 가능한 개발 목표(SDGs)를 달성하기 위해 협력하는 데 중점을 둔 동기 부여된 기업, 비영리 단체 및 정부 기관 그룹인 헌터 지역 태스크포스의 주요 후원자입니다.",17,5
36,호주,Newcastle,"MEDICAL RESEARCH PARTNERSHIPS
The region’s health and medical researchers and community will benefit from a new partnership between Port Waratah Coal Services (Port Waratah), Hunter Medical Research Institute (HMRI) and Hunter New England Local Health District. Port Waratah has invested more than $300,000 over four years, from its Community Investment Partnership Programme,
to part fund a new clinical informatics project with HMRI. Peter Mastello, the region’s clinical informatician, said extracting good health data benefits both patients and community by building the capacity of researchers. Across HMRI, the University of Newcastle and the Hunter New England Health it will support a broad range of clinical research and accelerate translational research that improves health care, health systems, and patient outcomes.","The Hunter region will benefit from a new partnership between Port Waratah Coal Services (Port Waratah), Hunter Medical Research Institute (HMRI) and Hunter New England Local Health District."," Hunter 지역은 Port Waratah Coal Services(Port Waratah), Hunter Medical Research Institute(HMRI) 및 Hunter New England Local Health District 간의 새로운 파트너십의 혜택을 받을 것입니다.",17,5
37,호주,Newcastle,"UNITING UNIVERSITIES
The NUW Alliance comprises four leading Australian research- intensive universities — the University of Newcastle, UNSW, the University of Wollongong and Western Sydney University. As
an example of a project, NUW Energy is the largest and most compelling Australian research cohort addressing current energy issues. Representing a global network of leading industry partners and allied research agencies, NUW Energy enables simple, streamlined and direct access to world-class research expertise, removing the traditional barriers that are inhibiting collaboration between academic, industry and government.
NUW Energy represents more than 200 discrete areas of world-class energy research capability and unprecedented access to 30 distinct, world-leading research facilities, centres and institutes of research and innovation in NSW.",The National Union of Workers (NUW) is the largest and most compelling Australian research cohort addressing current energy issues., NUW(National Union of Workers)는 현재 에너지 문제를 다루는 가장 크고 가장 강력한 호주 연구 집단입니다.,17,5
38,호주,Newcastle,"CIFAL NEWCASTLE FOR THE SDGS
CIFAL Newcastle is a United Nations Institute for Training
and Research (UNITAR) affiliated training centre based at the University of Newcastle. Its purpose is to build the capacity of cities and communities with a focus on integrating Sustainable Development Goals, Agenda 2030 and implementing Disaster Risk Reduction and Public Health strategies. By transferring evidence-based practice, we empower individuals, communities, governments and organisations to effectively address global developmental challenges, reduce disaster risks and improve public health outcomes.
CIFAL Newcastle is the only CIFAL centre in Australia and Asia Pacific. There are 21 other CIFAL centres around the world.",The World Health Organization (WHO) and the United Nations Population Fund (UNFPA) are working together to improve the health and well-being of vulnerable people around the world., 세계보건기구(WHO)와 유엔인구기금(UNFPA)은 전 세계 취약계층의 건강과 웰빙을 개선하기 위해 협력하고 있습니다.,17,5
